date,BATI AKDENİZ YTM,BATI ANADOLU YTM,DOĞU AKDENİZ YTM,DOĞU ANADOLU YTM,GÜNEY DOĞU ANADOLU YTM,KUZEY BATI ANADOLU YTM,ORTA ANADOLU YTM,ORTA KARADENİZ YTM,TRAKYA YTM
2021-05-03,2747.14,5259.72,3203.56,1128.2,6466.71,8080.55,5227.76,1858.99,5256.76
2021-05-04,2711.06,5415.58,3165.81,1133.41,6443.26,8025.57,4961.6,1981.22,5166.34
2021-05-05,2784.83,5348.39,3346.71,1141.39,6329.28,8009.04,5069.66,1889.44,5197.02
2021-05-06,2738.24,5399.81,3196.65,1124.96,6273.16,7862.66,5056.3,1934.44,5208.36
2021-05-07,2721.56,5193.74,3089.81,1131.03,6136.93,8034.81,5071.7,1959.83,5168.67
2021-05-08,2722.26,5007.13,3220.52,1104.67,6183.89,7492.0,4521.21,1882.26,4447.0
2021-05-09,2424.95,4745.18,3130.38,1121.7,5827.46,6506.05,4143.65,1863.88,3874.01
2021-05-10,2621.09,5160.04,3277.95,1141.2,5685.53,7740.85,4689.83,1879.8,4750.23
2021-05-11,2624.3,5082.12,3053.6,1111.83,5703.94,7510.55,4765.78,1948.39,4702.97
2021-05-12,2133.92,4314.71,2706.51,1136.24,5024.49,6001.65,4150.36,1862.61,3620.11
2021-05-13,1904.17,4030.23,2553.38,1005.69,4437.33,5216.89,3616.11,1600.49,2957.63
2021-05-14,1982.65,4122.47,2649.36,959.03,4865.76,5509.24,3896.37,1668.99,3128.21
2021-05-15,2086.28,4345.29,2853.12,980.78,5067.43,5753.22,4031.57,1725.24,3203.32
2021-05-16,2147.32,4463.58,2910.7,1030.42,5258.96,6039.16,4119.33,1752.32,3379.91
2021-05-17,2783.66,5110.19,3200.68,1079.43,5701.03,8041.31,5160.33,1895.76,5375.59
2021-05-18,2789.57,5514.57,3124.77,1072.14,5922.36,8322.77,5357.39,1972.49,5588.4
2021-05-19,2749.37,5219.38,3238.44,1122.57,5835.63,7439.18,5074.32,1938.09,5014.43
2021-05-20,2891.92,5671.46,3395.96,1138.93,6043.79,8537.71,5316.95,1970.36,5708.33
2021-05-21,2870.21,5422.48,3364.95,1115.27,5922.63,8339.59,5108.61,1984.96,5721.69
2021-05-22,2785.08,5171.86,3122.14,1113.36,5486.67,7684.84,4628.46,1916.35,4783.43
2021-05-23,2459.14,4771.01,2921.98,1145.37,5321.21,6454.04,4424.88,1844.15,3850.99
2021-05-24,2971.78,5384.74,3315.86,1155.88,5521.45,8478.78,5420.32,1938.88,5831.71
2021-05-25,3105.02,5679.84,3496.68,1214.76,5610.0,8586.42,5514.11,1977.96,5878.44
2021-05-26,3118.29,5863.33,3470.66,1194.56,5584.8,8553.17,5556.37,1954.24,5819.75
2021-05-27,3360.24,5915.05,3497.83,1168.47,5587.43,8649.26,5472.68,1922.35,5805.01
2021-05-28,2968.2,5512.0,3559.69,1169.88,5588.02,8310.62,5349.95,1978.21,5853.4
2021-05-29,2841.41,5139.87,3236.69,1157.85,5182.8,7828.56,4903.66,1898.92,4860.41
2021-05-30,2486.49,4941.79,3132.57,1171.38,4941.04,6534.79,4515.09,1824.43,3929.94
2021-05-31,2874.15,5582.14,3355.26,1142.8,5453.92,8520.07,5460.92,1962.88,5715.18
2021-06-01,2768.38,5333.24,3419.38,1166.53,5226.3,8518.1,5150.12,1900.95,5785.65
2021-06-02,2830.06,5440.6,3412.62,1168.88,5148.39,8649.09,5108.89,2016.65,5801.78
2021-06-03,2909.94,5835.98,3414.59,1165.12,5149.3,8626.97,5274.3,1993.96,5777.17
2021-06-04,2949.37,5670.01,3482.44,1148.51,5131.02,8645.38,5333.59,2068.59,5862.76
2021-06-05,2772.99,5453.01,3383.43,1138.39,5009.19,8021.9,5030.78,1981.94,5155.44
2021-06-06,2467.1,4896.93,3169.67,1179.42,4745.5,6412.98,4303.08,1928.66,3885.39
2021-06-07,2781.18,5532.62,3656.24,1152.29,5150.22,8558.27,5101.78,1963.83,5883.23
2021-06-08,2904.65,5720.14,3612.57,1147.92,5280.81,8624.88,5555.92,2005.58,5968.62
2021-06-09,3082.6,5940.33,3625.44,1147.28,5305.19,8587.93,5287.67,2009.06,6053.44
2021-06-10,3020.45,5891.43,3599.85,1159.44,5302.32,8825.36,5158.49,2025.75,6113.22
2021-06-11,2952.18,5792.37,3582.21,1113.32,5443.83,8499.22,5145.25,2013.77,6106.0
2021-06-12,2799.98,5652.93,3428.53,1127.07,5338.09,8119.5,4550.26,1933.81,5284.39
2021-06-13,2383.96,4927.19,3177.54,1105.92,5088.09,6541.91,4008.27,1898.79,3950.18
2021-06-14,2936.53,5715.98,3498.06,1135.71,5561.13,8596.93,5026.85,1995.33,5862.2
2021-06-15,2766.44,5591.15,3337.35,1149.44,5630.05,8488.68,5030.16,2001.06,5904.14
2021-06-16,2746.18,5741.73,3470.84,1141.08,5621.74,8614.31,5163.85,2019.34,5874.9
2021-06-17,2940.33,5773.07,3565.14,1138.58,5612.33,8775.71,5285.39,1989.74,5983.21
2021-06-18,2915.59,5999.62,3669.38,1120.9,5807.33,8680.19,5182.01,2038.47,6089.6
2021-06-19,2841.43,5502.49,3522.98,1093.63,5831.39,7909.38,4861.24,1883.28,5294.12
2021-06-20,2560.08,5223.07,3227.69,1097.79,5688.44,6671.01,4402.29,1838.43,4005.57
2021-06-21,3022.93,6105.79,3587.66,1105.6,6180.49,8590.58,5403.84,2006.48,5954.8
2021-06-22,3111.4,6154.23,3633.24,1104.41,6234.55,8728.81,5449.96,2160.57,6222.27
2021-06-23,3001.02,6321.47,3795.09,1100.48,6315.48,8861.07,5380.83,2073.12,6324.74
2021-06-24,3206.79,6666.52,3721.52,1116.11,6427.63,8982.87,5464.6,2119.48,6530.2
2021-06-25,3224.86,6695.55,3900.29,1103.74,6717.63,9164.36,5472.57,2141.99,6751.08
2021-06-26,3364.16,6929.07,3705.79,1071.73,6500.38,8556.01,5229.51,2018.09,5769.67
2021-06-27,3144.13,6122.31,3460.39,1080.85,6378.03,7035.41,4537.88,1993.38,4483.21
2021-06-28,3841.13,7091.21,4217.54,1084.72,6943.54,9477.79,5737.23,2181.3,6871.36
2021-06-29,3899.49,7188.25,4136.5,1093.83,7133.48,9516.0,5752.63,2154.89,6934.67
2021-06-30,3985.47,7240.92,4354.58,1089.64,7250.85,9776.54,5863.17,2162.47,6929.74
2021-07-01,4020.37,7293.73,4299.38,1106.28,7270.59,9879.01,5900.59,2220.34,7103.29
2021-07-02,3970.15,7482.32,4281.01,1118.38,7477.3,9827.1,6071.74,2272.63,6965.32
2021-07-03,3744.72,6714.86,4052.31,1124.08,7286.32,8483.13,5614.8,2130.66,5908.82
2021-07-04,3185.58,5665.62,3622.78,1098.21,6572.78,6898.35,4803.57,1937.84,4392.36
2021-07-05,3800.31,6646.16,4053.34,1109.19,7079.09,9350.54,5898.76,2198.42,6667.35
2021-07-06,3843.51,6916.96,4022.05,1097.45,7057.06,9093.73,5979.95,2145.65,6412.34
2021-07-07,3967.41,6985.15,4040.49,1117.79,7309.96,9458.18,5963.54,2224.28,6752.32
2021-07-08,4083.16,7278.18,4166.01,1149.73,7259.55,9330.29,6171.04,2169.92,6708.09
2021-07-09,4047.94,7004.15,4277.29,1113.77,7338.34,9285.29,6009.12,2288.92,6748.07
2021-07-10,3971.58,6751.89,4109.78,1159.89,7101.4,8537.25,5647.19,2147.69,5897.68
2021-07-11,3581.0,6393.73,3909.18,1152.51,6834.25,7401.9,5011.89,2054.05,4758.9
2021-07-12,4145.91,7380.39,4297.03,1149.61,7183.49,9631.31,6203.43,2324.15,6932.04
2021-07-13,4133.19,7441.95,4343.71,1152.59,7482.08,9679.12,6197.96,2230.47,6949.95
2021-07-14,4200.86,7310.68,4206.23,1170.69,7433.0,9420.29,6123.58,2282.5,6871.09
2021-07-15,4076.94,7140.07,4102.89,1151.85,7319.56,8588.36,5732.65,2216.44,6114.96
2021-07-16,4158.54,7412.86,4375.57,1227.32,7319.15,9063.5,5906.8,2306.39,6384.42
2021-07-17,3997.17,7078.62,4143.5,1224.35,6984.69,8362.07,5582.19,2279.34,5454.42
2021-07-18,3605.7,6412.54,3954.04,1230.13,6703.86,7447.89,5205.36,2263.22,4544.14
2021-07-19,3234.19,5781.38,3690.51,1227.05,6145.3,6791.89,4897.76,2226.65,4302.44
2021-07-20,2944.78,5132.43,3122.9,1027.31,5843.24,5407.49,4494.99,1980.31,3496.5
2021-07-21,3111.56,5566.48,3174.36,1110.21,5988.14,5835.85,4596.27,1950.71,3616.54
2021-07-22,3172.28,5558.37,3494.5,1139.89,6150.21,5908.51,4587.93,2031.74,3479.09
2021-07-23,3227.54,5697.23,3414.21,1170.46,6136.81,5989.89,4699.53,1997.6,3606.53
2021-07-24,3470.07,6018.93,3830.46,1197.48,6514.59,6712.36,4860.63,2105.13,4004.87
2021-07-25,3399.37,6085.28,3795.37,1171.71,6684.02,6627.28,4912.3,2092.53,3957.16
2021-07-26,4019.76,7105.91,4406.3,1202.74,7407.96,9216.88,5993.81,2357.26,6514.84
2021-07-27,4081.57,7470.0,4481.41,1226.19,7342.63,9388.98,6038.83,2304.39,6755.9
2021-07-28,4081.55,7561.52,4569.51,1240.98,7314.8,9700.32,5854.02,2308.56,7018.64
2021-07-29,4048.27,7901.8,4375.3,1243.35,7775.99,9732.47,6013.31,2328.54,7161.74
2021-07-30,4188.38,8072.05,4617.92,1266.69,7813.34,9884.66,6056.44,2282.87,7110.73
2021-07-31,4090.22,7455.83,4312.16,1263.87,7418.12,9232.44,5722.31,2147.34,6343.85
2021-08-01,3803.46,7209.25,3956.21,1223.35,6919.59,7607.46,5068.3,2125.59,5072.15
2021-08-02,4316.96,8093.0,4720.23,1241.61,7726.63,10110.21,6186.53,2341.8,7361.76
2021-08-03,4419.45,8441.8,4819.02,1265.37,7924.84,10304.07,6237.05,2332.29,7636.96
2021-08-04,4492.92,8334.25,4779.64,1269.02,7967.01,10321.61,6296.17,2397.16,7615.17
2021-08-05,4545.83,8213.18,4507.63,1228.09,7714.72,10412.2,6303.68,2405.5,7686.09
2021-08-06,4538.18,8052.55,4757.3,1269.02,7547.39,10295.99,6368.02,2396.74,7331.45
2021-08-07,3919.94,6929.48,4492.97,1227.47,7280.76,8744.84,5719.3,2268.06,6090.76
2021-08-08,3500.77,6226.67,3738.92,1196.6,6940.14,7437.11,4695.79,2073.43,4694.2
2021-08-09,4095.19,7235.26,4329.99,1205.8,7655.87,9537.41,5855.14,2268.14,7070.56
2021-08-10,4133.04,7682.18,4308.63,1236.15,7532.12,9782.06,5658.85,2173.86,7148.52
2021-08-11,4176.35,7861.61,4322.62,1228.02,7515.72,9953.58,5616.44,2099.93,7191.51
2021-08-12,4109.17,7849.43,4584.97,1206.14,7517.49,9749.41,5693.61,2207.87,7170.2
2021-08-13,4097.36,7346.19,4230.3,1216.5,7327.95,9477.0,5767.79,2161.23,7042.93
2021-08-14,3910.73,6666.09,4093.83,1176.92,6963.13,8441.17,5405.83,2084.21,5945.59
2021-08-15,3487.84,6153.96,3817.04,1182.21,6647.46,7023.6,4720.3,2044.77,4584.03
2021-08-16,3988.29,7285.44,4399.75,1217.67,7246.62,9542.18,5710.99,2190.35,6895.02
2021-08-17,3983.01,7164.35,4583.45,1193.22,7306.31,9722.09,5823.61,2185.44,7119.01
2021-08-18,4033.85,7194.56,4259.25,1199.84,7299.13,9782.87,5877.31,2236.41,7166.24
2021-08-19,4063.55,7375.31,4507.23,1194.24,7440.83,9578.67,5867.52,2284.44,6953.38
2021-08-20,3995.49,6967.11,4444.76,1180.16,7363.24,9340.44,5808.71,2277.24,6626.32
2021-08-21,3955.07,6753.33,4256.13,1134.94,7212.25,8645.76,5361.05,2141.4,5905.36
2021-08-22,3539.51,6077.66,4189.03,1124.72,6781.14,7212.7,4710.92,2099.49,4502.87
2021-08-23,4162.31,7226.36,4693.28,1141.2,7535.89,9583.06,5743.19,2255.39,6819.34
2021-08-24,4101.16,7150.6,4505.14,1166.06,7566.59,9596.35,5751.21,2245.87,6879.56
2021-08-25,4130.05,7067.37,4553.07,1178.04,7505.89,9802.33,5767.77,2272.07,7031.31
2021-08-26,4061.2,7459.27,4448.56,1150.08,7509.94,9806.89,5870.44,2207.04,6983.04
2021-08-27,3988.78,7143.93,4653.47,1185.85,7585.65,9855.95,5861.04,2256.06,7190.78
2021-08-28,3804.44,6712.21,4228.16,1174.88,7329.32,9009.12,5335.59,2250.52,6250.14
2021-08-29,3330.64,6069.23,3868.38,1179.66,6905.26,7578.85,4747.07,2135.71,5014.84
2021-08-30,3712.8,6621.01,4057.6,1153.17,7125.49,8368.08,5238.18,2160.62,6082.79
2021-08-31,3919.58,7406.55,4395.78,1210.3,7248.42,9854.56,5741.99,2244.32,6886.47
2021-09-01,3995.52,6900.01,4284.04,1200.06,7500.42,9692.23,5672.27,2280.23,6861.73
2021-09-02,3882.36,6547.94,4219.84,1169.89,7412.23,9291.93,5495.54,2203.25,6569.22
2021-09-03,3601.5,6557.62,4171.13,1211.4,6997.15,8921.33,5288.63,2200.21,6230.76
2021-09-04,3444.25,6095.05,3806.99,1162.73,6967.28,8295.31,4752.93,2043.26,5548.82
2021-09-05,3172.09,5567.51,3694.12,1169.12,6627.17,6861.87,4314.47,2028.66,4288.54
2021-09-06,3664.22,6358.0,4308.23,1183.71,6999.23,8951.43,5097.08,2159.82,6211.81
2021-09-07,3549.83,6219.68,4202.12,1159.41,6969.45,8949.42,5051.8,2076.88,6145.87
2021-09-08,3608.96,6502.14,4234.09,1186.34,7001.25,8906.96,5060.44,2037.32,6220.55
2021-09-09,3607.53,6318.21,4321.99,1162.93,6954.52,8980.36,5088.43,2101.41,6181.53
2021-09-10,3480.93,6088.7,4223.65,1140.44,6827.45,8538.0,5174.7,2093.58,6076.78
2021-09-11,3310.16,5798.8,3777.7,1186.13,6608.06,8373.99,4583.27,2104.65,5557.76
2021-09-12,2912.79,5449.41,3614.41,1181.34,6325.84,6803.65,4152.16,1998.85,4263.27
2021-09-13,3491.61,6243.27,3979.06,1169.47,6536.85,8790.61,5007.65,2094.6,6094.13
2021-09-14,3426.67,5901.41,3994.38,1208.19,6450.75,8836.48,5018.95,2121.51,6269.75
2021-09-15,3110.36,6184.66,3756.01,1209.88,6363.96,8857.43,4889.63,2202.58,6235.31
2021-09-16,3157.04,6103.4,3725.91,1175.14,6270.53,8954.68,4678.83,2064.81,6346.86
2021-09-17,3021.65,6087.07,3634.38,1161.27,6082.77,8765.53,4742.04,2118.55,6222.65
2021-09-18,3024.72,6113.52,3490.86,1181.42,5948.65,8265.37,4167.43,1972.87,5732.73
2021-09-19,2903.31,5552.78,3344.25,1168.81,5804.75,7003.87,3762.39,1992.75,4420.68
2021-09-20,3377.43,6332.29,4023.84,1163.21,6010.99,9016.55,4616.09,2054.95,6594.36
2021-09-21,3402.01,6447.79,4132.46,1176.81,6029.46,8575.18,4591.06,2095.56,6184.63
2021-09-22,3336.57,6121.95,4022.7,1152.56,6103.38,8591.18,4959.08,2134.89,6031.4
2021-09-23,3253.46,5603.95,3589.03,1159.52,5879.66,8584.68,4795.18,2080.97,6004.5
2021-09-24,2948.18,5607.58,3632.62,1145.73,5615.68,8504.19,4635.68,2130.63,5968.62
2021-09-25,2977.39,5523.42,3293.48,1116.37,5471.52,7917.78,4274.45,2108.13,5492.55
2021-09-26,2720.48,5241.35,3156.32,1228.8,5223.18,6667.13,3839.45,1999.08,4267.08
2021-09-27,3089.5,5818.84,3654.64,1213.11,5484.07,8680.22,4583.61,2167.04,6067.53
2021-09-28,3110.78,5812.76,3815.83,1193.58,5351.85,8838.26,4575.66,2183.97,6026.89
2021-09-29,3098.87,5808.58,3723.49,1203.9,5299.01,8702.8,4616.49,2177.44,6023.41
2021-09-30,3250.72,5816.17,3673.08,1209.64,5286.03,8683.33,4814.1,2174.45,6001.03
2021-10-01,3103.66,5719.71,3673.69,1212.34,5295.56,8776.67,4651.97,2100.36,6023.9
2021-10-02,3045.3,5501.94,3526.87,1164.04,5142.68,8079.07,4284.71,2092.48,5477.77
2021-10-03,2716.85,5244.45,3225.02,1188.99,4759.99,6951.44,3851.45,2133.3,4303.09
2021-10-04,3101.89,5710.7,3531.31,1192.07,5076.1,8742.64,4876.44,2140.07,5868.31
2021-10-05,3033.26,5571.14,3608.97,1207.95,5034.25,8788.26,4938.18,2202.52,6023.43
2021-10-06,3029.73,5613.84,3455.47,1251.49,4910.32,8807.99,4827.17,2191.54,6047.29
2021-10-07,3009.1,5370.54,3517.83,1250.63,4955.13,8709.73,4671.75,2181.8,6052.76
2021-10-08,2973.29,5778.41,3475.73,1223.54,4842.4,8574.25,4777.58,2140.37,6026.77
2021-10-09,2958.83,5481.78,3396.31,1213.31,4727.59,8315.34,4325.86,2041.88,5519.09
2021-10-10,2645.1,5106.65,3365.59,1233.21,4323.14,7023.45,3890.66,2115.16,4438.55
2021-10-11,3083.64,5656.5,3632.22,1212.3,4768.06,8744.81,4750.49,2100.28,6084.47
2021-10-12,3235.37,5702.62,3868.41,1189.1,4884.19,8860.02,4827.63,2128.91,6058.86
2021-10-13,3062.2,5711.76,3639.43,1211.94,4805.89,9077.33,4749.45,2131.07,6215.1
2021-10-14,3043.57,5770.23,3541.07,1205.59,4793.89,8795.64,4745.0,2190.73,6113.98
2021-10-15,3188.96,5720.92,3573.0,1199.3,4702.47,8802.54,4804.2,2127.07,6050.21
2021-10-16,2880.66,5698.88,3353.24,1181.53,4599.22,8291.98,4502.01,2103.18,5511.76
2021-10-17,2742.13,5340.1,3283.84,1205.32,4290.75,7099.1,3954.25,2113.36,4437.92
2021-10-18,3087.36,5624.53,3354.52,1252.6,4651.74,9061.9,5048.37,2209.47,6163.59
2021-10-19,2965.91,5734.72,3662.9,1274.33,4714.09,8984.09,5055.59,2200.61,6164.34
2021-10-20,2921.86,5700.5,3593.07,1255.34,4723.75,8958.14,5118.91,2251.19,6227.21
2021-10-21,2927.92,5780.51,3616.96,1287.86,4787.56,8809.14,4873.98,2190.25,6152.53
2021-10-22,2874.64,5537.93,3604.26,1276.52,4741.63,8863.19,4812.88,2057.92,6085.69
2021-10-23,2856.9,5675.66,3557.25,1257.12,4545.04,8356.76,4513.25,2135.36,5573.58
2021-10-24,2550.15,5290.99,3428.32,1276.66,4384.96,7404.58,4078.28,2038.09,4606.93
2021-10-25,2986.34,5742.3,3585.88,1316.51,4768.23,9059.12,5157.65,2241.44,6220.43
2021-10-26,2961.87,5903.45,3620.43,1295.77,4750.25,9062.18,5064.96,2229.37,6272.66
2021-10-27,2932.23,5839.8,3444.81,1274.55,4734.12,9050.05,5085.44,2251.25,6252.76
2021-10-28,2792.65,5596.67,3443.69,1279.55,4716.85,8811.85,4826.31,2205.25,6055.68
2021-10-29,2726.04,5507.04,3238.19,1266.09,4701.21,7687.37,4514.81,2142.65,5312.74
2021-10-30,2846.85,5402.19,3152.55,1270.15,4723.43,7702.3,4391.52,2136.38,5075.83
2021-10-31,2535.3,5383.62,3056.23,1273.29,4462.08,7139.12,4043.9,2058.44,4472.0
2021-11-01,2921.37,5658.03,3393.26,1270.62,4779.67,9146.23,5211.91,2167.52,6303.41
2021-11-02,2849.55,5773.75,3498.79,1235.88,4963.16,9076.37,4919.96,2223.45,6313.36
2021-11-03,2788.0,5730.36,3501.09,1264.48,4794.84,8955.71,4991.71,2231.45,6244.8
2021-11-04,2757.89,5630.09,3627.74,1248.34,4777.82,9002.09,4903.31,2179.69,6182.78
2021-11-05,2757.29,5377.69,3559.56,1245.61,4756.87,8765.16,4890.79,2164.86,6201.69
2021-11-06,2706.27,5571.81,3442.03,1262.6,4659.85,8371.41,4457.33,2132.49,5570.92
2021-11-07,2446.82,5175.72,3296.96,1272.1,4469.46,7111.77,3986.92,2055.77,4552.16
2021-11-08,2774.29,5701.15,3569.09,1294.19,4823.51,8825.79,4930.32,2167.36,6172.56
2021-11-09,2764.27,5610.61,3451.48,1271.7,4931.35,9005.54,4946.13,2156.18,6293.94
2021-11-10,2779.14,5764.6,3415.42,1306.57,5181.25,9286.48,5133.76,2223.75,6440.26
2021-11-11,2792.74,5848.99,3591.01,1312.15,5273.56,9262.95,5208.37,2270.79,6471.2
2021-11-12,2774.33,5828.69,3625.12,1320.62,5222.49,9154.26,5254.84,2161.22,6481.59
2021-11-13,2717.41,5824.04,3452.36,1298.56,5029.74,8686.3,4580.97,2145.12,5774.0
2021-11-14,2442.21,5476.05,3377.68,1257.81,4846.28,7301.46,4102.66,2033.86,4600.12
2021-11-15,2792.34,6056.64,3691.24,1288.15,5368.03,9288.95,5106.95,2200.78,6438.34
2021-11-16,2784.96,5836.16,3571.82,1329.26,5405.49,9341.6,5249.42,2269.91,6542.17
2021-11-17,2799.97,6160.64,3584.45,1301.14,5497.1,9499.27,5197.02,2206.27,6610.1
2021-11-18,2817.25,6318.0,3527.17,1282.59,5494.65,9563.5,5190.48,2230.28,6698.57
2021-11-19,3035.02,6078.06,3639.0,1271.53,5466.45,9717.81,5384.55,2259.37,6729.86
2021-11-20,2803.64,6131.05,3697.32,1290.56,5555.09,8659.37,5261.33,2175.46,5861.46
2021-11-21,2472.33,5651.6,3509.44,1303.25,5117.27,7333.6,4173.41,2061.83,4675.24
2021-11-22,2795.62,6111.84,3661.08,1308.43,5632.4,9310.79,5213.46,2203.3,6497.23
2021-11-23,2868.09,6083.0,3660.17,1278.98,5626.69,9234.6,5208.55,2175.13,6627.99
2021-11-24,2872.15,6282.27,3781.42,1305.46,5775.05,9661.37,5160.72,2236.57,6676.95
2021-11-25,2899.15,6014.33,3722.89,1313.76,5720.47,9639.49,5575.32,2339.48,6724.86
2021-11-26,2769.44,6029.7,3674.34,1306.12,5782.94,9579.88,5425.97,2331.99,6580.82
2021-11-27,2723.02,5806.06,3599.16,1282.29,5681.28,8615.01,4816.91,2155.49,5716.36
2021-11-28,2430.05,5414.18,3398.9,1314.23,5396.71,7122.74,4048.69,2040.92,4625.15
2021-11-29,2743.49,5722.48,3645.67,1301.65,5979.65,8853.66,5143.17,2148.17,6272.52
2021-11-30,2706.17,5795.52,3684.31,1288.96,5854.95,9313.19,4857.47,2083.74,6527.98
2021-12-01,2819.12,6031.64,3791.51,1252.91,5677.53,9471.14,5127.63,2218.69,6807.5
2021-12-02,2778.18,6057.46,3799.54,1314.9,6093.03,9278.57,5160.97,2224.42,6628.03
2021-12-03,2968.96,5882.2,3823.15,1327.44,6237.92,9099.47,5193.28,2238.89,6453.66
2021-12-04,2932.17,5944.84,3723.35,1311.36,6027.18,8717.94,4731.23,2101.23,5776.24
2021-12-05,2500.95,5586.42,3514.27,1318.94,5749.9,7370.53,4060.66,1986.73,4608.21
2021-12-06,2984.96,5968.47,3672.97,1295.32,6209.81,9266.71,5148.54,2163.29,6500.1
2021-12-07,2971.28,6339.04,3736.83,1297.65,6269.68,9162.66,5119.33,2174.17,6353.14
2021-12-08,2899.32,6314.86,4012.12,1302.71,5887.06,9425.54,5151.66,2211.41,6744.47
2021-12-09,2846.83,6028.42,3824.83,1291.1,6272.61,9287.14,5135.78,2197.76,6620.73
2021-12-10,2841.96,6081.93,3887.28,1307.77,6367.26,9164.58,5026.09,2150.73,6438.97
2021-12-11,2966.83,6028.92,3770.63,1269.56,6147.71,8513.32,4585.47,2123.57,5769.3
2021-12-12,2483.34,5256.75,3590.72,1302.35,5941.09,7283.6,3942.39,1979.67,4736.37
2021-12-13,2860.22,5890.18,3901.2,1320.23,6455.48,9545.16,4976.94,2221.08,6689.07
2021-12-14,2884.64,6218.13,3661.63,1313.67,6312.27,9495.35,5101.2,2246.9,6679.29
2021-12-15,2981.08,6193.05,3869.17,1304.25,6177.29,9826.13,5340.33,2204.31,7143.38
2021-12-16,2995.54,6631.32,3942.78,1319.18,6180.6,9990.1,5417.11,2268.33,7182.66
2021-12-17,3204.23,6528.45,3901.74,1282.12,6185.23,10059.18,5466.46,2268.19,7193.29
2021-12-18,3027.01,6576.81,3852.89,1290.69,6036.46,9279.33,5168.43,2208.57,6330.34
2021-12-19,2779.91,6099.39,3734.9,1313.61,5527.91,7720.02,4166.33,2119.19,5028.85
2021-12-20,3453.81,6762.3,4128.94,1295.79,5990.72,10364.02,5710.92,2361.72,7399.21
2021-12-21,3412.67,6847.3,4026.44,1294.9,6148.72,10235.1,5673.08,2349.76,7324.74
2021-12-22,3239.16,6501.68,4069.6,1325.29,6210.18,9794.92,5426.65,2351.16,7267.92
2021-12-23,3241.43,6404.43,4065.92,1349.88,6574.76,9940.89,5615.42,2368.37,7322.01
2021-12-24,3176.11,6568.04,4103.93,1361.76,6259.38,9982.18,5512.64,2357.76,7212.76
2021-12-25,3144.34,6895.86,4263.14,1342.54,6054.99,9238.85,4835.74,2202.4,6273.29
2021-12-26,2831.83,5849.62,4038.31,1347.92,5714.71,7512.72,4529.47,2066.77,4861.83
2021-12-27,3185.8,6368.93,3949.92,1369.98,6295.32,9427.82,5478.69,2164.73,6704.61
2021-12-28,3056.31,5926.53,4215.34,1374.24,6389.15,9232.17,5334.46,2185.2,6643.29
2021-12-29,3072.91,6129.64,4346.53,1362.58,6272.73,9067.32,5003.7,2247.94,6540.38
2021-12-30,3278.75,6051.39,4120.63,1361.49,6203.16,8812.33,4961.02,2162.09,6447.76
2021-12-31,2932.89,5577.57,3900.26,1401.14,6179.77,8698.49,4748.22,2167.87,6259.77
2022-01-01,2475.76,5163.66,3359.78,1336.4,5687.71,6787.86,3922.27,1889.71,4464.31
2022-01-02,2517.4,5434.44,3596.8,1341.09,5520.45,7061.42,3970.28,1933.05,4575.93
2022-01-03,2878.65,5981.54,3983.9,1363.85,6193.59,9500.13,5065.23,2189.58,6571.75
2022-01-04,2910.91,6141.74,4017.6,1349.41,6473.06,9355.14,5045.62,2145.29,6522.79
2022-01-05,3044.58,5948.2,3916.2,1340.53,6370.31,9505.31,5020.55,2126.61,6531.93
2022-01-06,3113.8,5995.3,4046.97,1352.02,6563.64,9243.0,5005.8,2149.24,6410.32
2022-01-07,2829.85,5992.45,3855.79,1349.16,6506.3,9361.65,5204.96,2195.45,6678.61
2022-01-08,3059.48,5870.02,3813.93,1366.36,5932.27,8827.56,4418.77,2102.54,5860.57
2022-01-09,2637.66,5719.17,3616.38,1339.49,5507.56,7322.08,3900.05,1913.12,4654.76
2022-01-10,3104.59,6107.11,4045.43,1355.19,6131.36,9620.19,5154.18,2096.06,6786.52
2022-01-11,3234.92,6327.62,4213.37,1318.65,5865.13,9555.76,5220.88,2102.49,7033.89
2022-01-12,3161.2,6484.05,4128.75,1324.82,5873.7,10289.61,5227.56,2120.94,7394.37
2022-01-13,3163.25,6791.44,3933.52,1324.75,5851.66,10191.49,5448.9,2227.78,7522.69
2022-01-14,3067.59,6736.0,4078.77,1334.69,5870.37,10284.81,5402.14,2174.66,7383.62
2022-01-15,3002.03,6299.5,4060.34,1322.52,5733.5,9422.47,5201.08,2212.98,6271.81
2022-01-16,2838.4,5979.62,4155.48,1334.05,5411.35,7786.26,4141.26,1963.66,4992.56
2022-01-17,3143.71,6673.45,4269.43,1360.21,6147.56,10137.63,5356.84,2158.77,7369.8
2022-01-18,3462.72,6823.92,4382.14,1392.32,6490.89,10349.74,5551.33,2198.59,7273.66
2022-01-19,3351.68,6908.06,4333.82,1392.45,5097.95,10565.71,5679.0,2190.01,7615.19
2022-01-20,3306.16,6824.55,4327.58,1415.14,6060.52,10392.75,5629.88,2269.5,7459.83
2022-01-21,3381.85,6546.55,4344.45,1441.54,6263.1,10167.63,5483.29,2182.37,7395.37
2022-01-22,3163.07,6509.75,4250.84,1369.08,6134.33,9404.67,4984.94,2099.65,6410.74
2022-01-23,2947.34,6222.93,3935.21,1349.37,5375.61,7783.58,4595.49,1877.88,5147.22
