datetime,coal,wind,hydro,solar,other,nuclear,gas,oil
2018-07-13 04:00:00,105294,12090.0,20902.0,4109.0,7892.0,53573.0,139543.0,4631.0
2018-07-13 05:00:00,112321,10865.0,24046.0,5671.0,8062.0,53727.0,151787.0,4839.0
2018-07-13 06:00:00,115297,9132.0,26787.0,8464.0,8165.0,53845.0,166714.0,5291.0
2018-07-13 07:00:00,117540,8774.0,29690.0,12395.0,8297.0,54005.0,177634.0,5873.0
2018-07-13 08:00:00,119000,8891.0,32298.0,14364.0,8317.0,54083.0,185763.0,6720.0
2018-07-13 09:00:00,120360,9905.0,35234.0,14968.0,8486.0,54062.0,191244.0,6932.0
2018-07-13 10:00:00,120821,11363.0,37496.0,14245.0,8424.0,54062.0,195854.0,7730.0
2018-07-13 11:00:00,121394,12862.0,40290.0,15061.0,8388.0,54048.0,197159.0,7784.0
2018-07-13 12:00:00,120909,13832.0,40788.0,14513.0,8245.0,54030.0,195886.0,7237.0
2018-07-13 13:00:00,120040,13708.0,40154.0,13150.0,8290.0,53855.0,191879.0,6748.0
2018-07-13 14:00:00,119214,13451.0,38994.0,11902.0,8258.0,53800.0,185548.0,6164.0
2018-07-13 15:00:00,117778,14512.0,38649.0,10316.0,8158.0,53852.0,176887.0,5798.0
2018-07-13 16:00:00,114873,14605.0,37798.0,8159.0,7943.0,53445.0,167111.0,5600.0
2018-07-13 17:00:00,109788,16774.0,37324.0,5588.0,7653.0,53156.0,153184.0,5158.0
2018-07-13 18:00:00,102663,18898.0,35381.0,1968.0,7352.0,54376.0,139533.0,4227.0
2018-07-13 19:00:00,94319,19330.0,33613.0,99.0,6799.0,54507.0,129698.0,4013.0
2018-07-13 20:00:00,87124,19867.0,30582.0,6.0,6700.0,54403.0,121757.0,3977.0
2018-07-13 21:00:00,82713,19511.0,25844.0,147.0,6664.0,54403.0,114975.0,3856.0
2018-07-13 22:00:00,80107,17970.0,22817.0,149.0,6749.0,54411.0,109246.0,3820.0
2018-07-13 23:00:00,80827,15281.0,19996.0,155.0,6841.0,54372.0,107564.0,3843.0
2018-07-14 00:00:00,84050,13678.0,18407.0,175.0,6790.0,54475.0,109678.0,3960.0
2018-07-14 01:00:00,89054,12311.0,18967.0,438.0,6890.0,54458.0,113358.0,3989.0
2018-07-14 02:00:00,94647,11595.0,19080.0,1002.0,7170.0,54467.0,119885.0,4258.0
2018-07-14 03:00:00,100014,10948.0,19317.0,2100.0,7266.0,54488.0,129685.0,4544.0
2018-07-14 04:00:00,104465,10247.0,20757.0,3824.0,7449.0,54522.0,141818.0,5126.0
2018-07-14 05:00:00,109184,10888.0,23491.0,5709.0,7594.0,54491.0,152428.0,5780.0
2018-07-14 06:00:00,113031,10954.0,25113.0,9046.0,7700.0,54515.0,163295.0,6433.0
2018-07-14 07:00:00,116045,9464.0,28325.0,13352.0,7790.0,54383.0,173331.0,6874.0
2018-07-14 08:00:00,118322,8958.0,31070.0,16105.0,7838.0,54462.0,181431.0,7532.0
2018-07-14 09:00:00,119547,9067.0,34348.0,17312.0,7853.0,54543.0,187377.0,8045.0
2018-07-14 10:00:00,120470,10040.0,36233.0,17848.0,7907.0,54524.0,191108.0,7997.0
2018-07-14 11:00:00,121188,11389.0,38130.0,17361.0,7918.0,54526.0,191957.0,8144.0
2018-07-14 12:00:00,121425,12721.0,37898.0,15884.0,7788.0,54480.0,191640.0,7850.0
2018-07-14 13:00:00,120950,13550.0,37115.0,14415.0,7756.0,54458.0,188929.0,6984.0
2018-07-14 14:00:00,120055,13774.0,35924.0,12808.0,7705.0,54409.0,185084.0,6578.0
2018-07-14 15:00:00,118918,15054.0,35058.0,11228.0,7641.0,54173.0,175860.0,6011.0
2018-07-14 16:00:00,116932,15702.0,34156.0,9220.0,7560.0,54107.0,164344.0,5582.0
2018-07-14 17:00:00,113336,17426.0,33042.0,6554.0,7330.0,54145.0,151625.0,5275.0
2018-07-14 18:00:00,109285,18015.0,30101.0,2373.0,7103.0,54348.0,138481.0,4548.0
2018-07-14 19:00:00,102232,19184.0,28898.0,292.0,6814.0,54427.0,127874.0,4016.0
2018-07-14 20:00:00,94820,19517.0,26678.0,205.0,6610.0,54346.0,119668.0,3927.0
2018-07-14 21:00:00,89031,19582.0,22985.0,48.0,6325.0,54243.0,112142.0,3928.0
2018-07-14 22:00:00,84479,20024.0,20189.0,5.0,6308.0,54269.0,106381.0,3932.0
2018-07-14 23:00:00,83379,18485.0,19536.0,13.0,6309.0,54411.0,101819.0,3892.0
2018-07-15 00:00:00,83494,17185.0,18649.0,35.0,6251.0,54476.0,100348.0,3835.0
2018-07-15 01:00:00,84116,16181.0,17832.0,468.0,6350.0,54609.0,102280.0,3850.0
2018-07-15 02:00:00,88574,15438.0,18657.0,1390.0,6625.0,54608.0,107463.0,4186.0
2018-07-15 03:00:00,93776,14431.0,19825.0,2544.0,7006.0,54614.0,115277.0,4473.0
2018-07-15 04:00:00,101007,13063.0,20533.0,4019.0,7324.0,54549.0,126854.0,4807.0
2018-07-15 05:00:00,106073,13075.0,22091.0,5727.0,7462.0,54529.0,137310.0,5388.0
2018-07-15 06:00:00,108931,11747.0,23288.0,9455.0,7611.0,54508.0,149229.0,5875.0
2018-07-15 07:00:00,111544,10317.0,24699.0,14250.0,7636.0,54521.0,160181.0,6146.0
2018-07-15 08:00:00,113342,9221.0,27032.0,16567.0,7722.0,54512.0,169484.0,6489.0
2018-07-15 09:00:00,114004,9071.0,29068.0,18192.0,7787.0,54492.0,175130.0,6906.0
2018-07-15 10:00:00,115591,9953.0,31927.0,18131.0,7409.0,54475.0,179678.0,7501.0
2018-07-15 11:00:00,116414,11177.0,34693.0,17605.0,7420.0,54574.0,180579.0,7266.0
2018-07-15 12:00:00,117158,11375.0,35289.0,15999.0,7277.0,54476.0,179996.0,7229.0
2018-07-15 13:00:00,116732,12679.0,34801.0,14437.0,7250.0,54475.0,175869.0,7209.0
2018-07-15 14:00:00,116126,14049.0,32894.0,12796.0,7672.0,54475.0,171430.0,6643.0
2018-07-15 15:00:00,115604,13832.0,32173.0,11680.0,7487.0,54457.0,166481.0,6298.0
2018-07-15 16:00:00,112948,14194.0,31627.0,9453.0,7325.0,54319.0,157927.0,5947.0
2018-07-15 17:00:00,109425,14724.0,31300.0,6670.0,7030.0,54111.0,147712.0,5377.0
2018-07-15 18:00:00,103541,16504.0,30025.0,2507.0,6725.0,54042.0,136141.0,4825.0
2018-07-15 19:00:00,96938,18390.0,28614.0,2014.0,6513.0,54037.0,125801.0,4704.0
2018-07-15 20:00:00,89798,19248.0,25963.0,21.0,6367.0,53904.0,118081.0,4564.0
2018-07-15 21:00:00,84449,19556.0,22529.0,7.0,6247.0,53878.0,112910.0,4230.0
2018-07-15 22:00:00,80774,19522.0,20272.0,4.0,6228.0,53707.0,107640.0,4110.0
2018-07-15 23:00:00,78638,18973.0,18044.0,12.0,6146.0,53737.0,102276.0,4012.0
2018-07-16 00:00:00,78343,17538.0,16967.0,27.0,6245.0,53740.0,99491.0,3848.0
2018-07-16 01:00:00,78697,16365.0,16496.0,430.0,6328.0,54028.0,100717.0,3667.0
2018-07-16 02:00:00,82746,15292.0,16782.0,1199.0,6674.0,54028.0,106245.0,4155.0
2018-07-16 03:00:00,90625,13751.0,16748.0,2258.0,7307.0,54025.0,114766.0,4336.0
2018-07-16 04:00:00,98154,11971.0,17814.0,3611.0,7483.0,53991.0,125259.0,4730.0
2018-07-16 05:00:00,103256,12657.0,19246.0,5261.0,7607.0,54009.0,135105.0,5235.0
2018-07-16 06:00:00,107048,11787.0,20415.0,8711.0,7758.0,54050.0,146176.0,5657.0
2018-07-16 07:00:00,112041,10679.0,22844.0,12786.0,7910.0,54087.0,156062.0,5723.0
2018-07-16 08:00:00,114065,10084.0,24836.0,15152.0,8147.0,54151.0,166996.0,6014.0
2018-07-16 09:00:00,116685,10070.0,26650.0,15979.0,8093.0,54327.0,173987.0,6661.0
2018-07-16 10:00:00,117820,11013.0,30508.0,16571.0,8093.0,54365.0,177831.0,7167.0
2018-07-16 11:00:00,118087,13080.0,32395.0,16160.0,8250.0,54490.0,180732.0,7483.0
2018-07-16 12:00:00,119342,13072.0,33412.0,15445.0,8297.0,54424.0,182046.0,7544.0
2018-07-16 13:00:00,119139,13031.0,33332.0,14574.0,8227.0,54402.0,181465.0,7089.0
2018-07-16 14:00:00,117897,13566.0,31385.0,13264.0,8199.0,54430.0,179078.0,6492.0
2018-07-16 15:00:00,117098,13786.0,31114.0,11858.0,8088.0,54434.0,172195.0,6415.0
2018-07-16 16:00:00,115840,13513.0,30494.0,10395.0,7974.0,54465.0,162978.0,6384.0
2018-07-16 17:00:00,111617,14035.0,30747.0,7159.0,7709.0,54429.0,151639.0,5542.0
2018-07-16 18:00:00,105501,14112.0,30407.0,2615.0,7016.0,54468.0,140101.0,4480.0
2018-07-16 19:00:00,99432,14791.0,27896.0,2145.0,6618.0,54448.0,129924.0,4419.0
2018-07-16 20:00:00,98384,14401.0,26172.0,74.0,6542.0,62389.0,127739.0,4447.0
2018-07-16 21:00:00,92967,14475.0,22489.0,21.0,6474.0,62358.0,122182.0,4463.0
2018-07-16 22:00:00,89047,15399.0,19472.0,2.0,6614.0,62272.0,117028.0,4514.0
2018-07-16 23:00:00,89595,15274.0,16941.0,9.0,6663.0,62480.0,115137.0,4516.0
2018-07-17 00:00:00,93712,15241.0,17253.0,49.0,6781.0,62533.0,118257.0,4532.0
2018-07-17 01:00:00,98570,14533.0,19292.0,319.0,6899.0,62518.0,123193.0,4521.0
2018-07-17 02:00:00,103670,12977.0,20436.0,906.0,7200.0,62536.0,131150.0,4892.0
2018-07-17 03:00:00,109816,10993.0,21082.0,1886.0,7877.0,62529.0,142960.0,5299.0
2018-07-17 04:00:00,115378,9547.0,22782.0,3191.0,8217.0,62499.0,155442.0,5788.0
2018-07-17 05:00:00,121012,9547.0,27028.0,4854.0,8424.0,62480.0,167760.0,6580.0
2018-07-17 06:00:00,124351,8090.0,30424.0,8354.0,8163.0,62445.0,180526.0,7771.0
2018-07-17 07:00:00,126472,6560.0,33558.0,13105.0,8244.0,62438.0,193028.0,8557.0
2018-07-17 08:00:00,128019,5812.0,36101.0,15414.0,8333.0,62578.0,202067.0,9471.0
2018-07-17 09:00:00,129339,6281.0,39247.0,16716.0,8460.0,62552.0,207899.0,9406.0
2018-07-17 10:00:00,129948,6676.0,41905.0,17357.0,8382.0,62577.0,211555.0,9538.0
2018-07-17 11:00:00,129477,8198.0,43195.0,16735.0,8299.0,62551.0,213309.0,9399.0
2018-07-17 12:00:00,129378,9535.0,44117.0,16162.0,8264.0,62518.0,213789.0,9091.0
2018-07-17 13:00:00,128366,10287.0,43362.0,15337.0,8062.0,62492.0,213116.0,8085.0
2018-07-17 14:00:00,127177,11195.0,41514.0,14270.0,8189.0,62415.0,209148.0,7093.0
2018-07-17 15:00:00,125099,12450.0,39130.0,12360.0,8008.0,62391.0,201549.0,6659.0
2018-07-17 16:00:00,123148,14213.0,37761.0,10448.0,7895.0,62438.0,190079.0,6150.0
2018-07-17 17:00:00,117970,15625.0,36790.0,7441.0,7863.0,62470.0,174331.0,5507.0
2018-07-17 18:00:00,111418,17252.0,35430.0,2761.0,7275.0,62496.0,158885.0,4619.0
2018-07-17 19:00:00,104323,19164.0,31918.0,408.0,7055.0,62486.0,148258.0,4494.0
2018-07-17 20:00:00,95691,20375.0,29094.0,146.0,6785.0,62415.0,139717.0,4456.0
2018-07-17 21:00:00,90723,20257.0,24284.0,6.0,6760.0,62273.0,132437.0,4217.0
2018-07-17 22:00:00,87329,19453.0,21442.0,4.0,6781.0,62286.0,125117.0,4210.0
2018-07-17 23:00:00,87188,20027.0,19601.0,34.0,6899.0,62388.0,122123.0,4454.0
2018-07-18 00:00:00,89717,20343.0,18967.0,31.0,6925.0,62543.0,123258.0,4514.0
2018-07-18 01:00:00,93265,20251.0,19270.0,345.0,7164.0,62515.0,127933.0,4422.0
2018-07-18 02:00:00,98547,19291.0,19916.0,1011.0,7478.0,62499.0,133557.0,4677.0
2018-07-18 03:00:00,104704,17376.0,20548.0,2174.0,7935.0,62463.0,141368.0,5210.0
2018-07-18 04:00:00,110442,13890.0,23082.0,3731.0,8531.0,62486.0,152087.0,5687.0
2018-07-18 05:00:00,115132,13261.0,26775.0,5358.0,7902.0,62433.0,163451.0,7315.0
2018-07-18 06:00:00,120057,11505.0,28717.0,9012.0,7859.0,62431.0,172907.0,8204.0
2018-07-18 07:00:00,123304,8868.0,34928.0,13782.0,7680.0,62384.0,184558.0,8488.0
2018-07-18 08:00:00,124551,7011.0,36734.0,16408.0,7633.0,62379.0,194886.0,8787.0
2018-07-18 09:00:00,125722,7050.0,38525.0,17581.0,7547.0,62355.0,201351.0,8996.0
2018-07-18 10:00:00,126140,7555.0,40570.0,17963.0,7628.0,62333.0,205239.0,9015.0
2018-07-18 11:00:00,126643,8135.0,42183.0,17587.0,7744.0,62287.0,207858.0,9099.0
2018-07-18 12:00:00,126056,9147.0,42168.0,16078.0,7654.0,62297.0,208697.0,8755.0
2018-07-18 13:00:00,125447,10415.0,41709.0,15492.0,7421.0,62287.0,206711.0,8538.0
2018-07-18 14:00:00,123931,11572.0,40240.0,14097.0,8276.0,62298.0,201957.0,7052.0
2018-07-18 15:00:00,122786,13210.0,37906.0,12608.0,7875.0,62358.0,193405.0,6746.0
2018-07-18 16:00:00,120477,15334.0,36321.0,10366.0,7597.0,62369.0,181245.0,6428.0
2018-07-18 17:00:00,115385,17980.0,35332.0,7605.0,7024.0,62374.0,168480.0,5295.0
2018-07-18 18:00:00,108429,20281.0,33728.0,2769.0,6726.0,62390.0,153956.0,4470.0
2018-07-18 19:00:00,99302,22389.0,30855.0,395.0,6595.0,62328.0,142931.0,4238.0
2018-07-18 20:00:00,90379,24103.0,28199.0,305.0,6512.0,62218.0,135570.0,3946.0
2018-07-18 21:00:00,84805,25648.0,23851.0,260.0,6517.0,62155.0,127694.0,3847.0
2018-07-18 22:00:00,81301,25586.0,20961.0,96.0,6496.0,62163.0,120288.0,3783.0
2018-07-18 23:00:00,80846,25468.0,19166.0,115.0,6567.0,62310.0,117283.0,3770.0
2018-07-19 00:00:00,82387,24278.0,18320.0,67.0,6488.0,62441.0,119799.0,3905.0
2018-07-19 01:00:00,87141,23338.0,18151.0,319.0,6575.0,62436.0,124356.0,4321.0
2018-07-19 02:00:00,92335,22873.0,18686.0,1051.0,6681.0,62476.0,128256.0,4609.0
2018-07-19 03:00:00,99013,20763.0,19804.0,2199.0,6873.0,62460.0,134366.0,4739.0
2018-07-19 04:00:00,105528,17303.0,21905.0,3728.0,7209.0,62471.0,145034.0,5190.0
2018-07-19 05:00:00,109245,16610.0,25207.0,5508.0,7346.0,62442.0,154587.0,5588.0
2018-07-19 06:00:00,114409,15643.0,28254.0,8525.0,7389.0,62423.0,165232.0,5882.0
2018-07-19 07:00:00,118925,13934.0,31026.0,12036.0,7401.0,62410.0,174955.0,6225.0
2018-07-19 08:00:00,120486,12449.0,34856.0,14039.0,7402.0,62451.0,185335.0,6606.0
2018-07-19 09:00:00,121695,11147.0,38209.0,14873.0,7441.0,62356.0,193320.0,6868.0
2018-07-19 10:00:00,122592,10495.0,40511.0,15769.0,7413.0,62340.0,199538.0,7143.0
2018-07-19 11:00:00,122612,10798.0,42388.0,16070.0,7061.0,62336.0,202839.0,7609.0
2018-07-19 12:00:00,122717,11023.0,43508.0,15490.0,7044.0,62328.0,203958.0,7522.0
2018-07-19 13:00:00,121961,11205.0,41834.0,14778.0,7363.0,62320.0,204842.0,6802.0
2018-07-19 14:00:00,121120,11668.0,39548.0,13885.0,7319.0,62329.0,200323.0,6610.0
2018-07-19 15:00:00,120268,13331.0,37972.0,12042.0,7231.0,62347.0,193453.0,6134.0
2018-07-19 16:00:00,117174,15918.0,36691.0,9855.0,7213.0,62294.0,181827.0,5573.0
2018-07-19 17:00:00,110090,19769.0,34822.0,6122.0,6870.0,62315.0,166926.0,4901.0
2018-07-19 18:00:00,104041,23111.0,32390.0,2388.0,6464.0,62288.0,152816.0,4543.0
2018-07-19 19:00:00,94193,25034.0,29116.0,345.0,6277.0,62331.0,142580.0,4226.0
2018-07-19 20:00:00,85532,27349.0,26532.0,228.0,6176.0,62149.0,133101.0,3949.0
2018-07-19 21:00:00,80504,27614.0,22966.0,204.0,6194.0,62040.0,124882.0,3925.0
2018-07-19 22:00:00,77604,26986.0,20346.0,130.0,6152.0,62113.0,117837.0,3930.0
2018-07-19 23:00:00,77519,26613.0,18610.0,42.0,6193.0,62123.0,114438.0,3975.0
2018-07-20 00:00:00,79476,26138.0,18502.0,63.0,6291.0,62409.0,116373.0,4111.0
2018-07-20 01:00:00,82943,25799.0,18468.0,431.0,6410.0,62453.0,121004.0,4196.0
2018-07-20 02:00:00,88109,24309.0,18284.0,1246.0,6624.0,62466.0,126690.0,4341.0
2018-07-20 03:00:00,95789,22030.0,18688.0,2242.0,6681.0,62515.0,133999.0,4427.0
2018-07-20 04:00:00,102342,20180.0,20345.0,3809.0,6940.0,62489.0,144520.0,4534.0
2018-07-20 05:00:00,107230,19037.0,23205.0,5851.0,7065.0,62462.0,153419.0,5203.0
2018-07-20 06:00:00,112459,17798.0,27452.0,9715.0,7132.0,62398.0,162147.0,5751.0
2018-07-20 07:00:00,115838,16505.0,31406.0,14408.0,7159.0,62418.0,172104.0,6076.0
2018-07-20 08:00:00,118215,15679.0,35607.0,17091.0,7098.0,62351.0,181923.0,6303.0
2018-07-20 09:00:00,120094,14713.0,38009.0,17838.0,7184.0,62325.0,192523.0,6753.0
2018-07-20 10:00:00,121386,14512.0,40137.0,18048.0,7300.0,62338.0,198581.0,6927.0
2018-07-20 11:00:00,121706,15499.0,42275.0,17500.0,7306.0,62305.0,202307.0,6801.0
2018-07-20 12:00:00,121753,15797.0,42990.0,16179.0,7262.0,62299.0,203467.0,6671.0
2018-07-20 13:00:00,120846,16088.0,41186.0,15132.0,7316.0,62395.0,201397.0,6790.0
2018-07-20 14:00:00,119542,17291.0,38686.0,13608.0,7189.0,62436.0,198461.0,6585.0
2018-07-20 15:00:00,117503,19649.0,37995.0,12072.0,7099.0,62432.0,190480.0,6149.0
2018-07-20 16:00:00,114730,22961.0,36855.0,10457.0,6967.0,62527.0,177514.0,5688.0
2018-07-20 17:00:00,109479,26729.0,34665.0,7221.0,6748.0,62481.0,163659.0,4831.0
2018-07-20 18:00:00,102469,29084.0,32877.0,2337.0,6612.0,62405.0,152830.0,3708.0
2018-07-20 19:00:00,93112,31008.0,30262.0,269.0,6408.0,62211.0,141319.0,3481.0
2018-07-20 20:00:00,86437,32200.0,27894.0,207.0,6280.0,62137.0,132382.0,3386.0
2018-07-20 21:00:00,81103,32206.0,23065.0,208.0,6247.0,62128.0,124505.0,3389.0
2018-07-20 22:00:00,77713,32054.0,20199.0,232.0,6237.0,62134.0,117904.0,3320.0
2018-07-20 23:00:00,76914,30847.0,18132.0,211.0,6325.0,62270.0,115709.0,3351.0
2018-07-21 00:00:00,79490,29415.0,17647.0,42.0,6456.0,62416.0,117345.0,3495.0
2018-07-21 01:00:00,84804,27296.0,18350.0,340.0,6517.0,62389.0,122333.0,3684.0
2018-07-21 02:00:00,90224,25509.0,19022.0,747.0,6540.0,62446.0,127894.0,4153.0
2018-07-21 03:00:00,94913,24583.0,19313.0,1514.0,6811.0,62455.0,134537.0,4471.0
2018-07-21 04:00:00,101186,21944.0,20923.0,2942.0,7187.0,62456.0,145453.0,4738.0
2018-07-21 05:00:00,105949,21337.0,24713.0,4546.0,7207.0,62475.0,154562.0,5261.0
2018-07-21 06:00:00,110176,19290.0,28385.0,8467.0,7338.0,62439.0,163071.0,5887.0
2018-07-21 07:00:00,113878,17137.0,31786.0,13502.0,7464.0,62357.0,171071.0,6111.0
2018-07-21 08:00:00,117032,16426.0,35332.0,16356.0,7522.0,62350.0,178675.0,6282.0
2018-07-21 09:00:00,118587,15653.0,38980.0,17691.0,7081.0,62353.0,186131.0,6863.0
2018-07-21 10:00:00,118647,15282.0,41532.0,17993.0,7179.0,62337.0,192094.0,6938.0
2018-07-21 11:00:00,119124,14974.0,43161.0,17339.0,7140.0,62337.0,195454.0,6988.0
2018-07-21 12:00:00,118664,15793.0,43161.0,16620.0,7097.0,62358.0,198193.0,6869.0
2018-07-21 13:00:00,113170,16878.0,41715.0,15196.0,7051.0,62359.0,195604.0,6761.0
2018-07-21 14:00:00,112270,17733.0,39738.0,13687.0,7573.0,62326.0,190095.0,6282.0
2018-07-21 15:00:00,111276,19449.0,37620.0,12077.0,7435.0,62346.0,181893.0,6069.0
2018-07-21 16:00:00,112218,22369.0,35389.0,10348.0,7412.0,62321.0,169406.0,5710.0
2018-07-21 17:00:00,107996,24850.0,33901.0,7040.0,6987.0,62301.0,157085.0,5093.0
2018-07-21 18:00:00,102546,27002.0,32285.0,2310.0,6705.0,62391.0,146310.0,4638.0
2018-07-21 19:00:00,94580,28459.0,30251.0,1810.0,6515.0,62040.0,136500.0,4046.0
2018-07-21 20:00:00,85843,28513.0,27415.0,222.0,6411.0,62260.0,128546.0,3992.0
2018-07-21 21:00:00,80480,27418.0,23469.0,182.0,6319.0,62203.0,122490.0,3933.0
2018-07-21 22:00:00,77200,25567.0,21564.0,9.0,6259.0,62246.0,114754.0,3932.0
2018-07-21 23:00:00,76247,23808.0,18609.0,13.0,6324.0,62312.0,110873.0,3816.0
2018-07-22 00:00:00,77071,21489.0,17387.0,31.0,6300.0,62309.0,109741.0,3751.0
2018-07-22 01:00:00,78938,20086.0,16782.0,369.0,6407.0,62530.0,110632.0,3773.0
2018-07-22 02:00:00,82505,18644.0,16965.0,1007.0,6668.0,62582.0,114539.0,3774.0
2018-07-22 03:00:00,87067,17465.0,18028.0,1869.0,6832.0,62633.0,120547.0,3993.0
2018-07-22 04:00:00,93633,15026.0,19731.0,2944.0,7014.0,62573.0,129238.0,4258.0
2018-07-22 05:00:00,98083,14543.0,21450.0,4342.0,7121.0,62508.0,137693.0,4439.0
2018-07-22 06:00:00,102954,13799.0,24026.0,7700.0,7155.0,62516.0,146559.0,5135.0
2018-07-22 07:00:00,107119,12385.0,26473.0,11743.0,7193.0,62533.0,155928.0,5580.0
2018-07-22 08:00:00,109411,11047.0,28918.0,14301.0,7129.0,62577.0,165932.0,5743.0
2018-07-22 09:00:00,112151,10927.0,31308.0,14801.0,7187.0,62541.0,173651.0,5965.0
2018-07-22 10:00:00,114152,11744.0,33391.0,15077.0,7288.0,62483.0,178466.0,6110.0
2018-07-22 11:00:00,115913,12856.0,35985.0,14813.0,7264.0,62453.0,179830.0,6260.0
2018-07-22 12:00:00,115996,14137.0,37075.0,14115.0,7220.0,62471.0,180341.0,6323.0
2018-07-22 13:00:00,114957,14625.0,35801.0,12901.0,7248.0,62493.0,178888.0,6352.0
2018-07-22 14:00:00,113536,15054.0,35057.0,11406.0,7170.0,62448.0,175335.0,6131.0
2018-07-22 15:00:00,112872,17102.0,33919.0,10297.0,7111.0,62452.0,167906.0,5760.0
2018-07-22 16:00:00,110571,18480.0,32012.0,9112.0,7091.0,62491.0,159271.0,5295.0
2018-07-22 17:00:00,104879,20388.0,32083.0,6480.0,6613.0,62372.0,148357.0,4745.0
2018-07-22 18:00:00,99061,22153.0,30528.0,2388.0,6434.0,62439.0,137713.0,4411.0
2018-07-22 19:00:00,89864,24101.0,28661.0,378.0,6345.0,62508.0,128849.0,4318.0
2018-07-22 20:00:00,83043,24180.0,26662.0,272.0,6214.0,62478.0,122171.0,4234.0
2018-07-22 21:00:00,78402,23642.0,23310.0,167.0,6204.0,62468.0,115753.0,4182.0
2018-07-22 22:00:00,75003,23528.0,21281.0,12.0,6202.0,62460.0,109792.0,4076.0
2018-07-22 23:00:00,72643,23052.0,17844.0,19.0,6243.0,62526.0,107113.0,3937.0
2018-07-23 00:00:00,71179,22285.0,16213.0,35.0,6254.0,62677.0,106273.0,3945.0
2018-07-23 01:00:00,70938,21413.0,16671.0,290.0,6312.0,62855.0,105672.0,3988.0
2018-07-23 02:00:00,73638,20259.0,16934.0,1087.0,6561.0,62842.0,109792.0,4228.0
2018-07-23 03:00:00,78642,19247.0,17756.0,2367.0,6662.0,62791.0,117032.0,4354.0
2018-07-23 04:00:00,85901,16662.0,18513.0,3990.0,7029.0,62809.0,127077.0,4442.0
2018-07-23 05:00:00,92838,14643.0,20403.0,5946.0,7237.0,62769.0,135502.0,4657.0
2018-07-23 06:00:00,100045,12519.0,22541.0,9913.0,7358.0,62757.0,144130.0,5047.0
2018-07-23 07:00:00,104629,9814.0,24468.0,14381.0,7365.0,62734.0,154109.0,5338.0
2018-07-23 08:00:00,107605,9284.0,26298.0,17279.0,7388.0,62597.0,162729.0,5692.0
2018-07-23 09:00:00,110515,9171.0,29208.0,17970.0,7398.0,62564.0,170200.0,6078.0
2018-07-23 10:00:00,113479,9213.0,31651.0,18281.0,7386.0,62585.0,176020.0,6031.0
2018-07-23 11:00:00,114051,9719.0,35307.0,17754.0,7378.0,62603.0,179334.0,5818.0
2018-07-23 12:00:00,114953,9739.0,36523.0,17089.0,7325.0,62616.0,181834.0,5757.0
2018-07-23 13:00:00,114737,10079.0,35738.0,15917.0,7315.0,62665.0,181212.0,5702.0
2018-07-23 14:00:00,113328,10923.0,34461.0,14557.0,7297.0,62776.0,179180.0,5662.0
2018-07-23 15:00:00,112810,12167.0,33713.0,13222.0,7162.0,62821.0,174891.0,5893.0
2018-07-23 16:00:00,110937,12603.0,33559.0,10955.0,7010.0,62817.0,166790.0,5729.0
2018-07-23 17:00:00,106558,15097.0,32406.0,7805.0,6864.0,62785.0,155771.0,4961.0
2018-07-23 18:00:00,99849,18031.0,31804.0,2795.0,6571.0,62826.0,144096.0,4437.0
2018-07-23 19:00:00,93212,19700.0,29246.0,400.0,6402.0,62805.0,134675.0,4292.0
2018-07-23 20:00:00,86467,19209.0,26645.0,288.0,6263.0,62786.0,128483.0,4301.0
2018-07-23 21:00:00,81962,19161.0,23233.0,289.0,6235.0,62774.0,123147.0,4316.0
2018-07-23 22:00:00,78765,19525.0,20536.0,285.0,6214.0,62779.0,117303.0,4285.0
2018-07-23 23:00:00,78908,19360.0,18433.0,124.0,6332.0,62852.0,115930.0,4335.0
2018-07-24 00:00:00,81586,18118.0,18043.0,29.0,6502.0,62896.0,119519.0,4367.0
2018-07-24 01:00:00,85556,16943.0,18099.0,293.0,6581.0,62852.0,124899.0,4273.0
2018-07-24 02:00:00,90678,15990.0,18106.0,892.0,6800.0,62896.0,131295.0,4428.0
2018-07-24 03:00:00,96432,14539.0,19580.0,2202.0,7109.0,62933.0,137276.0,4867.0
2018-07-24 04:00:00,102314,13005.0,21517.0,3794.0,7000.0,62919.0,147163.0,5558.0
2018-07-24 05:00:00,107786,12638.0,24867.0,5663.0,6821.0,62878.0,157398.0,6092.0
2018-07-24 06:00:00,111503,11503.0,26845.0,9784.0,6681.0,62851.0,169996.0,6433.0
2018-07-24 07:00:00,116032,10996.0,29531.0,14730.0,7065.0,62617.0,179938.0,6301.0
2018-07-24 08:00:00,118139,11467.0,34528.0,16948.0,6764.0,62476.0,187778.0,6838.0
2018-07-24 09:00:00,118876,11848.0,37836.0,17741.0,6777.0,62544.0,196356.0,6908.0
2018-07-24 10:00:00,119094,11797.0,40994.0,18063.0,6747.0,62464.0,202812.0,7008.0
2018-07-24 11:00:00,119141,11904.0,42762.0,17758.0,6757.0,62579.0,206723.0,7163.0
2018-07-24 12:00:00,118376,13097.0,43841.0,16813.0,6759.0,62525.0,207866.0,7199.0
2018-07-24 13:00:00,117223,14183.0,43156.0,15674.0,6854.0,62552.0,206231.0,7035.0
2018-07-24 14:00:00,116145,14658.0,41673.0,14377.0,7517.0,62486.0,202833.0,6552.0
