date,Brazil,China,EU,France,Germany,India,Italy,Japan,Spain,United Kingdom,United States
2020/10/9,1720.51951,16779.84477,7233.018309,1295.8219,1350.515687,3902,606.275,2232.9591,576.421,637.676,10037.234
2020/10/10,1545.011804,18877.32537,6545.839227,1185.892009,1283.267249,3823,507.72575,2024.6087,574.6565,596.59,9485.543
2020/10/11,1346.715215,20402.7658,6352.305605,1205.903162,1190.307624,3590,495.42525,1870.9454,592.7369,606.4755,9425.392
2020/10/12,1391.742343,18114.60515,7360.207323,1298.670029,1354.266125,3696,666.8975,2182.964,556.0391,713.987,10025.508
2020/10/13,1648.460533,20974.80597,7636.004319,1342.300032,1382.492356,3745,661.7945,2241.4822,612.167533,678.955,9999.962
2020/10/14,1711.922488,21928.20624,7870.388069,1327.012068,1629.571966,3734,642.377667,2206.7569,626.4982,699.3785,9922.719
2020/10/15,1672.6622,22881.60651,7921.325679,1369.4523,1567.552023,3754,704.050833,2202.3434,634.0606,724.0095,10035.519
2020/10/16,1647.454316,23644.32673,7693.650196,1369.49835,1396.638155,3783,664.698,2168.9936,610.327944,713.527,9816.932
2020/10/17,1489.24655,23072.28656,6881.150975,1292.58025,1170.696874,3746,526.941,2037.8538,531.813456,605.476,9090.164
2020/10/18,1352.725857,21928.20624,6706.130641,1234.6804,1267.480128,3550,468.268,1857.3224,507.036142,619.1595,9052.895
2020/10/19,1592.425658,20784.12591,7613.738721,1368.132463,1387.911373,3638,620.802,2200.081,684.595625,642.929,9771.874
2020/10/20,1659.922091,20974.80597,7842.227149,1399.099537,1531.583465,3647,622.002667,2219.9295,732.870375,644.575,10003.886
2020/10/21,1663.097713,21356.16608,7706.787071,1390.115,1510.095234,3604,610.289333,2212.2024,663.997953,680.7095,10074.508
2020/10/22,1660.859842,24216.36689,7796.599147,1324.753763,1596.544073,3590,640.5815,2234.1201,644.3638,680.891,10211.062
2020/10/23,1664.820051,23453.64667,7619.226388,1318.625737,1483.535984,3542,638.537,2218.5902,630.713972,654.4465,10159.751
2020/10/24,1547.630203,22690.92646,6791.793683,1330.342863,1285.558376,3486,520.9085,1970.0274,582.284104,604.2675,9286.526
2020/10/25,1387.063247,22500.2464,6661.56837,1210.062273,1291.221127,3296,456.9335,1855.9021,631.051349,587.57,9049.775
2020/10/26,1602.717319,22309.56635,7579.676566,1435.234969,1410.713126,3398,607.36,2152.6444,675.730947,656.84325,9884.74
2020/10/27,1644.822747,23262.96662,7867.661586,1433.087345,1597.159579,3497,642.771,2215.7506,654.2675,660.2445,10099.255
2020/10/28,1689.319099,22881.60651,7828.493299,1442.056024,1611.608797,3527,625.502,2221.1093,595.238,668.433,10027.726
2020/10/29,1703.193776,22690.92646,7831.393492,1422.318526,1619.088125,3537,634.2635,2211.8928,573.175,669.771,9906.609
2020/10/30,1624.722658,22500.2464,7656.040934,1373.362421,1548.1455,3564,614.961,2207.6398,573.757,681.787,9670.442
2020/10/31,1447.721451,22500.2464,6642.527065,1298.763988,1152.481375,3558,485.523,2009.5004,513.229,581.3895,9109.649
2020/11/1,1274.357397,19590.46063,6571.007784,1317.62839,1221.125133,3429,449.2855,1888.064,500.463,586.8655,8831.55
2020/11/2,1304.200235,17296.08236,7467.891093,1347.199901,1520.38087,3560,584.8105,2181.236,538.288,635.2265,9645.338
2020/11/3,1530.328312,19590.46063,7929.088374,1496.5489,1490.814125,3591,624.2485,2115.871,617.997,710.2155,9857.564
2020/11/4,1559.367093,18178.53554,8100.64356,1463.6334,1535.430876,3534,635.7985,2282.48,660.7985,730.5685,9611.636
2020/11/5,1575.729654,19943.4419,8079.310625,1499.9,1495.735876,3478,600.461,2311.506,701.184,726.683,9519.748
2020/11/6,1573.682885,20296.42318,7858.339138,1496.660658,1342.198248,3501,604.016,2302.219,716.9894,686.456,9491.796
2020/11/7,1485.45844,22061.32954,7008.938482,1392.145842,1147.866625,3486,513.8015,2081.536,639.8371,618.0955,9050.239
2020/11/8,1373.226093,21531.85763,6632.520681,1352.2933,1108.607749,3370,443.788,1880.89,562.234,610.6865,8822.368
2020/11/9,1595.581754,19766.95127,7706.607214,1496.2607,1382.62875,3484,603.0705,2242.285,598.7025,683.9125,9583.76
2020/11/10,1601.226773,20472.91381,7874.653733,1521.644273,1438.023001,3497,626.805,2377.287,614.15,687.773,9900.193
2020/11/11,1622.199239,22590.80145,7707.84869,1443.220949,1401.668252,3501,641.2325,2412.39,609.498,658.264,9936.25
2020/11/12,1638.105287,22943.78272,7942.601937,1508.15941,1501.257251,3516,660.764,2435.505,613.984,642.5085,9954.462
2020/11/13,1638.433082,22414.31081,7907.368557,1522.778868,1483.28675,3424,656.0485,2340.923,588.814,648.147,9847.669
2020/11/14,1515.077372,23296.76399,6983.866409,1391.515472,1226.6975,3043,544.5935,2074.669,546.7625,591.0525,9483.488
2020/11/15,1383.606828,22061.32954,6833.815999,1304.14574,1326.271875,2874,484.024,1953.013,586.44,597.0585,9166.355
2020/11/16,1668.537136,22767.29208,7938.966338,1496.993141,1558.405501,2947,651.145,2230.794,609.6195,665.239,9660.962
2020/11/17,1688.191311,24179.21718,8070.959628,1490.529699,1613.579998,3174,670.937,2277.546,573.028,648.6205,10011.473
2020/11/18,1647.715993,24355.70781,7974.178046,1525.358857,1505.40199,3295,659.7565,2264.535,583.5175,643.241,10222.47
2020/11/19,1609.95806,22767.29208,8138.951892,1530.451966,1606.33601,3352,658.6935,2239.05,639.405,650.9695,10203.601
2020/11/20,1554.869899,22767.29208,8270.534484,1555.195275,1477.796249,3363,689.233,2224.671,687.3555,707.3325,9828.945
2020/11/21,1472.710018,23826.2359,7552.178269,1457.767707,1447.894499,3341,577.6915,2008.773,553.5915,618.826,9248.741
2020/11/22,1352.417787,24002.72654,7274.271031,1433.537143,1437.335375,3254,523.611,1937.124,526.451,636.586,9130.554
2020/11/23,1575.347137,24355.70781,8282.436501,1529.815,1656.16675,3348,653.901,2058.427,631.17,717.646,9729.67
2020/11/24,1655.803459,24002.72654,8486.470998,1575.6445,1657.523001,3411,685.932,2342.944,676.965,713.7415,10171.066
2020/11/25,1712.308533,26473.59545,8577.734873,1622.267026,1631.023129,3370,670.256,2407.982,672.567,763.663,10049.905
2020/11/26,1700.509787,23473.25463,8542.51941,1549.803141,1561.424865,3256,689.456,2375.707,732.4365,790.149,9342.811
2020/11/27,1696.002667,22590.80145,8476.204679,1635.412666,1474.309137,3296,698.1645,2373.478,730.222,782.575,8859.886
2020/11/28,1574.826522,22061.32954,7755.898744,1528.980467,1400.826375,3308,604.8465,2190.224,603.325,674.6445,8991.158
2020/11/29,1440.92239,21355.36699,7484.771007,1535.370771,1268.521875,3257,549.815,2111.138,575.796,683.647,9254.936
2020/11/30,1724.974739,21884.8389,8665.779722,1621.333475,1624.713872,3389,722.666,2468.715,667.9645,774.493,10208.015
2020/12/1,1747.04703,22853.11041,8875.607678,1740.387621,1567.887251,3431,755.877,2558.1912,695.829,808.068,10956.62
2020/12/2,1757.677041,23602.39272,8901.15396,1675.988,1531.978372,3475,822.6555,2601.9288,756.371,841.5295,11138.805
2020/12/3,1760.522598,23977.03388,9132.556585,1656.931651,1729.603177,3476,809.279,2618.1468,743.088111,820.0125,11044.332
2020/12/4,1750.383408,23602.39272,9010.435924,1635.694182,1730.378698,3498,766.854,2609.821,803.207889,786.3995,10554.302
2020/12/5,1575.562668,22665.78984,8129.6422,1559.9617,1474.497875,3478,621.381,2407.0597,727.376,711.8085,10164.845
2020/12/6,1376.072441,23977.03388,7831.020961,1475.1368,1422.851376,3338,595.290167,2227.3496,741.134,746.8335,9947.071
2020/12/7,1584.855662,23977.03388,8807.070508,1584.785227,1665.847249,3427,728.499958,2553.0574,756.465167,862.5365,10656.888
2020/12/8,1618.895303,22853.11041,8795.080757,1614.999546,1571.8475,3474,743.856875,2596.9937,762.274833,861.9235,11080.045
2020/12/9,1700.252115,23789.7133,9077.035892,1670.4815,1576.172695,3487,855.6875,2645.4281,818.1355,859.474,11018.401
2020/12/10,1720.159218,23040.43099,9090.568088,1674.531505,1512.627307,3509,834.4395,2668.228,841.0695,875.171,10548.748
2020/12/11,1682.427418,23977.03388,9046.243833,1666.295055,1678.776125,3441,758.823,2608.7155,817.2276,819.3295,10298.015
2020/12/12,1553.335156,23415.07215,8081.377105,1569.95536,1400.95375,3327,621.345,2333.8924,782.0319,713.225,9796.998
2020/12/13,1419.204112,22665.78984,7556.529216,1574.779171,1255.9075,3254,574.294375,2259.1849,677.2045,670.895,9664.388
2020/12/14,1666.395871,22478.46926,8629.38385,1655.497036,1615.791001,3407,718.462625,2741.3175,726.407,750.435,10686.841
2020/12/15,1711.291077,23977.03388,8771.863185,1634.1786,1588.4205,3491,742.733,2967.6367,742.981,777.2955,11447.528
2020/12/16,1743.590665,23227.75157,8702.616807,1694.995947,1515.051124,3520,745.4655,3057.25,749.979,761.4855,11575.881
2020/12/17,1748.849794,23415.07215,8631.303213,1568.727788,1611.75075,3565,739.0255,3079.7151,714.1505,772.4665,11667.003
2020/12/18,1777.842135,23602.39272,8449.541736,1688.882823,1498.14175,3616,728.1795,2989.2222,696.98,699.6645,11618.799
2020/12/19,1647.03823,23789.7133,7631.631774,1563.570442,1375.002125,3593,572.7805,2723.1258,640.719,624.7575,10942.425
2020/12/20,1497.083064,24164.35445,7345.445679,1539.602,1260.5645,3480,497.1505,2623.0974,622.023,647.985,10324.252
2020/12/21,1682.611515,22478.46926,8183.31962,1648.931582,1425.394568,3613,652.13,2966.0991,707.693,721.5455,10538.931
2020/12/22,1681.89708,23646.88136,8162.791167,1638.867151,1450.39443,3675,669.857,2943.5673,651.1905,757.053,10575.316
2020/12/23,1620.914378,23895.62435,7858.522073,1674.730973,1250.182535,3692,629.5895,2856.5944,659.881,681.299,10668.853
2020/12/24,1497.097259,24048.55287,7308.687305,1611.142508,1240.96259,3714,484.7415,2849.6821,588.820659,678.2105,10450.692
2020/12/25,1296.387571,24023.35826,7042.743407,1567.332619,993.526875,3669,518.634125,2755.4829,690.962954,647.089,10626.315
2020/12/26,1395.334504,23863.5738,7103.149343,1526.873464,1194.109895,3706,485.0155,2568.39,653.865887,591.5115,10901.398
2020/12/27,1377.396688,24200.35747,7401.916782,1525.047203,1376.469743,3576,489.156067,2365.9955,683.78,621.528,10551.579
2020/12/28,1569.583819,24236.90371,7896.904519,1653.273188,1193.430736,3673,608.751308,2405.9412,765.4295,682.7505,10510.819
2020/12/29,1625.398181,24016.10895,7899.853468,1639.55559,1204.42,3740,615.3925,2300.9002,767.388,708.1845,10662.621
2020/12/30,1634.151571,24252.69484,7941.728058,1605.499222,1348.799501,3751,565.711,2281.4016,750.789,752.0775,10614.835
2020/12/31,1516.935762,24107.409,7643.907754,1594.419264,1235.962,3721,520.154,2425.7393,706.1175,725.6605,10471.243
2021/1/1,1343.544724,26176.61218,7052.340917,1540.026902,1027.438,3635,512.595667,2306.2833,671.0305,672.975,10127.445
2021/1/2,1419.429116,23924.25813,7437.293516,1610.478805,1088.72775,3617,559.950333,2302.1244,728.9505,699.5095,9859.621
2021/1/3,1382.891324,25224.12415,7564.910574,1585.436196,1299.75175,3469,519.127,2332.3226,697.6975,704.5205,9951.449
2021/1/4,1623.679559,25571.50214,8611.302843,1716.184333,1528.65325,3544,653.375,2481.3977,732.224,815.9555,10601.287
2021/1/5,1725.55757,25190.50692,8873.770191,1778.9513,1591.393128,3528,731.6495,2767.4465,683.439,841.76,10764.448
2021/1/6,1770.547764,25705.97103,8611.366188,1776.665589,1476.321125,3541,662.827786,2923.0818,647.936,859.398,10902.746
2021/1/7,1788.662225,27431.65523,9054.010984,1809.316975,1480.49475,3526,784.893214,3095.6567,732.787,877.3995,11080
2021/1/8,1784.287835,27924.70785,9104.847785,1838.339794,1468.159499,3914,791.8415,3297.0446,774.745167,866.521,11230.666
2021/1/9,1672.526213,27487.68394,8398.491706,1797.348009,1327.125749,3506,661.947,3020.1886,731.788833,775.121,11070.129
2021/1/10,1539.815729,27599.74135,8116.165803,1742.432083,1358.75075,3455,602.1545,2790.2073,735.815,740.277,10983.199
2021/1/11,1791.007176,27420.44949,9263.35731,1855.320566,1715.269693,3619,779.224,2937.1166,764.8305,803.0765,11640.983
2021/1/12,1793.064926,27398.038,9332.260072,1918.115316,1747.451932,3678,744.114454,3184.4712,787.109,794.8435,11488.151
2021/1/13,1765.046585,27308.39207,9287.028359,1844.665618,1778.323811,3676,736.147921,3043.0793,780.562,806.351,11325.961
2021/1/14,1729.297361,26030.93754,9297.61515,1904.348451,1591.919849,3534,792.174625,2910.8639,781.9185,815.889,10988.708
2021/1/15,1723.315293,25515.47343,9270.896757,1891.826966,1514.122967,3552,799.5155,2878.5116,795.107,819.36,10903.494
2021/1/16,1645.207615,25179.30118,8486.508312,1772.537333,1394.528876,3628,629.9405,2547.8288,715.3905,703.929,10632.97
2021/1/17,1494.432397,24226.81315,8061.943879,1721.353,1300.7565,3612,577.1935,2495.4412,669.083,690.301,10435.027
2021/1/18,1718.40331,23599.29163,9156.578617,1811.695714,1713.277666,3727,771.57,2981.6602,697.144,796.007,10731.942
2021/1/19,1728.9376,23610.49737,9218.788716,1829.214313,1823.723506,3802,778.2075,3085.3826,709.499,753.2415,11015.502
2021/1/20,1736.645454,23576.88015,9053.238979,1747.093447,1707.106454,3844,787.861,3058.2469,786.0729,756.3535,10898.389
2021/1/21,1751.570339,24013.90407,8873.364838,1675.884593,1605.237041,3852,741.2145,2956.9671,832.5236,746.1275,10805.549
2021/1/22,1766.652936,23610.49737,8950.057884,1715.129433,1612.569455,3906,719.203,2812.5221,815.919765,753.485,10580.376
2021/1/23,1634.249802,23397.58828,8217.854584,1707.326857,1346.06125,3882,590.5575,2578.4185,769.793053,722.0675,10539.794
2021/1/24,1499.613157,23240.7079,7827.978287,1702.606643,1273.839621,3771,543.621,2468.27,754.710238,737.1885,10411.847
2021/1/25,1742.530504,22994.18159,8890.815681,1801.5413,1464.629999,3818,730.056954,2685.7528,777.075444,822.722,10739.036
2021/1/26,1785.663138,22826.09547,9135.033446,1837.706437,1641.243124,3679,744.396546,2779.0273,713.5945,813.244,10870.654
2021/1/27,1804.652329,22366.66006,9147.945282,1827.514498,1618.984501,3806,743.8785,2649.5848,728.103278,783.7195,10946.866
2021/1/28,1801.578139,22478.71748,8863.087627,1803.678025,1541.494,3874,713.6485,2844.5546,731.020722,715.818,11484.146
2021/1/29,1809.334633,21963.25337,8666.914258,1681.36074,1619.277372,3908,688.844214,2984.382,747.602181,710.9545,11806.139
2021/1/30,1671.461623,21503.81797,7966.789233,1645.935143,1260.463252,3894,549.192286,2745.4212,734.528696,660.886,10982.35
2021/1/31,1545.181586,20921.11941,7724.499156,1600.896257,1188.690374,3778,541.163,2476.9355,680.522543,699.6175,10373.727
2021/2/1,1780.200109,23849.91434,8789.928712,1768.730156,1477.100875,3846,681.9295,2831.8555,757.10658,778.1855,11162.407
2021/2/2,1814.479543,23625.28911,8772.578838,1756.266319,1460.17225,3901,695.3715,2752.6798,769.894909,744.89,11563.615
2021/2/3,1838.826091,23902.76734,8778.50291,1725.744807,1615.872873,3979,699.3045,2935.8999,731.798091,736.5935,11515.319
2021/2/4,1858.094268,23546.00962,8743.426015,1733.013596,1495.7965,3824,669.49,2969.0342,667.4395,753.107,11437.748
2021/2/5,1785.071823,23162.8254,8598.133803,1680.738722,1499.59925,3826,664.518611,2869.199,707.471,723.4065,11000.634
2021/2/6,1575.994482,22673.93519,7886.111126,1587.585318,1460.983778,3828,504.584889,2417.3781,692.327237,657.333,10707.43
2021/2/7,1411.861414,21048.70557,7942.373164,1568.838325,1515.29072,3706,465.493,2287.5434,701.024053,676.8865,10806.124
2021/2/8,1638.063248,19938.79266,9012.351576,1671.65819,1658.953125,3814,631.1495,2811.4017,785.972842,791.1265,11525.228
2021/2/9,1670.913894,19410.2627,9259.188491,1787.091889,1571.523747,3868,705.242,2989.4887,776.191631,818.8135,11450.242
2021/2/10,1684.593975,18194.6438,9335.465378,1846.232304,1555.871496,3875,771.55,2866.4336,784.569921,829.613,11543.694
2021/2/11,1696.302195,16503.34793,9337.148384,1858.238474,1465.855375,3856,780.729,2619.1253,752.278316,825.708,11852.696
2021/2/12,1677.293533,15485.92776,9386.041179,1888.619,1569.29225,3866,731.043,2719.4193,767.8821,813.967,12400.604
2021/2/13,1572.062277,15208.44953,8481.327051,1754.8415,1397.21975,3844,575.5225,2342.7212,683.148343,725.336,12266.993
2021/2/14,1439.975502,14983.8243,8139.867168,1671.867546,1385.607625,3733,551.816,2105.3303,649.571371,696.1,12193.573
2021/2/15,1602.166768,14587.42683,8995.730515,1737.613732,1711.70625,3841,658.819,2497.546,689.677186,717.815,12535.569
2021/2/16,1629.363466,14521.36059,8780.181533,1743.785186,1526.397751,3838,686.313,2660.185,683.117,735.2975,12178.559
2021/2/17,1690.906982,14917.75806,8652.791749,1673.014336,1600.078875,3816,678.5845,2931.8804,663.533333,697.5055,12260.517
2021/2/18,1739.22407,15314.15553,8566.948606,1673.5184,1510.638501,3800,651.222,3085.8874,708.001167,692.446,12093.4
2021/2/19,1754.517224,16080.52397,8386.298053,1617.985477,1454.12125,3736,647.348,2908.8656,724.7545,652.188,12088.218
2021/2/20,1636.068443,16225.8697,7356.936842,1492.940484,1191.379,3704,481.351,2436.1299,696.958011,563.3165,11382.238
2021/2/21,1502.700221,16410.85519,7007.038468,1462.170006,1107.132999,3567,419.2725,2119.378,664.201306,604.0335,10679.62
2021/2/22,1753.511649,16701.54667,7918.781527,1562.552017,1300.397,3716,617.0525,2343.0478,693.789183,664.912,10555.016
2021/2/23,1786.707238,18036.08481,7897.650134,1528.923716,1315.861375,3827,640.624,2375.0691,658.1325,614.1075,10416.792
2021/2/24,1789.669174,18353.20278,7915.40911,1501.550322,1341.471376,3890,624.1635,2724.9964,739.724,635.356,10047.742
2021/2/25,1753.266657,19436.6892,7797.752304,1484.724096,1289.737875,3934,615.057,2749.8082,675.1755,649.154,9985.433
2021/2/26,1737.722348,19899.15291,7825.567141,1521.454728,1261.27475,3982,604.461,2756.0767,668.241,629.401,10296.304
2021/2/27,1581.152639,20586.24186,7150.236238,1465.557954,1087.3,3978,498.794,2498.7547,681.999136,587.0535,9767.689
2021/2/28,1442.724291,21127.98506,6828.412711,1410.7125,998.602125,3871,452.888,2299.0383,676.873464,592.3585,9364.54
2021/3/1,1677.918458,18989.29956,7824.849796,1450.8116,1204.9815,3978,601.172,2459.3513,732.9174,704.647,9989.566
2021/3/2,1742.911023,20511.21064,7913.815917,1483.372718,1278.779375,4037,619.947,2561.5117,673.805,725.5285,10629.834
2021/3/3,1778.021297,21214.51803,8009.396582,1490.167899,1362.01675,4041,634.99275,2695.4038,628.26,755.674,10461.081
2021/3/4,1778.584597,21906.29579,8190.284282,1515.892283,1420.7235,4060,652.63525,2649.5365,634.4775,747.709,10048.708
2021/3/5,1756.779401,22471.24763,8130.379084,1578.823423,1336.398751,4113,641.224,2511.5355,662.232,738.212,10143.589
2021/3/6,1612.275772,23416.67724,7349.190828,1474.325577,1249.32225,4102,503.288625,2223.3472,618.113,661.916,9723.276
2021/3/7,1473.709755,22967.02169,7144.841202,1417.5335,1312.884999,3953,461.535375,2232.0271,551.5405,645.6865,9562.308
2021/3/8,1715.231887,23105.37724,8018.093852,1555.817805,1313.053,4082,651.872,2609.4421,698.777,710.2515,10049.213
2021/3/9,1740.085518,22644.19207,8227.99464,1544.122104,1400.208875,4179,697.3925,2615.3346,686.9,694.5025,9861.656
2021/3/10,1740.445417,22886.31429,8275.397321,1581.610533,1438.248715,4176,690.434,2513.5629,629.835,689.6175,9612.413
2021/3/11,1767.334741,23036.19947,8131.915,1501.945241,1534.009724,4166,655.203,2545.5513,662.171,631.1235,9519.59
2021/3/12,1790.074003,22436.65874,8031.024005,1523.804944,1519.680033,4017,659.2915,2508.2469,641.1005,628.2505,9438.159
2021/3/13,1663.820375,21571.93654,7242.312373,1439.132769,1467.705267,3933,472.652,2293.3282,569.0645,581.9095,9043.271
2021/3/14,1540.116962,21087.69211,7142.311216,1480.522576,1371.733509,3916,489.5335,2107.7577,598.1705,611.279,8972.743
2021/3/15,1775.038936,20776.39211,7988.451723,1595.753128,1486.483374,4070,577.869,2401.3627,688.151,703.3165,9859.541
2021/3/16,1829.489489,20845.56989,8131.434023,1584.650295,1444.8325,4135,599.107,2445.4441,750.0415,691.1385,10170.809
2021/3/17,1815.16211,21249.10692,8206.815296,1672.922822,1297.038125,4168,606.058571,2387.6422,749.994,704.164,10031.315
2021/3/18,1781.380282,21687.23283,8236.398722,1612.634261,1279.054125,4174,654.573429,2422.0673,737.6785,729.4535,9897.15
2021/3/19,1762.854745,21721.82172,8126.166777,1633.102022,1335.0715,4143,651.462,2356.4511,705.146,686.09,9828.254
2021/3/20,1633.586317,21548.87728,7483.870884,1507.569875,1197.815375,4120,529.2625,2100.3045,713.078,622.051,9430.127
2021/3/21,1528.390996,21306.75506,7353.402187,1428.166625,1443.23725,3986,501.0995,2022.1785,663.729,607.1455,8978.454
2021/3/22,1778.227139,20845.56989,8000.663807,1517.264228,1340.68375,4061,653.2938,2374.9001,706.83,673.21,9297.887
2021/3/23,1806.745917,21306.75506,8020.475704,1479.567472,1364.334749,4020,689.098075,2466.3024,592.6425,658.4125,9411.052
2021/3/24,1803.088707,21318.28469,7809.653639,1479.382634,1309.482752,4091,637.800037,2371.3606,551.094,666.7585,9435.276
2021/3/25,1808.573778,21744.88098,7632.399907,1462.195348,1269.01025,4137,586.434288,2335.2782,582.8165,612.3815,9505.541
2021/3/26,1807.134409,21837.11801,7484.517446,1498.622032,1277.792625,4154,558.9198,2328.9137,588.179,618.457,9595.032
2021/3/27,1681.964996,22010.06246,6976.912931,1346.273619,1357.979624,4157,488.136,2102.0807,567.078671,571.7485,9122.024
2021/3/28,1548.223638,21917.82542,6552.963031,1225.527167,1256.561749,4029,413.573,1972.4356,528.024472,562.8745,8927.283
2021/3/29,1772.923824,21560.40691,7339.647199,1315.888929,1339.707126,3785,533.26,2183.1661,667.282643,597.0375,9524.417
2021/3/30,1760.900464,21883.23653,7209.234751,1366.230738,1118.194626,3921,548.435438,2193.3606,652.186368,593.743,9632.872
2021/3/31,1711.108297,22102.29949,7055.78389,1363.565499,1021.139,4107,539.477062,2175.2721,631.537096,592.631,9718.235
2021/4/1,1660.059783,22530.31972,7032.664501,1294.411084,1187.091124,4083,552.8915,2192.8437,592.295135,582.1535,9831.156
2021/4/2,1467.619938,22910.97982,6700.991649,1340.881917,1120.702126,4137,498.1785,2194.618,517.779423,544.5485,9851.024
2021/4/3,1489.237561,22339.98967,6459.315634,1331.830083,970.587875,4176,479.746,1957.03,599.211961,555.4385,9183.404
2021/4/4,1422.926948,22030.70334,6089.466759,1189.791917,960.26107,4040,452.7125,1880.8382,553.7355,498.817,8601.017
2021/4/5,1672.678527,21245.59188,6599.359802,1206.061262,1378.058413,4170,434.777,2223.0175,506.348039,549.913,9109.445
2021/4/6,1709.220033,21983.12083,7720.411392,1357.085404,1450.394392,4160,618.8825,2341.0791,685.439577,642.8105,9406.534
2021/4/7,1700.858035,22006.91208,8070.709687,1364.609167,1566.329375,4215,684.113,2278.6343,690.003615,727.0365,9504.34
2021/4/8,1694.108171,21780.89515,7885.23084,1243.019834,1493.418876,4252,655.3925,2272.8065,668.353654,723.1935,9516.148
2021/4/9,1713.903199,21507.2957,7726.573325,1344.043766,1376.590624,4211,624.616722,2322.8536,655.223692,662.649,9593.404
2021/4/10,1599.507206,21305.07002,6868.131499,1287.180257,1105.645749,4168,521.324778,2117.9398,539.108731,603.485,9013.136
2021/4/11,1462.414556,21245.59188,6737.086124,1255.19781,1225.628375,4025,457.293429,1968.3329,623.337769,586.351,8737.08
2021/4/12,1697.179766,21459.71319,7699.15633,1283.808233,1424.036875,4129,677.921571,2220.9835,642.593808,712.2635,9421.925
2021/4/13,1718.936448,21638.14761,7865.394551,1281.3158,1439.833375,4136,721.798,2269.5562,647.717846,722.3295,9614.418
2021/4/14,1698.980164,21650.04324,7768.363334,1330.846633,1329.1615,4057,662.119961,2278.3211,662.615885,713.8795,9565.502
2021/4/15,1691.991047,21507.2957,7787.302447,1366.748792,1356.569125,4034,651.234039,2328.2768,675.674923,710.336,9509.983
2021/4/16,1693.385909,21626.25198,7639.645929,1363.24425,1368.926,4055,641.3345,2280.297,675.016192,661.331,9462.907
2021/4/17,1569.015004,21507.2957,6766.202897,1256.193054,1198.50175,3975,504.535,2072.1601,596.586,564.8595,8942.921
2021/4/18,1421.629994,21043.3662,6396.514201,1204.522,1134.64225,3937,477.3045,1953.2233,520.497,568.6295,8636.948
2021/4/19,1628.820053,21198.00937,7381.554861,1226.238446,1260.165625,4080,674.48825,2230.7321,620.0415,680.4925,9220.456
2021/4/20,1640.70751,21293.17439,7338.458693,1225.901625,1249.472625,4101,687.80625,2249.695,594.7385,689.808,9472.38
2021/4/21,1542.033361,21507.2957,7384.640461,1247.987,1316.6595,4013,663.8465,2212.721,608.014,671.1775,9614.559
2021/4/22,1629.988439,21328.86128,7443.887761,1298.623625,1368.157875,3929,648.078,2210.386,605.418,629.278,9749.914
2021/4/23,1624.482624,21186.11374,7186.187774,1266.715125,1187.0105,3923,591.569,2187.8105,609.34,582.4675,9576.969
2021/4/24,1529.575243,21126.6356,6353.806037,1182.008036,989.174876,3935,469.395,1967.6678,587.8505,506.512,9060.907
2021/4/25,1406.564501,21328.86128,6066.391522,1192.015329,930.697376,3843,401.9965,1865.1546,542.9865,520.8695,8846.601
2021/4/26,1637.328291,21055.26183,6999.806313,1325.159385,1109.380875,4024,567.46,2176.4569,576.346,623.2595,9455.775
2021/4/27,1668.167338,20876.82741,7132.529701,1220.673,1259.432499,4075,600.644,2209.8358,590.955,663.2525,9686.144
2021/4/28,1647.496383,21531.08696,7229.79152,1221.314447,1247.333751,4125,611.4685,2159.7512,585.274375,661.925,9925.324
2021/4/29,1630.17946,21138.53123,7487.711817,1261.338303,1403.962,4126,621.2255,2051.6501,583.596125,686.136,10084.768
2021/4/30,1603.057225,21079.05309,7141.374883,1230.03325,1217.619625,4071,608.339192,2018.3981,565.461,669.231,9795.68
2021/5/1,1396.178399,18905.4307,6150.821815,1189.358143,900.6545,3899,512.597308,1814.3134,548.2125,596.568,9095.057
2021/5/2,1341.286752,18426.20558,6065.484418,1107.733857,1079.82525,3788,465.598,1739.4778,508.042429,564.2465,9014.093
2021/5/3,1586.877293,19037.2176,6736.406678,1206.02725,1194.670751,3861,548.71,1760.0535,573.959571,580.413,10005.1
2021/5/4,1635.774668,20954.11805,7128.508454,1251.877583,1432.731606,3897,596.009,1724.8749,552.356,637.752,10278.118
2021/5/5,1653.802653,20738.46675,7322.885692,1279.500167,1450.924395,3907,597.3395,1761.5176,536.739,658.4495,9982.386
2021/5/6,1651.475647,20702.52487,7340.442194,1275.156,1298.736126,3883,613.933,1967.8378,584.9295,676.438,9785.999
2021/5/7,1619.674638,20738.46675,7145.817308,1235.340375,1281.665126,3814,598.214,2016.9961,560.9565,623.8085,9673.017
2021/5/8,1485.434608,20319.14478,6266.540316,1182.488125,1002.565787,3884,465.291,1898.4716,595.204636,550.1555,9201.484
2021/5/9,1325.480092,20714.5055,6034.32312,1079.9241,1076.003087,3748,421.524,1834.2956,628.585364,509.051,9134.258
2021/5/10,1573.161157,21241.65312,6824.786865,1277.3249,1155.373999,3795,529.374,2109.529,612.733,568.656,9768.472
2021/5/11,1616.241039,21900.58765,7042.910945,1266.94,1124.708374,3779,609.12375,2160.767,691.5195,588.138,9856.562
2021/5/12,1624.980883,21960.49079,7041.701284,1264.9334,1108.094126,3692,613.492625,2167.0674,683.4865,618.1905,9691.303
2021/5/13,1608.030601,22140.20021,6546.840459,1263.7436,849.779875,3595,583.656125,2199.8172,647.7,628.733,9634.072
