month_date,country,Type,year,Value,date,month
01-02,India,coal,2022,-21.0,2022-01-02,1
01-02,India,gas,2022,-32.39720124018758,2022-01-02,1
01-02,India,hydro,2022,-51.0,2022-01-02,1
01-02,India,nuclear,2022,31.0,2022-01-02,1
01-02,India,oil,2022,-3.602798759812422,2022-01-02,1
01-02,India,other,2022,5.423947115921436,2022-01-02,1
01-02,India,solar,2022,18.611666942598703,2022-01-02,1
01-02,India,wind,2022,11.964385941479875,2022-01-02,1
01-02,Ireland,coal,2022,-4.365499999999999,2022-01-02,1
01-02,Ireland,gas,2022,-20.069499999999998,2022-01-02,1
01-02,Ireland,hydro,2022,-0.5129999999999999,2022-01-02,1
01-02,Ireland,nuclear,2022,0.0,2022-01-02,1
01-02,Ireland,oil,2022,-5.6964999999999995,2022-01-02,1
01-02,Ireland,other,2022,0.0,2022-01-02,1
01-02,Ireland,solar,2022,0.0,2022-01-02,1
01-02,Ireland,wind,2022,32.6045,2022-01-02,1
01-02,Italy,coal,2022,-2.3089999999999975,2022-01-02,1
01-02,Italy,gas,2022,-42.682000000000016,2022-01-02,1
01-02,Italy,hydro,2022,-40.079832999999994,2022-01-02,1
01-02,Italy,nuclear,2022,0.0,2022-01-02,1
01-02,Italy,oil,2022,2.795,2022-01-02,1
01-02,Italy,other,2022,-11.975999999999999,2022-01-02,1
01-02,Italy,solar,2022,0.2739999999999999,2022-01-02,1
01-02,Italy,wind,2022,-64.80199999999999,2022-01-02,1
01-02,Kosovo,coal,2022,12.33,2022-01-02,1
01-02,Kosovo,gas,2022,0.0,2022-01-02,1
01-02,Kosovo,hydro,2022,0.024,2022-01-02,1
01-02,Kosovo,nuclear,2022,0.0,2022-01-02,1
01-02,Kosovo,oil,2022,0.0,2022-01-02,1
01-02,Kosovo,other,2022,0.0,2022-01-02,1
01-02,Kosovo,solar,2022,0.0,2022-01-02,1
01-02,Kosovo,wind,2022,0.158,2022-01-02,1
01-02,Latvia,coal,2022,0.0,2022-01-02,1
01-02,Latvia,gas,2022,-1.251,2022-01-02,1
01-02,Latvia,hydro,2022,-2.401,2022-01-02,1
01-02,Latvia,nuclear,2022,0.0,2022-01-02,1
01-02,Latvia,oil,2022,0.0,2022-01-02,1
01-02,Latvia,other,2022,-0.637,2022-01-02,1
01-02,Latvia,solar,2022,0.0,2022-01-02,1
01-02,Latvia,wind,2022,0.246,2022-01-02,1
01-02,Lithuania,coal,2022,0.0,2022-01-02,1
01-02,Lithuania,gas,2022,-0.2300000000000001,2022-01-02,1
01-02,Lithuania,hydro,2022,-0.32800000000000007,2022-01-02,1
01-02,Lithuania,nuclear,2022,0.0,2022-01-02,1
01-02,Lithuania,oil,2022,0.0,2022-01-02,1
01-02,Lithuania,other,2022,0.02400000000000002,2022-01-02,1
01-02,Lithuania,solar,2022,0.0,2022-01-02,1
01-02,Lithuania,wind,2022,3.89,2022-01-02,1
01-02,Luxembourg,coal,2022,0.0,2022-01-02,1
01-02,Luxembourg,gas,2022,0.144,2022-01-02,1
01-02,Luxembourg,hydro,2022,0.048,2022-01-02,1
01-02,Luxembourg,nuclear,2022,0.0,2022-01-02,1
01-02,Luxembourg,oil,2022,0.0,2022-01-02,1
01-02,Luxembourg,other,2022,1.08,2022-01-02,1
01-02,Luxembourg,solar,2022,0.0,2022-01-02,1
01-02,Luxembourg,wind,2022,1.232897,2022-01-02,1
01-02,Moldova,coal,2022,0.0,2022-01-02,1
01-02,Moldova,gas,2022,1.4749999999999996,2022-01-02,1
01-02,Moldova,hydro,2022,0.16499999999999998,2022-01-02,1
01-02,Moldova,nuclear,2022,0.0,2022-01-02,1
01-02,Moldova,oil,2022,0.0,2022-01-02,1
01-02,Moldova,other,2022,0.020000000000000004,2022-01-02,1
01-02,Moldova,solar,2022,0.0,2022-01-02,1
01-02,Moldova,wind,2022,0.0,2022-01-02,1
01-02,Montenegro,coal,2022,0.0019999999999988916,2022-01-02,1
01-02,Montenegro,gas,2022,0.0,2022-01-02,1
01-02,Montenegro,hydro,2022,-3.2309999999999994,2022-01-02,1
01-02,Montenegro,nuclear,2022,0.0,2022-01-02,1
01-02,Montenegro,oil,2022,0.0,2022-01-02,1
01-02,Montenegro,other,2022,0.0,2022-01-02,1
01-02,Montenegro,solar,2022,0.0,2022-01-02,1
01-02,Montenegro,wind,2022,-1.2080000000000002,2022-01-02,1
01-02,Netherlands,coal,2022,-23.47925,2022-01-02,1
01-02,Netherlands,gas,2022,-118.67075,2022-01-02,1
01-02,Netherlands,hydro,2022,0.0,2022-01-02,1
01-02,Netherlands,nuclear,2022,0.032999999999999474,2022-01-02,1
01-02,Netherlands,oil,2022,0.0,2022-01-02,1
01-02,Netherlands,other,2022,20.75025,2022-01-02,1
01-02,Netherlands,solar,2022,0.0,2022-01-02,1
01-02,Netherlands,wind,2022,54.857655,2022-01-02,1
01-02,North macedonia,coal,2022,-11.977,2022-01-02,1
01-02,North macedonia,gas,2022,0.0,2022-01-02,1
01-02,North macedonia,hydro,2022,-2.313,2022-01-02,1
01-02,North macedonia,nuclear,2022,0.0,2022-01-02,1
01-02,North macedonia,oil,2022,0.0,2022-01-02,1
01-02,North macedonia,other,2022,0.0,2022-01-02,1
01-02,North macedonia,solar,2022,0.0,2022-01-02,1
01-02,North macedonia,wind,2022,-0.054,2022-01-02,1
01-02,Norway,coal,2022,0.0,2022-01-02,1
01-02,Norway,gas,2022,0.0,2022-01-02,1
01-02,Norway,hydro,2022,-256.22,2022-01-02,1
01-02,Norway,nuclear,2022,0.0,2022-01-02,1
01-02,Norway,oil,2022,0.0,2022-01-02,1
01-02,Norway,other,2022,0.6579999999999997,2022-01-02,1
01-02,Norway,solar,2022,0.0,2022-01-02,1
01-02,Norway,wind,2022,16.903734999999998,2022-01-02,1
01-02,Poland,coal,2022,-78.23899999999998,2022-01-02,1
01-02,Poland,gas,2022,-20.171,2022-01-02,1
01-02,Poland,hydro,2022,0.555364,2022-01-02,1
01-02,Poland,nuclear,2022,0.0,2022-01-02,1
01-02,Poland,oil,2022,-0.02799999999999958,2022-01-02,1
01-02,Poland,other,2022,-0.24599999999999955,2022-01-02,1
01-02,Poland,solar,2022,0.049000000000000044,2022-01-02,1
01-02,Poland,wind,2022,75.533307,2022-01-02,1
01-02,Portugal,coal,2022,0.0,2022-01-02,1
01-02,Portugal,gas,2022,-4.458000000000002,2022-01-02,1
01-02,Portugal,hydro,2022,-14.733954000000004,2022-01-02,1
01-02,Portugal,nuclear,2022,0.0,2022-01-02,1
01-02,Portugal,oil,2022,0.0,2022-01-02,1
01-02,Portugal,other,2022,-0.44200000000000017,2022-01-02,1
01-02,Portugal,solar,2022,0.011,2022-01-02,1
01-02,Portugal,wind,2022,-16.54,2022-01-02,1
01-02,Romania,coal,2022,2.4294999999999973,2022-01-02,1
01-02,Romania,gas,2022,-12.562000000000001,2022-01-02,1
01-02,Romania,hydro,2022,-16.8405,2022-01-02,1
01-02,Romania,nuclear,2022,-0.009000000000000341,2022-01-02,1
01-02,Romania,oil,2022,0.0,2022-01-02,1
01-02,Romania,other,2022,-0.21700000000000008,2022-01-02,1
01-02,Romania,solar,2022,0.039374,2022-01-02,1
01-02,Romania,wind,2022,9.19025,2022-01-02,1
01-02,Russia,hydro,2022,30.041366210937326,2022-01-02,1
01-02,Russia,nuclear,2022,126.1860234374999,2022-01-02,1
01-02,Serbia,coal,2022,-19.759999999999998,2022-01-02,1
01-02,Serbia,gas,2022,0.0,2022-01-02,1
01-02,Serbia,hydro,2022,-6.130999999999997,2022-01-02,1
01-02,Serbia,nuclear,2022,0.0,2022-01-02,1
01-02,Serbia,oil,2022,0.0,2022-01-02,1
01-02,Serbia,other,2022,-0.30889999999999995,2022-01-02,1
01-02,Serbia,solar,2022,0.0,2022-01-02,1
01-02,Serbia,wind,2022,0.0,2022-01-02,1
01-02,Slovakia,coal,2022,-0.7130000000000001,2022-01-02,1
01-02,Slovakia,gas,2022,-2.85628,2022-01-02,1
01-02,Slovakia,hydro,2022,10.140374,2022-01-02,1
01-02,Slovakia,nuclear,2022,0.07600000000000051,2022-01-02,1
01-02,Slovakia,oil,2022,0.11299999999999999,2022-01-02,1
01-02,Slovakia,other,2022,-0.11500000000000021,2022-01-02,1
01-02,Slovakia,solar,2022,-0.011000000000000003,2022-01-02,1
01-02,Slovakia,wind,2022,0.0,2022-01-02,1
01-02,Slovenia,coal,2022,-0.5360000000000005,2022-01-02,1
01-02,Slovenia,gas,2022,-0.2679999999999998,2022-01-02,1
01-02,Slovenia,hydro,2022,-9.494,2022-01-02,1
01-02,Slovenia,nuclear,2022,0.038000000000000256,2022-01-02,1
01-02,Slovenia,oil,2022,0.0,2022-01-02,1
01-02,Slovenia,other,2022,-0.13999999999999996,2022-01-02,1
01-02,Slovenia,solar,2022,-0.020499999999999997,2022-01-02,1
01-02,Slovenia,wind,2022,0.0,2022-01-02,1
01-02,Spain,coal,2022,14.825,2022-01-02,1
01-02,Spain,gas,2022,20.76899999999999,2022-01-02,1
01-02,Spain,hydro,2022,-49.4705,2022-01-02,1
01-02,Spain,nuclear,2022,-30.837999999999994,2022-01-02,1
01-02,Spain,oil,2022,0.383,2022-01-02,1
01-02,Spain,other,2022,1.3039999999999985,2022-01-02,1
01-02,Spain,solar,2022,2.128,2022-01-02,1
01-02,Spain,wind,2022,-176.998,2022-01-02,1
01-02,Sweden,coal,2022,0.0,2022-01-02,1
01-02,Sweden,gas,2022,0.0,2022-01-02,1
01-02,Sweden,hydro,2022,-74.53200000000001,2022-01-02,1
01-02,Sweden,nuclear,2022,-9.536000000000001,2022-01-02,1
01-02,Sweden,oil,2022,0.0,2022-01-02,1
01-02,Sweden,other,2022,7.170999999999999,2022-01-02,1
01-02,Sweden,solar,2022,0.0,2022-01-02,1
01-02,Sweden,wind,2022,88.351,2022-01-02,1
01-02,Switzerland,coal,2022,0.0,2022-01-02,1
01-02,Switzerland,gas,2022,0.0,2022-01-02,1
01-02,Switzerland,hydro,2022,-10.640999999999998,2022-01-02,1
01-02,Switzerland,nuclear,2022,0.4509999999999934,2022-01-02,1
01-02,Switzerland,oil,2022,0.0,2022-01-02,1
01-02,Switzerland,other,2022,0.0,2022-01-02,1
01-02,Switzerland,solar,2022,-0.018,2022-01-02,1
01-02,Switzerland,wind,2022,0.5035,2022-01-02,1
01-02,UK,coal,2022,-20.5115,2022-01-02,1
01-02,UK,gas,2022,-276.55,2022-01-02,1
01-02,UK,hydro,2022,4.7995,2022-01-02,1
01-02,UK,nuclear,2022,20.393,2022-01-02,1
01-02,UK,oil,2022,0.0,2022-01-02,1
01-02,UK,other,2022,-21.312999999999995,2022-01-02,1
01-02,UK,solar,2022,0.0,2022-01-02,1
01-02,UK,wind,2022,210.99399999999997,2022-01-02,1
01-02,Ukraine,coal,2022,89.019,2022-01-02,1
01-02,Ukraine,gas,2022,10.872,2022-01-02,1
01-02,Ukraine,hydro,2022,11.618,2022-01-02,1
01-02,Ukraine,nuclear,2022,283.765,2022-01-02,1
01-02,Ukraine,oil,2022,0.0,2022-01-02,1
01-02,Ukraine,other,2022,0.385,2022-01-02,1
01-02,Ukraine,solar,2022,0.072,2022-01-02,1
01-02,Ukraine,wind,2022,7.981,2022-01-02,1
01-02,United States,coal,2022,-158.0609999999997,2022-01-02,1
01-02,United States,gas,2022,-168.42100000000028,2022-01-02,1
01-02,United States,hydro,2022,40.706999999999994,2022-01-02,1
01-02,United States,nuclear,2022,20.14300000000003,2022-01-02,1
01-02,United States,oil,2022,5.207999999999998,2022-01-02,1
01-02,United States,other,2022,-5.199000000000012,2022-01-02,1
01-02,United States,solar,2022,68.33099999999999,2022-01-02,1
01-02,United States,wind,2022,564.5980000000001,2022-01-02,1
01-03,Austria,coal,2022,0.0,2022-01-03,1
01-03,Austria,gas,2022,-20.901250000000005,2022-01-03,1
01-03,Austria,hydro,2022,49.535000000000004,2022-01-03,1
01-03,Austria,nuclear,2022,0.0,2022-01-03,1
01-03,Austria,oil,2022,0.0,2022-01-03,1
01-03,Austria,other,2022,-1.101,2022-01-03,1
01-03,Austria,solar,2022,0.07350000000000001,2022-01-03,1
01-03,Austria,wind,2022,16.789,2022-01-03,1
01-03,Belgium,coal,2022,0.0,2022-01-03,1
01-03,Belgium,gas,2022,-18.699,2022-01-03,1
01-03,Belgium,hydro,2022,-1.0065,2022-01-03,1
01-03,Belgium,nuclear,2022,25.098000000000013,2022-01-03,1
01-03,Belgium,oil,2022,0.0,2022-01-03,1
01-03,Belgium,other,2022,-4.1080000000000005,2022-01-03,1
01-03,Belgium,solar,2022,-0.0675,2022-01-03,1
01-03,Belgium,wind,2022,37.230514,2022-01-03,1
01-03,Bosnia and herz,coal,2022,-0.5530000000000008,2022-01-03,1
01-03,Bosnia and herz,gas,2022,0.0,2022-01-03,1
01-03,Bosnia and herz,hydro,2022,-11.565666000000004,2022-01-03,1
01-03,Bosnia and herz,nuclear,2022,0.0,2022-01-03,1
01-03,Bosnia and herz,oil,2022,0.0,2022-01-03,1
01-03,Bosnia and herz,other,2022,0.0,2022-01-03,1
01-03,Bosnia and herz,solar,2022,0.0,2022-01-03,1
01-03,Bosnia and herz,wind,2022,-0.297,2022-01-03,1
01-03,Brazil,coal,2022,-61.759172999999976,2022-01-03,1
01-03,Brazil,gas,2022,13.602404,2022-01-03,1
01-03,Brazil,hydro,2022,387.6927770000001,2022-01-03,1
01-03,Brazil,nuclear,2022,3.518357999999999,2022-01-03,1
01-03,Brazil,oil,2022,-4.115064000000001,2022-01-03,1
01-03,Brazil,other,2022,-7.721677999999997,2022-01-03,1
01-03,Brazil,solar,2022,8.178069,2022-01-03,1
01-03,Brazil,wind,2022,-32.98244199999999,2022-01-03,1
01-03,Bulgaria,coal,2022,22.659999999999997,2022-01-03,1
01-03,Bulgaria,gas,2022,2.8310000000000013,2022-01-03,1
01-03,Bulgaria,hydro,2022,7.531999999999999,2022-01-03,1
01-03,Bulgaria,nuclear,2022,1.5789999999999935,2022-01-03,1
01-03,Bulgaria,oil,2022,0.0,2022-01-03,1
01-03,Bulgaria,other,2022,-0.09999999999999998,2022-01-03,1
01-03,Bulgaria,solar,2022,-0.09799999999999999,2022-01-03,1
01-03,Bulgaria,wind,2022,4.4375,2022-01-03,1
01-03,Croatia,coal,2022,0.3796350000000004,2022-01-03,1
01-03,Croatia,gas,2022,-2.178,2022-01-03,1
01-03,Croatia,hydro,2022,-5.149999999999999,2022-01-03,1
01-03,Croatia,nuclear,2022,0.0,2022-01-03,1
01-03,Croatia,oil,2022,0.0,2022-01-03,1
01-03,Croatia,other,2022,0.29200000000000026,2022-01-03,1
01-03,Croatia,solar,2022,0.0,2022-01-03,1
01-03,Croatia,wind,2022,-5.587,2022-01-03,1
01-03,Cyprus,coal,2022,0.0,2022-01-03,1
01-03,Cyprus,gas,2022,0.0,2022-01-03,1
01-03,Cyprus,hydro,2022,0.0,2022-01-03,1
01-03,Cyprus,nuclear,2022,0.0,2022-01-03,1
01-03,Cyprus,oil,2022,2.365500000000001,2022-01-03,1
01-03,Cyprus,other,2022,0.0,2022-01-03,1
01-03,Cyprus,solar,2022,0.0,2022-01-03,1
01-03,Cyprus,wind,2022,0.14050000000000007,2022-01-03,1
01-03,Czech republic,coal,2022,-14.757999999999996,2022-01-03,1
01-03,Czech republic,gas,2022,5.191,2022-01-03,1
01-03,Czech republic,hydro,2022,1.165,2022-01-03,1
01-03,Czech republic,nuclear,2022,0.2810000000000059,2022-01-03,1
01-03,Czech republic,oil,2022,-0.061999999999999986,2022-01-03,1
01-03,Czech republic,other,2022,-2.0490000000000013,2022-01-03,1
01-03,Czech republic,solar,2022,-0.014000000000000012,2022-01-03,1
01-03,Czech republic,wind,2022,3.612,2022-01-03,1
01-03,Denmark,coal,2022,-0.9930000000000003,2022-01-03,1
01-03,Denmark,gas,2022,-1.056,2022-01-03,1
01-03,Denmark,hydro,2022,0.0,2022-01-03,1
01-03,Denmark,nuclear,2022,0.0,2022-01-03,1
01-03,Denmark,oil,2022,-0.041999999999999926,2022-01-03,1
01-03,Denmark,other,2022,0.509999999999998,2022-01-03,1
01-03,Denmark,solar,2022,0.023999999999999994,2022-01-03,1
01-03,Denmark,wind,2022,60.677,2022-01-03,1
01-03,EU27&UK,coal,2022,102.3315849999999,2022-01-03,1
01-03,EU27&UK,gas,2022,-244.3782000000001,2022-01-03,1
01-03,EU27&UK,hydro,2022,-243.4577240000001,2022-01-03,1
01-03,EU27&UK,nuclear,2022,-7.682749999999942,2022-01-03,1
01-03,EU27&UK,oil,2022,4.137270000000008,2022-01-03,1
01-03,EU27&UK,other,2022,-10.19861200000014,2022-01-03,1
01-03,EU27&UK,solar,2022,3.360623999999998,2022-01-03,1
01-03,EU27&UK,wind,2022,885.5893759999999,2022-01-03,1
01-03,Estonia,coal,2022,0.40700000000000003,2022-01-03,1
01-03,Estonia,gas,2022,0.0,2022-01-03,1
01-03,Estonia,hydro,2022,0.047999999999999994,2022-01-03,1
01-03,Estonia,nuclear,2022,0.0,2022-01-03,1
01-03,Estonia,oil,2022,5.619999999999999,2022-01-03,1
01-03,Estonia,other,2022,-0.4119999999999997,2022-01-03,1
01-03,Estonia,solar,2022,0.004999999999999999,2022-01-03,1
01-03,Estonia,wind,2022,-0.14700000000000002,2022-01-03,1
01-03,Finland,coal,2022,14.945999999999998,2022-01-03,1
01-03,Finland,gas,2022,-10.099999999999998,2022-01-03,1
01-03,Finland,hydro,2022,-5.809999999999995,2022-01-03,1
01-03,Finland,nuclear,2022,0.10000000000000853,2022-01-03,1
01-03,Finland,oil,2022,0.0,2022-01-03,1
01-03,Finland,other,2022,-3.588000000000001,2022-01-03,1
01-03,Finland,solar,2022,0.0,2022-01-03,1
01-03,Finland,wind,2022,16.013333000000003,2022-01-03,1
01-03,France,coal,2022,-4.3955,2022-01-03,1
01-03,France,gas,2022,-39.013000000000005,2022-01-03,1
01-03,France,hydro,2022,38.607032000000004,2022-01-03,1
01-03,France,nuclear,2022,-213.27800000000002,2022-01-03,1
01-03,France,oil,2022,0.19899999999999984,2022-01-03,1
01-03,France,other,2022,-0.5210000000000008,2022-01-03,1
01-03,France,solar,2022,1.5179999999999998,2022-01-03,1
01-03,France,wind,2022,142.798029,2022-01-03,1
01-03,Germany,coal,2022,-43.63529999999997,2022-01-03,1
01-03,Germany,gas,2022,-26.22224999999999,2022-01-03,1
01-03,Germany,hydro,2022,13.304563000000002,2022-01-03,1
01-03,Germany,nuclear,2022,-94.827,2022-01-03,1
01-03,Germany,oil,2022,-3.148999999999999,2022-01-03,1
01-03,Germany,other,2022,-12.952750000000009,2022-01-03,1
01-03,Germany,solar,2022,-0.820376,2022-01-03,1
01-03,Germany,wind,2022,362.2249,2022-01-03,1
01-03,Greece,coal,2022,-5.818,2022-01-03,1
01-03,Greece,gas,2022,-8.137,2022-01-03,1
01-03,Greece,hydro,2022,0.0,2022-01-03,1
01-03,Greece,nuclear,2022,0.0,2022-01-03,1
01-03,Greece,oil,2022,0.0,2022-01-03,1
01-03,Greece,other,2022,0.0,2022-01-03,1
01-03,Greece,solar,2022,0.044000000000000004,2022-01-03,1
01-03,Greece,wind,2022,-15.363500000000002,2022-01-03,1
01-03,Hungary,coal,2022,0.4504999999999999,2022-01-03,1
01-03,Hungary,gas,2022,2.4115,2022-01-03,1
01-03,Hungary,hydro,2022,0.018250000000000044,2022-01-03,1
01-03,Hungary,nuclear,2022,0.17099999999999937,2022-01-03,1
01-03,Hungary,oil,2022,0.0,2022-01-03,1
01-03,Hungary,other,2022,-0.2444999999999995,2022-01-03,1
01-03,Hungary,solar,2022,0.0,2022-01-03,1
01-03,Hungary,wind,2022,1.4455,2022-01-03,1
01-03,India,coal,2022,259.0,2022-01-03,1
01-03,India,gas,2022,-29.6653983151865,2022-01-03,1
01-03,India,hydro,2022,11.0,2022-01-03,1
01-03,India,nuclear,2022,15.0,2022-01-03,1
01-03,India,oil,2022,-3.3346016848134967,2022-01-03,1
01-03,India,other,2022,7.325990028428819,2022-01-03,1
01-03,India,solar,2022,19.646069980525837,2022-01-03,1
01-03,India,wind,2022,13.027939991045315,2022-01-03,1
01-03,Ireland,coal,2022,-3.5485000000000007,2022-01-03,1
01-03,Ireland,gas,2022,-16.5095,2022-01-03,1
01-03,Ireland,hydro,2022,-0.2239999999999993,2022-01-03,1
01-03,Ireland,nuclear,2022,0.0,2022-01-03,1
01-03,Ireland,oil,2022,-5.704999999999999,2022-01-03,1
01-03,Ireland,other,2022,0.0,2022-01-03,1
01-03,Ireland,solar,2022,0.0,2022-01-03,1
01-03,Ireland,wind,2022,34.0785,2022-01-03,1
01-03,Italy,coal,2022,6.784000000000006,2022-01-03,1
01-03,Italy,gas,2022,40.994,2022-01-03,1
01-03,Italy,hydro,2022,-30.555499999999995,2022-01-03,1
01-03,Italy,nuclear,2022,0.0,2022-01-03,1
01-03,Italy,oil,2022,3.1535,2022-01-03,1
01-03,Italy,other,2022,3.1809999999999974,2022-01-03,1
01-03,Italy,solar,2022,0.6040000000000001,2022-01-03,1
01-03,Italy,wind,2022,-1.456000000000003,2022-01-03,1
01-03,Kosovo,coal,2022,12.321,2022-01-03,1
01-03,Kosovo,gas,2022,0.0,2022-01-03,1
01-03,Kosovo,hydro,2022,0.024,2022-01-03,1
01-03,Kosovo,nuclear,2022,0.0,2022-01-03,1
01-03,Kosovo,oil,2022,0.0,2022-01-03,1
01-03,Kosovo,other,2022,0.0,2022-01-03,1
01-03,Kosovo,solar,2022,0.0,2022-01-03,1
01-03,Kosovo,wind,2022,0.296,2022-01-03,1
01-03,Latvia,coal,2022,0.0,2022-01-03,1
01-03,Latvia,gas,2022,-0.024,2022-01-03,1
01-03,Latvia,hydro,2022,2.7010000000000005,2022-01-03,1
01-03,Latvia,nuclear,2022,0.0,2022-01-03,1
01-03,Latvia,oil,2022,0.0,2022-01-03,1
01-03,Latvia,other,2022,-0.605,2022-01-03,1
01-03,Latvia,solar,2022,0.0,2022-01-03,1
01-03,Latvia,wind,2022,0.13,2022-01-03,1
01-03,Lithuania,coal,2022,0.0,2022-01-03,1
01-03,Lithuania,gas,2022,-0.2610000000000001,2022-01-03,1
01-03,Lithuania,hydro,2022,0.11399999999999999,2022-01-03,1
01-03,Lithuania,nuclear,2022,0.0,2022-01-03,1
01-03,Lithuania,oil,2022,0.0,2022-01-03,1
01-03,Lithuania,other,2022,-0.04600000000000026,2022-01-03,1
01-03,Lithuania,solar,2022,0.0,2022-01-03,1
01-03,Lithuania,wind,2022,2.95,2022-01-03,1
01-03,Luxembourg,coal,2022,0.0,2022-01-03,1
01-03,Luxembourg,gas,2022,0.144,2022-01-03,1
01-03,Luxembourg,hydro,2022,0.048,2022-01-03,1
01-03,Luxembourg,nuclear,2022,0.0,2022-01-03,1
01-03,Luxembourg,oil,2022,0.0,2022-01-03,1
01-03,Luxembourg,other,2022,1.08,2022-01-03,1
01-03,Luxembourg,solar,2022,0.0,2022-01-03,1
01-03,Luxembourg,wind,2022,1.242285,2022-01-03,1
01-03,Moldova,coal,2022,0.0,2022-01-03,1
01-03,Moldova,gas,2022,5.137499999999999,2022-01-03,1
01-03,Moldova,hydro,2022,0.13399999999999995,2022-01-03,1
01-03,Moldova,nuclear,2022,0.0,2022-01-03,1
01-03,Moldova,oil,2022,0.0,2022-01-03,1
01-03,Moldova,other,2022,0.019000000000000003,2022-01-03,1
01-03,Moldova,solar,2022,0.0,2022-01-03,1
01-03,Moldova,wind,2022,0.0,2022-01-03,1
01-03,Montenegro,coal,2022,0.008000000000000895,2022-01-03,1
01-03,Montenegro,gas,2022,0.0,2022-01-03,1
01-03,Montenegro,hydro,2022,-3.68,2022-01-03,1
01-03,Montenegro,nuclear,2022,0.0,2022-01-03,1
01-03,Montenegro,oil,2022,0.0,2022-01-03,1
01-03,Montenegro,other,2022,0.0,2022-01-03,1
01-03,Montenegro,solar,2022,0.0,2022-01-03,1
01-03,Montenegro,wind,2022,-2.206,2022-01-03,1
01-03,Netherlands,coal,2022,-14.5625,2022-01-03,1
01-03,Netherlands,gas,2022,-54.75,2022-01-03,1
01-03,Netherlands,hydro,2022,0.0,2022-01-03,1
01-03,Netherlands,nuclear,2022,0.02099999999999902,2022-01-03,1
01-03,Netherlands,oil,2022,0.0,2022-01-03,1
01-03,Netherlands,other,2022,27.259750000000004,2022-01-03,1
01-03,Netherlands,solar,2022,0.0,2022-01-03,1
01-03,Netherlands,wind,2022,28.224000999999994,2022-01-03,1
01-03,North macedonia,coal,2022,-11.765,2022-01-03,1
01-03,North macedonia,gas,2022,0.0,2022-01-03,1
01-03,North macedonia,hydro,2022,-3.059,2022-01-03,1
01-03,North macedonia,nuclear,2022,0.0,2022-01-03,1
01-03,North macedonia,oil,2022,0.0,2022-01-03,1
01-03,North macedonia,other,2022,0.0,2022-01-03,1
01-03,North macedonia,solar,2022,0.0,2022-01-03,1
01-03,North macedonia,wind,2022,-0.085,2022-01-03,1
01-03,Norway,coal,2022,0.0,2022-01-03,1
01-03,Norway,gas,2022,0.0,2022-01-03,1
01-03,Norway,hydro,2022,-191.951641,2022-01-03,1
01-03,Norway,nuclear,2022,0.0,2022-01-03,1
01-03,Norway,oil,2022,0.0,2022-01-03,1
01-03,Norway,other,2022,0.6170000000000002,2022-01-03,1
01-03,Norway,solar,2022,0.0,2022-01-03,1
01-03,Norway,wind,2022,20.064455,2022-01-03,1
01-03,Poland,coal,2022,42.50200000000001,2022-01-03,1
01-03,Poland,gas,2022,-19.094,2022-01-03,1
01-03,Poland,hydro,2022,1.2675,2022-01-03,1
01-03,Poland,nuclear,2022,0.0,2022-01-03,1
01-03,Poland,oil,2022,-0.125729999999999,2022-01-03,1
01-03,Poland,other,2022,-0.20699999999999985,2022-01-03,1
01-03,Poland,solar,2022,0.0685,2022-01-03,1
01-03,Poland,wind,2022,61.651693,2022-01-03,1
01-03,Portugal,coal,2022,0.0,2022-01-03,1
01-03,Portugal,gas,2022,21.858,2022-01-03,1
01-03,Portugal,hydro,2022,-21.134,2022-01-03,1
01-03,Portugal,nuclear,2022,0.0,2022-01-03,1
01-03,Portugal,oil,2022,0.0,2022-01-03,1
01-03,Portugal,other,2022,-0.30799999999999983,2022-01-03,1
01-03,Portugal,solar,2022,0.011,2022-01-03,1
01-03,Portugal,wind,2022,7.274000000000001,2022-01-03,1
01-03,Romania,coal,2022,2.9957499999999975,2022-01-03,1
01-03,Romania,gas,2022,7.331500000000002,2022-01-03,1
01-03,Romania,hydro,2022,-6.363500000000002,2022-01-03,1
01-03,Romania,nuclear,2022,-0.5947499999999977,2022-01-03,1
01-03,Romania,oil,2022,0.0,2022-01-03,1
01-03,Romania,other,2022,-0.123,2022-01-03,1
01-03,Romania,solar,2022,-0.003499999999999996,2022-01-03,1
01-03,Romania,wind,2022,5.842999999999996,2022-01-03,1
01-03,Russia,hydro,2022,54.10061132812484,2022-01-03,1
01-03,Russia,nuclear,2022,107.90945703125021,2022-01-03,1
01-03,Serbia,coal,2022,-18.648999999999994,2022-01-03,1
01-03,Serbia,gas,2022,0.0,2022-01-03,1
01-03,Serbia,hydro,2022,-4.311,2022-01-03,1
01-03,Serbia,nuclear,2022,0.0,2022-01-03,1
01-03,Serbia,oil,2022,0.0,2022-01-03,1
