country/region,year,month,energy_source,pm,iea,date
Belgium,2020,12,nuclear,3279.059,3264.0484,2020-12-01
Belgium,2020,12,oil,0.0,21.6916,2020-12-01
Belgium,2020,12,other,980.754,469.1662,2020-12-01
Belgium,2020,12,solar,3.008,77.3229,2020-12-01
Belgium,2020,12,wind,1067.737726,1404.4414,2020-12-01
Belgium,2021,1,coal,0.0,103.1804,2021-01-01
Belgium,2021,1,gas,2250.9719999999998,2554.1669,2021-01-01
Belgium,2021,1,hydro,172.011333,140.3007,2021-01-01
Belgium,2021,1,nuclear,3881.523,3873.0539,2021-01-01
Belgium,2021,1,oil,0.0,12.6651,2021-01-01
Belgium,2021,1,other,993.768,433.713,2021-01-01
Belgium,2021,1,solar,2.797,102.7641,2021-01-01
Belgium,2021,1,wind,976.0475,1220.1993,2021-01-01
Belgium,2021,2,coal,0.0,58.8916,2021-02-01
Belgium,2021,2,gas,1664.997,1976.2547,2021-02-01
Belgium,2021,2,hydro,165.901,124.0252,2021-02-01
Belgium,2021,2,nuclear,4030.129,4029.6634,2021-02-01
Belgium,2021,2,oil,0.0,9.2252,2021-02-01
Belgium,2021,2,other,819.8050000000001,328.9091,2021-02-01
Belgium,2021,2,solar,2.719,254.6735,2021-02-01
Belgium,2021,2,wind,1095.7515,1347.3448,2021-02-01
Belgium,2021,3,coal,0.0,165.444,2021-03-01
Belgium,2021,3,gas,2017.0,2214.9212,2021-03-01
Belgium,2021,3,hydro,184.615,147.4035,2021-03-01
Belgium,2021,3,nuclear,4392.799,4385.7269,2021-03-01
Belgium,2021,3,oil,0.0,8.8342,2021-03-01
Belgium,2021,3,other,888.756,428.0608,2021-03-01
Belgium,2021,3,solar,3.4825,529.5908,2021-03-01
Belgium,2021,3,wind,827.356833,1120.1931,2021-03-01
Belgium,2021,4,coal,0.0,197.3294,2021-04-01
Belgium,2021,4,gas,2043.446,2246.1424,2021-04-01
Belgium,2021,4,hydro,109.613673,78.43,2021-04-01
Belgium,2021,4,nuclear,3766.043,3758.6521,2021-04-01
Belgium,2021,4,oil,0.0,12.1836,2021-04-01
Belgium,2021,4,other,841.972,382.6903,2021-04-01
Belgium,2021,4,solar,5.5925,709.9692,2021-04-01
Belgium,2021,4,wind,721.763277,838.0389,2021-04-01
Belgium,2021,5,coal,0.0,163.7206,2021-05-01
Belgium,2021,5,gas,1300.021,1503.988,2021-05-01
Belgium,2021,5,hydro,41.033327,30.3502,2021-05-01
Belgium,2021,5,nuclear,3836.125,3822.7154,2021-05-01
Belgium,2021,5,oil,0.0,8.2782,2021-05-01
Belgium,2021,5,other,718.646,298.3021,2021-05-01
Belgium,2021,5,solar,3.5935,749.6786,2021-05-01
Belgium,2021,5,wind,761.69339,970.4476,2021-05-01
Belgium,2021,6,coal,0.0,184.099,2021-06-01
Belgium,2021,6,gas,1513.038,1587.9263,2021-06-01
Belgium,2021,6,hydro,37.599981,26.9679,2021-06-01
Belgium,2021,6,nuclear,3971.895,3968.8199,2021-06-01
Belgium,2021,6,oil,0.0,11.8642,2021-06-01
Belgium,2021,6,other,676.3365,360.0285,2021-06-01
Belgium,2021,6,solar,6.556,779.2284,2021-06-01
Belgium,2021,6,wind,357.5895,385.06,2021-06-01
Belgium,2021,7,coal,0.0,212.9147,2021-07-01
Belgium,2021,7,gas,1216.451,1248.1766,2021-07-01
Belgium,2021,7,hydro,102.714769,77.9807,2021-07-01
Belgium,2021,7,nuclear,4284.459,4283.0941,2021-07-01
Belgium,2021,7,oil,0.0,7.0037,2021-07-01
Belgium,2021,7,other,761.612,439.0116,2021-07-01
Belgium,2021,7,solar,6.212,710.1077,2021-07-01
Belgium,2021,7,wind,604.0895,714.5005,2021-07-01
Belgium,2021,8,coal,0.0,223.8248,2021-08-01
Belgium,2021,8,gas,1024.66,1110.3226,2021-08-01
Belgium,2021,8,hydro,189.001083,129.6286,2021-08-01
Belgium,2021,8,nuclear,4144.315,4139.0223,2021-08-01
Belgium,2021,8,oil,0.0,7.1419,2021-08-01
Belgium,2021,8,other,798.575,419.046,2021-08-01
Belgium,2021,8,solar,4.298,615.6356,2021-08-01
Belgium,2021,8,wind,743.0925,845.3303,2021-08-01
Belgium,2021,9,coal,0.0,14.1856,2021-09-01
Belgium,2021,9,gas,955.728,1261.2997,2021-09-01
Belgium,2021,9,hydro,176.829667,113.2274,2021-09-01
Belgium,2021,9,nuclear,3587.365,3576.9063,2021-09-01
Belgium,2021,9,oil,0.0,9.8231,2021-09-01
Belgium,2021,9,other,739.403,361.7026,2021-09-01
Belgium,2021,9,solar,3.3245,565.8048,2021-09-01
Belgium,2021,9,wind,480.921114,570.4579,2021-09-01
Belgium,2021,10,coal,0.0,1.6293,2021-10-01
Belgium,2021,10,gas,981.678,1296.4887,2021-10-01
Belgium,2021,10,hydro,194.422125,142.3783,2021-10-01
Belgium,2021,10,nuclear,4147.088,4148.3773,2021-10-01
Belgium,2021,10,oil,0.0,7.1614,2021-10-01
Belgium,2021,10,other,837.768,441.7904,2021-10-01
Belgium,2021,10,solar,3.518,326.026,2021-10-01
Belgium,2021,10,wind,1083.067306,1391.0333,2021-10-01
Belgium,2021,11,coal,0.0,171.2309,2021-11-01
Belgium,2021,11,gas,2242.363,2455.9872,2021-11-01
Belgium,2021,11,hydro,174.758608,125.3059,2021-11-01
Belgium,2021,11,nuclear,3541.408,3527.6635,2021-11-01
Belgium,2021,11,oil,0.0,11.2662,2021-11-01
Belgium,2021,11,other,807.112,376.0081,2021-11-01
Belgium,2021,11,solar,2.6065,148.9585,2021-11-01
Belgium,2021,11,wind,770.015762,952.21,2021-11-01
Belgium,2021,12,coal,0.0,206.9556,2021-12-01
Belgium,2021,12,gas,1953.642,2112.3375,2021-12-01
Belgium,2021,12,hydro,157.575267,152.4269,2021-12-01
Belgium,2021,12,nuclear,4378.432,4378.0213,2021-12-01
Belgium,2021,12,oil,0.0,9.7896,2021-12-01
Belgium,2021,12,other,878.858,474.9086,2021-12-01
Belgium,2021,12,solar,2.674,75.6604,2021-12-01
Belgium,2021,12,wind,1027.711326,1337.0059,2021-12-01
Brazil,2019,1,coal,3032.891036,630.2891,2019-01-01
Brazil,2019,1,gas,322.521405,3263.7132,2019-01-01
Brazil,2019,1,hydro,42638.818002,41203.3693,2019-01-01
Brazil,2019,1,nuclear,1417.962174,1325.3081,2019-01-01
Brazil,2019,1,oil,214.238215,603.8734,2019-01-01
Brazil,2019,1,other,893.36343,1283.8278,2019-01-01
Brazil,2019,1,solar,358.376127,451.874,2019-01-01
Brazil,2019,1,wind,4145.511273,4233.9,2019-01-01
Brazil,2019,2,coal,4775.292721,1314.7436,2019-02-01
Brazil,2019,2,gas,753.668861,4978.2366,2019-02-01
Brazil,2019,2,hydro,36745.036823,35875.5111,2019-02-01
Brazil,2019,2,nuclear,1337.455165,1249.8094,2019-02-01
Brazil,2019,2,oil,182.710967,784.4375,2019-02-01
Brazil,2019,2,other,741.005463,1315.9235,2019-02-01
Brazil,2019,2,solar,291.953927,439.5874,2019-02-01
Brazil,2019,2,wind,2175.544734,2266.0735,2019-02-01
Brazil,2019,3,coal,3975.070854,1349.2126,2019-03-01
Brazil,2019,3,gas,589.611338,3718.0554,2019-03-01
Brazil,2019,3,hydro,39658.836336,38360.9464,2019-03-01
Brazil,2019,3,nuclear,1284.001682,1197.7765,2019-03-01
Brazil,2019,3,oil,231.147104,902.8206,2019-03-01
Brazil,2019,3,other,1176.280741,2204.4674,2019-03-01
Brazil,2019,3,solar,327.382937,488.7338,2019-03-01
Brazil,2019,3,wind,2532.26547326,2577.4193,2019-03-01
Brazil,2019,4,coal,3213.917219,1365.6263,2019-04-01
Brazil,2019,4,gas,645.722537,2508.6459,2019-04-01
Brazil,2019,4,hydro,37925.015551,36733.6909,2019-04-01
Brazil,2019,4,nuclear,1069.632239,995.7665,2019-04-01
Brazil,2019,4,oil,205.741501,1147.9574,2019-04-01
Brazil,2019,4,other,1403.990794,3726.479,2019-04-01
Brazil,2019,4,solar,312.90625,469.6213,2019-04-01
Brazil,2019,4,wind,2572.866723,2615.7078,2019-04-01
Brazil,2019,5,coal,3002.808752,1183.4334,2019-05-01
Brazil,2019,5,gas,399.396634,2453.9686,2019-05-01
Brazil,2019,5,hydro,36681.860394,35699.5951,2019-05-01
Brazil,2019,5,nuclear,772.153193,721.3186,2019-05-01
Brazil,2019,5,oil,180.184368,894.4501,2019-05-01
Brazil,2019,5,other,1653.22955,5525.5272,2019-05-01
Brazil,2019,5,solar,323.412811,487.3687,2019-05-01
Brazil,2019,5,wind,3812.161783,3881.2429,2019-05-01
Brazil,2019,6,coal,2874.896947,597.4615,2019-06-01
Brazil,2019,6,gas,104.021983,2572.4361,2019-06-01
Brazil,2019,6,hydro,31810.078277,30683.0896,2019-06-01
Brazil,2019,6,nuclear,1426.860252,1335.5106,2019-06-01
Brazil,2019,6,oil,159.718582,759.326,2019-06-01
Brazil,2019,6,other,1646.193941,5596.4755,2019-06-01
Brazil,2019,6,solar,320.548446,492.8294,2019-06-01
Brazil,2019,6,wind,5076.147689,5187.0816,2019-06-01
Brazil,2019,7,coal,5523.166981,2245.4049,2019-07-01
Brazil,2019,7,gas,111.425234,4652.7766,2019-07-01
Brazil,2019,7,hydro,30007.137388,28529.7924,2019-07-01
Brazil,2019,7,nuclear,1489.606076,1401.827,2019-07-01
Brazil,2019,7,oil,131.291429,749.7597,2019-07-01
Brazil,2019,7,other,1548.745704,5848.1734,2019-07-01
Brazil,2019,7,solar,349.02485,536.5151,2019-07-01
Brazil,2019,7,wind,5047.622055,5187.0816,2019-07-01
Brazil,2019,8,coal,6704.66454,2161.6946,2019-08-01
Brazil,2019,8,gas,120.068138,6295.6988,2019-08-01
Brazil,2019,8,hydro,27924.409019,26358.4726,2019-08-01
Brazil,2019,8,nuclear,1500.407239,1412.0295,2019-08-01
Brazil,2019,8,oil,146.848979,707.907,2019-08-01
Brazil,2019,8,other,1746.965478,6270.4851,2019-08-01
Brazil,2019,8,solar,395.355494,604.774,2019-08-01
Brazil,2019,8,wind,6287.175894,6484.8596,2019-08-01
Brazil,2019,9,coal,6582.6709280000005,2143.6394,2019-09-01
Brazil,2019,9,gas,115.311394,6149.8927,2019-09-01
Brazil,2019,9,hydro,29180.052602,27379.1357,2019-09-01
Brazil,2019,9,nuclear,1450.156914,1412.0295,2019-09-01
Brazil,2019,9,oil,159.03371,723.4523,2019-09-01
Brazil,2019,9,other,1660.757387,6262.0389,2019-09-01
Brazil,2019,9,solar,422.937666,604.774,2019-09-01
Brazil,2019,9,wind,5808.611756,6484.8596,2019-09-01
Brazil,2019,10,coal,7269.354022,2238.8393,2019-10-01
Brazil,2019,10,gas,138.88766,6938.8078,2019-10-01
Brazil,2019,10,hydro,31643.074862,30078.6467,2019-10-01
Brazil,2019,10,nuclear,1455.352561,1367.1384,2019-10-01
Brazil,2019,10,oil,162.576632,785.6333,2019-10-01
Brazil,2019,10,other,1651.027794,5910.6755,2019-10-01
Brazil,2019,10,solar,435.631522,686.6847,2019-10-01
Brazil,2019,10,wind,5904.325176,6116.0811,2019-10-01
Brazil,2019,11,coal,7249.83811,2360.3013,2019-11-01
Brazil,2019,11,gas,86.890675,6777.3797,2019-11-01
Brazil,2019,11,hydro,30973.062207,30049.3816,2019-11-01
Brazil,2019,11,nuclear,1445.624732,1358.9764,2019-11-01
Brazil,2019,11,oil,155.662606,756.9344,2019-11-01
Brazil,2019,11,other,1508.428079,4772.123,2019-11-01
Brazil,2019,11,solar,410.213994,651.19,2019-11-01
Brazil,2019,11,wind,5047.455509,5243.5067,2019-11-01
Brazil,2019,12,coal,6233.338491,2440.1081,2019-12-01
Brazil,2019,12,gas,104.706298,6511.5236,2019-12-01
Brazil,2019,12,hydro,33823.199941,32946.6551,2019-12-01
Brazil,2019,12,nuclear,1479.544464,1383.6041,2019-12-01
Brazil,2019,12,oil,162.93288,794.3297,2019-12-01
Brazil,2019,12,other,1185.574565,2909.4272,2019-12-01
Brazil,2019,12,solar,436.811143,674.0808,2019-12-01
Brazil,2019,12,wind,4980.091897,5147.9519,2019-12-01
Brazil,2020,1,coal,7423.7298705,2683.9474,2020-01-01
Brazil,2020,1,gas,104.251059,6526.335,2020-01-01
Brazil,2020,1,hydro,37970.50786,36956.1907,2020-01-01
Brazil,2020,1,nuclear,1158.648021,1089.2059,2020-01-01
Brazil,2020,1,oil,165.76488,1014.9717,2020-01-01
Brazil,2020,1,other,1094.23609,1484.0769,2020-01-01
Brazil,2020,1,solar,379.341352,788.6461,2020-01-01
Brazil,2020,1,wind,2685.623673,2797.0634,2020-01-01
Brazil,2020,2,coal,4350.253687,1496.8335,2020-02-01
Brazil,2020,2,gas,76.847334,3847.7307,2020-02-01
Brazil,2020,2,hydro,38215.718663,37240.5401,2020-02-01
Brazil,2020,2,nuclear,948.638264,888.5149,2020-02-01
Brazil,2020,2,oil,159.69108,756.4272,2020-02-01
Brazil,2020,2,other,1052.052727,1291.8302,2020-02-01
Brazil,2020,2,solar,357.365284,772.3487,2020-02-01
Brazil,2020,2,wind,2710.305127,2787.2578,2020-02-01
Brazil,2020,3,coal,3260.214728,956.4316,2020-03-01
Brazil,2020,3,gas,88.399437,3010.6733,2020-03-01
Brazil,2020,3,hydro,40495.598493,39386.7526,2020-03-01
Brazil,2020,3,nuclear,1282.120891,1200.1704,2020-03-01
Brazil,2020,3,oil,178.613333,768.3186,2020-03-01
Brazil,2020,3,other,1223.434268,2012.4012,2020-03-01
Brazil,2020,3,solar,419.482937,836.1294,2020-03-01
Brazil,2020,3,wind,2215.236919,2249.8303,2020-03-01
Brazil,2020,4,coal,2271.467158,298.8986,2020-04-01
Brazil,2020,4,gas,132.596409,2404.4698,2020-04-01
Brazil,2020,4,hydro,32243.480715,31326.7162,2020-04-01
Brazil,2020,4,nuclear,1358.751636,1269.9597,2020-04-01
Brazil,2020,4,oil,162.63991900000002,659.7081,2020-04-01
Brazil,2020,4,other,1528.717513,4649.6297,2020-04-01
Brazil,2020,4,solar,438.444342,870.1424,2020-04-01
Brazil,2020,4,wind,3039.063066,3085.6029,2020-04-01
Brazil,2020,5,coal,2444.62394,713.5615,2020-05-01
Brazil,2020,5,gas,87.947906,2323.2804,2020-05-01
Brazil,2020,5,hydro,31451.357352,30497.6201,2020-05-01
Brazil,2020,5,nuclear,1481.69336,1390.1512,2020-05-01
Brazil,2020,5,oil,132.715879,314.9514,2020-05-01
Brazil,2020,5,other,1823.232474,6218.2886,2020-05-01
Brazil,2020,5,solar,442.067473,874.69,2020-05-01
Brazil,2020,5,wind,3764.506827,3832.9058,2020-05-01
Brazil,2020,6,coal,3010.6415620000002,916.7863,2020-06-01
Brazil,2020,6,gas,44.210245,2827.1899,2020-06-01
Brazil,2020,6,hydro,30070.089496,29289.5855,2020-06-01
Brazil,2020,6,nuclear,1036.9796019999999,973.2323,2020-06-01
Brazil,2020,6,oil,112.6296,287.6517,2020-06-01
Brazil,2020,6,other,1836.335668,6328.8307,2020-06-01
Brazil,2020,6,solar,442.659854,879.4068,2020-06-01
Brazil,2020,6,wind,4842.81598,4961.8903,2020-06-01
Brazil,2020,7,coal,2734.6486,769.5507,2020-07-01
Brazil,2020,7,gas,47.662916,2609.0824,2020-07-01
Brazil,2020,7,hydro,32641.158603,31796.6665,2020-07-01
Brazil,2020,7,nuclear,469.185752,444.3053,2020-07-01
Brazil,2020,7,oil,116.38391999999999,291.1318,2020-07-01
Brazil,2020,7,other,1937.137545,6736.2865,2020-07-01
Brazil,2020,7,solar,472.874508,952.7971,2020-07-01
Brazil,2020,7,wind,5713.729817,5884.7803,2020-07-01
Brazil,2020,8,coal,2851.429854,779.569,2020-08-01
Brazil,2020,8,gas,47.536997,2818.3184,2020-08-01
Brazil,2020,8,hydro,32141.61001,31137.4458,2020-08-01
Brazil,2020,8,nuclear,872.388715,824.2621,2020-08-01
Brazil,2020,8,oil,142.528844,284.9058,2020-08-01
Brazil,2020,8,other,1902.006986,6471.4498,2020-08-01
Brazil,2020,8,solar,487.16472699999997,999.3519,2020-08-01
Brazil,2020,8,wind,6626.276382,6891.5569,2020-08-01
Brazil,2020,9,coal,2555.050099,628.038,2020-09-01
Brazil,2020,9,gas,58.914648,2568.6678,2020-09-01
Brazil,2020,9,hydro,34051.89892,32697.3732,2020-09-01
Brazil,2020,9,nuclear,1341.1828,1267.6905,2020-09-01
Brazil,2020,9,oil,150.29657400000002,291.5416,2020-09-01
Brazil,2020,9,other,1868.761366,6439.2447,2020-09-01
Brazil,2020,9,solar,501.155239,1039.5393,2020-09-01
Brazil,2020,9,wind,6462.122038,6853.5926,2020-09-01
Brazil,2020,10,coal,6668.721044,2277.1707,2020-10-01
Brazil,2020,10,gas,834.271283,6355.9943,2020-10-01
Brazil,2020,10,hydro,33186.532602,31850.4268,2020-10-01
Brazil,2020,10,nuclear,1381.018365,1302.743,2020-10-01
Brazil,2020,10,oil,150.21360000000004,1438.2426,2020-10-01
Brazil,2020,10,other,1817.10654,6191.365,2020-10-01
Brazil,2020,10,solar,454.076197,924.1287,2020-10-01
Brazil,2020,10,wind,5593.521528,5903.546,2020-10-01
Brazil,2020,11,coal,7502.975029,2260.7924,2020-11-01
Brazil,2020,11,gas,1360.988846,7492.9317,2020-11-01
Brazil,2020,11,hydro,29316.173886,28375.3961,2020-11-01
Brazil,2020,11,nuclear,1340.05474,1262.7709,2020-11-01
Brazil,2020,11,oil,145.36800000000002,2224.7851,2020-11-01
Brazil,2020,11,other,1675.150183,5004.1323,2020-11-01
Brazil,2020,11,solar,406.624007,830.079,2020-11-01
Brazil,2020,11,wind,4998.3411909999995,5374.8161,2020-11-01
Brazil,2020,12,coal,7810.119083,2704.8435,2020-12-01
Brazil,2020,12,gas,1077.44339,7471.4063,2020-12-01
Brazil,2020,12,hydro,32487.64349,31809.2303,2020-12-01
Brazil,2020,12,nuclear,1378.191464,1296.436,2020-12-01
Brazil,2020,12,oil,150.21360000000004,1759.1846,2020-12-01
Brazil,2020,12,other,1160.565393,2389.6765,2020-12-01
Brazil,2020,12,solar,428.25642999999997,875.0507,2020-12-01
Brazil,2020,12,wind,5443.760484,5857.3575,2020-12-01
Brazil,2021,1,coal,7470.887834,2443.4282,2021-01-01
Brazil,2021,1,gas,1729.306529,7237.8925,2021-01-01
Brazil,2021,1,hydro,34301.90444,31829.599,2021-01-01
Brazil,2021,1,nuclear,1375.287624,1291.8004,2021-01-01
Brazil,2021,1,oil,150.21360000000004,2880.006,2021-01-01
Brazil,2021,1,other,1097.076081,1401.7468,2021-01-01
Brazil,2021,1,solar,466.758599,937.3219,2021-01-01
Brazil,2021,1,wind,5397.353255,5611.7188,2021-01-01
Brazil,2021,2,coal,5098.903088,1922.2842,2021-02-01
Brazil,2021,2,gas,581.973187,4731.1975,2021-02-01
Brazil,2021,2,hydro,34912.667264,32143.2466,2021-02-01
Brazil,2021,2,nuclear,1238.813369,1165.1935,2021-02-01
Brazil,2021,2,oil,135.67680000000001,938.6606,2021-02-01
Brazil,2021,2,other,1006.633373,1280.8913,2021-02-01
Brazil,2021,2,solar,370.76251,745.8354,2021-02-01
Brazil,2021,2,wind,3498.003933,3638.5202,2021-02-01
Brazil,2021,3,coal,5091.349961,1173.8256,2021-03-01
Brazil,2021,3,gas,282.675569,5211.7464,2021-03-01
Brazil,2021,3,hydro,40892.982984,37273.0747,2021-03-01
Brazil,2021,3,nuclear,1373.720136,1287.6022,2021-03-01
Brazil,2021,3,oil,65.531036,635.5746,2021-03-01
Brazil,2021,3,other,1008.333859,1875.485,2021-03-01
Brazil,2021,3,solar,556.5427090000001,997.87,2021-03-01
Brazil,2021,3,wind,4110.966996,4020.7929,2021-03-01
Brazil,2021,4,coal,4935.176225,1115.2205,2021-04-01
Brazil,2021,4,gas,279.262036,5209.2158,2021-04-01
Brazil,2021,4,hydro,35332.929672,32228.4212,2021-04-01
Brazil,2021,4,nuclear,1110.495889,1038.0908,2021-04-01
Brazil,2021,4,oil,66.223521,440.9489,2021-04-01
Brazil,2021,4,other,1392.814161,4240.4015,2021-04-01
Brazil,2021,4,solar,548.824465,967.1385,2021-04-01
Brazil,2021,4,wind,4606.326748,4521.4877,2021-04-01
Brazil,2021,5,coal,5394.101726,1601.2981,2021-05-01
Brazil,2021,5,gas,348.493944,5324.3576,2021-05-01
Brazil,2021,5,hydro,33616.53063,30429.9865,2021-05-01
Brazil,2021,5,nuclear,1078.74113,1007.2869,2021-05-01
Brazil,2021,5,oil,70.603973,635.5746,2021-05-01
Brazil,2021,5,other,1641.9871269999999,6344.5553,2021-05-01
Brazil,2021,5,solar,562.520907,1010.5242,2021-05-01
Brazil,2021,5,wind,5431.575888,5328.8962,2021-05-01
Brazil,2021,6,coal,7302.927852,2409.7037,2021-06-01
Brazil,2021,6,gas,2458.163617,7148.9117,2021-06-01
Brazil,2021,6,hydro,27810.533471,25807.6852,2021-06-01
Brazil,2021,6,nuclear,578.932389,545.2287,2021-06-01
Brazil,2021,6,oil,82.558458,3846.8987,2021-06-01
Brazil,2021,6,other,1746.063616,6184.086,2021-06-01
Brazil,2021,6,solar,575.914924,1041.2557,2021-06-01
Brazil,2021,6,wind,5917.38213,5869.1998,2021-06-01
Brazil,2021,7,coal,8341.401305,2371.7827,2021-07-01
Brazil,2021,7,gas,2238.002195,8438.2464,2021-07-01
Brazil,2021,7,hydro,25666.549925,23646.8134,2021-07-01
Brazil,2021,7,nuclear,788.646277,747.5075,2021-07-01
Brazil,2021,7,oil,47.439308000000004,3612.7396,2021-07-01
Brazil,2021,7,other,1973.0861479999999,6902.1862,2021-07-01
Brazil,2021,7,solar,597.151755,1088.2568,2021-07-01
Brazil,2021,7,wind,7294.027954,7246.3645,2021-07-01
Brazil,2021,8,coal,8682.926664,2757.8869,2021-08-01
Brazil,2021,8,gas,2917.353669,8383.8388,2021-08-01
Brazil,2021,8,hydro,24427.65868,22419.0453,2021-08-01
Brazil,2021,8,nuclear,1488.641625,1406.7105,2021-08-01
Brazil,2021,8,oil,21.718669,4810.9041,2021-08-01
Brazil,2021,8,other,1948.197493,6837.9984,2021-08-01
Brazil,2021,8,solar,618.902174,1155.143,2021-08-01
Brazil,2021,8,wind,8290.818298,8200.0206,2021-08-01
Brazil,2021,9,coal,8222.842492,2557.9401,2021-09-01
Brazil,2021,9,gas,2956.978055,7982.7405,2021-09-01
Brazil,2021,9,hydro,25410.031184,22818.8066,2021-09-01
Brazil,2021,9,nuclear,1445.740025,1364.6119,2021-09-01
Brazil,2021,9,oil,24.943224,4899.0939,2021-09-01
Brazil,2021,9,other,1801.300182,6332.5201,2021-09-01
Brazil,2021,9,solar,791.903179,1494.9973,2021-09-01
Brazil,2021,9,wind,7969.434836,7856.745,2021-09-01
Brazil,2021,10,coal,9370.991096,2632.0583,2021-10-01
Brazil,2021,10,gas,2986.047842,9163.2599,2021-10-01
Brazil,2021,10,hydro,25948.882365,23349.2024,2021-10-01
Brazil,2021,10,nuclear,1410.450878,1332.7812,2021-10-01
Brazil,2021,10,oil,25.438800999999998,5306.5914,2021-10-01
Brazil,2021,10,other,909.926537,4932.4254,2021-10-01
Brazil,2021,10,solar,647.177586,1457.0349,2021-10-01
Brazil,2021,10,wind,7315.601575000001,7291.0512,2021-10-01
Brazil,2021,11,coal,8459.054735,2323.5197,2021-11-01
Brazil,2021,11,gas,2199.2187049999998,8400.2876,2021-11-01
Brazil,2021,11,hydro,29691.320422,26930.3563,2021-11-01
Brazil,2021,11,nuclear,1318.67463,1243.45,2021-11-01
Brazil,2021,11,oil,23.87234,4169.2475,2021-11-01
Brazil,2021,11,other,1307.413311,3285.6091,2021-11-01
Brazil,2021,11,solar,783.75611,1435.342,2021-11-01
Brazil,2021,11,wind,5902.079141,5907.7929,2021-11-01
Brazil,2021,12,coal,7020.444605,1751.2582,2021-12-01
Brazil,2021,12,gas,718.695386,7194.4623,2021-12-01
Brazil,2021,12,hydro,34654.808218,32226.4567,2021-12-01
Brazil,2021,12,nuclear,1487.20232,1395.4158,2021-12-01
Brazil,2021,12,oil,24.364161,1590.4569,2021-12-01
Brazil,2021,12,other,948.050866,1817.3149,2021-12-01
Brazil,2021,12,solar,763.6924309999999,1372.0713,2021-12-01
Brazil,2021,12,wind,6018.2560695,6007.3225,2021-12-01
Bulgaria,2019,1,coal,2302.2325,1816.1108,2019-01-01
Bulgaria,2019,1,gas,269.993,239.3006,2019-01-01
Bulgaria,2019,1,hydro,207.453,267.7356,2019-01-01
Bulgaria,2019,1,nuclear,1562.218,1486.3611,2019-01-01
Bulgaria,2019,1,oil,0.0,21.1512,2019-01-01
Bulgaria,2019,1,other,21.049,165.1345,2019-01-01
Bulgaria,2019,1,solar,1.605,55.0751,2019-01-01
Bulgaria,2019,1,wind,129.66,157.9348,2019-01-01
Bulgaria,2019,2,coal,1858.6105,1460.1041,2019-02-01
Bulgaria,2019,2,gas,262.143,227.4557,2019-02-01
Bulgaria,2019,2,hydro,294.799,328.3248,2019-02-01
Bulgaria,2019,2,nuclear,1419.757,1352.1431,2019-02-01
Bulgaria,2019,2,oil,0.0,17.0291,2019-02-01
Bulgaria,2019,2,other,22.39,138.3223,2019-02-01
Bulgaria,2019,2,solar,1.238,85.0083,2019-02-01
Bulgaria,2019,2,wind,164.802,169.2619,2019-02-01
Bulgaria,2019,3,coal,1544.961,1214.8018,2019-03-01
Bulgaria,2019,3,gas,237.301,207.3444,2019-03-01
Bulgaria,2019,3,hydro,229.42,296.2809,2019-03-01
Bulgaria,2019,3,nuclear,1572.999,1495.8971,2019-03-01
Bulgaria,2019,3,oil,0.0,14.4517,2019-03-01
Bulgaria,2019,3,other,24.875,115.0144,2019-03-01
Bulgaria,2019,3,solar,1.3745,141.161,2019-03-01
Bulgaria,2019,3,wind,128.9825,133.1319,2019-03-01
Bulgaria,2019,4,coal,1358.708,1081.0306,2019-04-01
Bulgaria,2019,4,gas,213.791,181.6729,2019-04-01
Bulgaria,2019,4,hydro,242.167,281.8727,2019-04-01
Bulgaria,2019,4,nuclear,1505.087,1431.4201,2019-04-01
Bulgaria,2019,4,oil,0.0,34.2462,2019-04-01
Bulgaria,2019,4,other,23.314,79.8371,2019-04-01
Bulgaria,2019,4,solar,2.319,132.83,2019-04-01
Bulgaria,2019,4,wind,79.8375,85.0592,2019-04-01
Bulgaria,2019,5,coal,1429.9705,1124.4086,2019-05-01
Bulgaria,2019,5,gas,149.097,121.7091,2019-05-01
Bulgaria,2019,5,hydro,363.973,373.2291,2019-05-01
Bulgaria,2019,5,nuclear,1332.674532,750.235,2019-05-01
Bulgaria,2019,5,oil,0.0,25.6171,2019-05-01
Bulgaria,2019,5,other,23.764,105.3948,2019-05-01
Bulgaria,2019,5,solar,2.4555,152.6954,2019-05-01
Bulgaria,2019,5,wind,87.86,91.2744,2019-05-01
Bulgaria,2019,6,coal,915.1275,695.9652,2019-06-01
Bulgaria,2019,6,gas,116.18299999999999,89.4081,2019-06-01
