country,year,month,Total Combustible Fuels,coal,gas,oil,nuclear,hydro,solar,wind,other
People's Republic of China,2020,7,441037.5547,411936.3467,17976.3047,889.5773,31404.0478,159857.0612,23490.5963,32356.3696,9386.8007
People's Republic of China,2020,8,488109.0485,455901.8979,19894.8976,984.521,31169.0579,154033.5486,24301.9491,32104.7471,10388.6445
People's Republic of China,2020,9,404964.432,378243.4554,16505.9958,816.8174,29956.5101,151291.1439,23413.3246,30560.6998,8619.0402
People's Republic of China,2020,10,382689.6143,357438.4085,15598.0937,771.8889,26948.6396,147423.37,22428.1104,40168.1054,8144.9553
People's Republic of China,2020,11,450808.5574,421062.6243,18374.5622,909.2855,30351.2931,100146.9362,19356.5604,43187.5757,9594.7614
People's Republic of China,2020,12,541451.6274,505724.7459,22069.0944,1092.1135,33161.7721,83484.9159,20148.5953,46801.7902,11523.9586
People's Republic of China,2021,1,556585.5788,518019.0071,22605.5981,1159.2307,33982.0279,83357.2864,20867.9896,47344.6076,13734.7036
People's Republic of China,2021,2,346999.9303,322955.8333,14093.3241,722.7154,20897.5352,54294.018,25232.0178,57245.5711,8562.8183
People's Republic of China,2021,3,476615.1576,443589.8452,19357.6175,992.672,32158.7848,71323.4647,26348.2004,54142.1439,11761.2963
People's Republic of China,2021,4,434678.3356,404558.8826,17654.3629,905.328,30429.1103,82667.4745,26834.0537,53696.106,10726.4333
People's Republic of China,2021,5,433735.2863,403681.1785,17616.0611,903.3638,32196.3864,101819.1456,30945.1205,57939.1848,10703.162
People's Republic of China,2021,6,463171.8945,431078.0841,18811.6224,964.673,33728.6524,121599.2642,30085.5338,44134.8824,11429.5608
People's Republic of China,2021,7,504213.782,469276.1234,20478.5294,1050.1532,35928.3471,151487.8009,30309.7738,43425.7965,12442.3397
People's Republic of China,2021,8,497208.2735,462756.036,20194.0022,1035.5624,34339.6787,145948.9416,29693.1138,36838.1592,12269.4668
People's Republic of China,2021,9,435092.1225,404943.9976,17671.1687,906.1898,31246.9455,150060.4795,27712.3271,38919.6696,10736.6442
People's Republic of China,2021,10,410293.7768,381863.9631,16663.9895,854.5409,31519.5572,127148.7751,25395.1804,53170.0099,10124.7025
People's Republic of China,2021,11,446986.0903,416013.8163,18154.2396,930.962,31604.1609,95971.3884,26516.3804,59037.1244,11030.1483
People's Republic of China,2021,12,522795.7011,486570.476,21233.2298,1088.8547,35044.709,76169.9666,26497.6937,65327.403,12900.8804
Poland,2010,1,13108.645,11956.495,469.753,248.867,,265.999,0.0,100.756,429.658
Poland,2010,2,11737.184,10731.627,390.418,222.808,,194.732,0.0,108.898,388.865
Poland,2010,3,12073.978,10923.922,430.934,229.131,,318.196,0.0,151.643,486.426
Poland,2010,4,10435.996,9379.701,390.855,198.013,,324.218,0.0,133.324,464.346
Poland,2010,5,10594.465,9652.905,232.284,200.887,,338.271,0.0,111.951,505.263
Poland,2010,6,10417.163,9475.412,255.69,197.553,,316.188,0.0,84.472,485.435
Poland,2010,7,10854.704,9879.675,250.132,205.831,,279.048,0.0,84.472,515.863
Poland,2010,8,10626.746,9702.352,232.915,201.52,,296.113,0.0,105.845,486.824
Poland,2010,9,11013.889,9985.37,331.531,208.935,,316.188,0.0,169.962,484.802
Poland,2010,10,12180.753,10934.392,480.065,231.143,,265.999,0.0,205.583,531.557
Poland,2010,11,11948.759,10758.942,459.19,226.755,,248.935,0.0,190.317,500.345
Poland,2010,12,13260.718,12138.259,428.219,251.722,,296.113,0.0,216.778,438.602
Poland,2011,1,12954.815,11774.021,529.558,201.868,,299.185,0.003,195.344,446.817
Poland,2011,2,12259.842,11111.573,502.064,191.014,,244.616,0.005,301.457,452.777
Poland,2011,3,12896.096,11622.225,548.141,200.866,,445.014,0.015,296.633,522.325
Poland,2011,4,11148.428,9975.697,486.512,173.583,,250.261,0.021,262.87,510.442
Poland,2011,5,11458.338,10390.533,318.082,178.61,,212.628,0.026,189.315,568.857
Poland,2011,6,10923.922,9875.992,262.484,170.278,,145.829,0.027,185.697,613.016
Poland,2011,7,10918.247,9830.614,302.888,170.137,,266.256,0.026,186.903,612.458
Poland,2011,8,11229.324,10084.266,376.992,174.929,,267.196,0.022,229.107,590.926
Poland,2011,9,11448.781,10308.131,342.72,178.391,,157.119,0.015,243.577,617.284
Poland,2011,10,12406.018,11026.257,526.653,193.113,,152.415,0.009,303.868,657.555
Poland,2011,11,12616.29,11234.849,537.334,196.402,,132.657,0.003,241.165,645.223
Poland,2011,12,12629.9,11223.205,548.376,196.59,,161.823,0.002,551.063,659.245
Poland,2012,1,12921.947,11477.591,580.64,171.051,,219.156,0.017,467.781,690.155
Poland,2012,2,13014.149,11643.524,563.844,172.514,,176.738,0.031,402.069,631.736
Poland,2012,3,11958.647,10475.413,574.902,157.877,,292.881,0.083,477.805,748.14
Poland,2012,4,11138.931,9712.587,511.101,146.872,,293.891,0.119,345.267,766.217
Poland,2012,5,10822.052,9543.042,353.084,142.826,,231.275,0.15,287.351,781.005
Poland,2012,6,10889.153,9647.249,296.881,143.771,,219.156,0.153,258.394,799.143
Poland,2012,7,10895.436,9654.396,318.033,143.891,,191.887,0.149,269.531,777.006
Poland,2012,8,11136.327,9787.639,392.524,146.912,,158.56,0.128,282.896,807.097
Poland,2012,9,10966.128,9622.953,452.159,144.716,,126.242,0.086,404.297,744.178
Poland,2012,10,12003.758,10514.066,519.349,158.382,,158.56,0.051,454.416,809.638
Poland,2012,11,12108.926,10588.811,550.307,159.753,,167.649,0.02,491.171,807.712
Poland,2012,12,12566.545,11042.294,564.09,165.954,,204.007,0.013,568.02,791.772
Poland,2013,1,13281.254,11637.162,641.608,151.515,,221.597,0.017,499.084,848.079
Poland,2013,2,11998.677,10619.948,566.83,137.104,,249.672,0.031,347.012,672.179
Poland,2013,3,12560.235,11288.91,513.99,143.912,,311.84,0.083,582.775,610.678
Poland,2013,4,11445.309,10308.628,348.121,131.252,,348.94,0.119,418.455,654.804
Poland,2013,5,10846.028,9857.109,325.01,124.559,,299.807,0.15,370.486,536.973
Poland,2013,6,10587.74,9695.864,264.194,121.772,,284.767,0.153,307.207,503.587
Poland,2013,7,11231.017,10258.165,233.507,129.144,,234.632,0.149,327.62,607.736
Poland,2013,8,11238.869,10075.733,387.08,128.764,,160.432,0.128,314.352,644.835
Poland,2013,9,11510.623,10362.824,354.315,131.989,,180.486,0.086,454.177,658.976
Poland,2013,10,12301.384,11002.79,410.561,140.894,,193.521,0.051,637.889,744.45
Poland,2013,11,12110.378,10962.013,359.396,138.993,,215.58,0.02,671.569,647.324
Poland,2013,12,11950.487,10739.39,377.09,136.989,,269.726,0.013,1008.375,694.404
Poland,2014,1,12279.836,11100.372,374.713,132.263,,247.915,0.119,944.195,668.339
Poland,2014,2,10819.258,9659.666,322.038,116.287,,228.845,0.215,749.862,717.621
Poland,2014,3,11351.539,10062.559,358.161,121.861,,271.001,0.582,711.199,805.136
Poland,2014,4,10683.662,9500.963,326.902,114.753,,231.856,0.835,491.429,737.444
Poland,2014,5,10456.704,9254.85,333.761,112.225,,294.086,1.051,622.681,752.348
Poland,2014,6,10283.657,9096.149,281.536,110.356,,199.738,1.068,427.33,792.155
Poland,2014,7,11281.256,10132.552,244.895,121.375,,255.945,1.043,441.574,778.627
Poland,2014,8,10604.941,9713.763,338.764,114.483,,216.801,0.899,474.133,434.341
Poland,2014,9,11056.257,9760.563,391.283,118.609,,177.656,0.605,497.534,782.081
Poland,2014,10,11957.85,10357.44,606.385,127.878,,190.704,0.354,550.442,862.137
Poland,2014,11,11831.659,10199.825,640.26,126.43,,180.667,0.138,585.035,861.178
Poland,2014,12,12177.38,10561.77,617.189,130.254,,212.786,0.089,1083.586,864.081
Poland,2015,1,12055.83,10659.214,592.605,168.531,,293.855,0.967,1203.679,629.512
Poland,2015,2,11504.353,9974.953,565.831,160.691,,232.635,1.754,718.569,797.189
Poland,2015,3,11899.794,10355.351,615.141,166.209,,243.859,4.743,930.804,757.208
Poland,2015,4,10572.121,9068.497,563.839,147.56,,278.55,6.801,965.166,786.999
Poland,2015,5,10789.692,9445.2,367.75,150.937,,239.778,8.561,638.728,820.459
Poland,2015,6,10797.521,9549.298,332.094,151.149,,168.355,8.699,468.939,759.629
Poland,2015,7,11438.623,10272.936,283.833,160.297,,145.907,8.492,737.771,715.881
Poland,2015,8,11322.067,10199.465,327.275,158.636,,130.602,7.318,621.547,631.073
Poland,2015,9,11464.916,10193.854,397.793,160.48,,119.379,4.93,745.856,707.106
Poland,2015,10,12322.007,10740.782,566.943,172.19,,126.521,2.886,738.782,835.994
Poland,2015,11,11647.766,10155.32,545.156,162.76,,179.578,1.125,1250.168,778.766
Poland,2015,12,11575.312,9981.186,634.726,161.578,,249.981,0.725,1707.991,792.1
Poland,2016,1,12508.865,10944.78,713.879,179.226,,189.661,2.101,1209.769,654.907
Poland,2016,2,10769.143,9308.09,663.673,140.13,,294.58,3.811,1458.393,641.177
Poland,2016,3,11618.328,10091.786,718.695,153.606,,299.625,10.308,825.715,638.168
Poland,2016,4,10736.869,9338.123,663.631,141.211,,242.121,14.779,922.739,577.831
Poland,2016,5,10576.512,9220.646,561.701,154.999,,212.865,18.605,764.065,623.093
Poland,2016,6,10869.996,9624.644,402.626,193.82,,147.291,18.905,640.763,632.833
Poland,2016,7,11143.309,9979.956,288.395,223.611,,170.493,18.455,744.862,635.274
Poland,2016,8,11055.567,9942.629,357.789,211.047,,151.325,15.904,736.777,528.029
Poland,2016,9,11230.043,10010.953,472.106,193.547,,127.114,10.713,658.955,537.364
Poland,2016,10,11947.113,10452.131,720.624,163.915,,233.042,6.272,1227.961,594.37
Poland,2016,11,12182.1,10736.443,716.488,173.073,,226.988,2.446,1408.871,540.023
Poland,2016,12,12307.159,10722.949,811.5,156.316,,295.589,1.575,1679.729,600.321
Poland,2017,1,13518.286,12036.847,763.415,160.795,,208.874,3.506,1159.436,533.752
Poland,2017,2,11724.95,10384.055,678.038,143.451,,212.01,5.655,1269.83,495.929
Poland,2017,3,11572.476,10092.013,781.556,138.731,,335.724,11.665,1204.496,536.699
Poland,2017,4,10580.594,9074.006,821.325,154.439,,303.949,15.15,1329.436,507.347
Poland,2017,5,11000.456,9707.585,620.003,157.377,,286.465,22.6,915.309,492.014
Poland,2017,6,10595.179,9312.282,611.216,162.746,,161.617,27.594,1107.308,485.458
Poland,2017,7,11355.587,10099.706,636.598,187.429,,153.396,22.634,751.081,408.377
Poland,2017,8,11366.419,10027.23,594.25,199.435,,145.32,22.48,808.426,522.027
Poland,2017,9,10979.52,9676.702,700.776,124.739,,222.948,15.009,1111.839,453.826
Poland,2017,10,11189.735,9643.039,916.634,135.821,,277.36,9.595,1749.773,470.764
Poland,2017,11,11766.65,10105.854,952.971,121.817,,320.615,4.807,1313.358,562.531
Poland,2017,12,11418.242,9937.63,954.756,131.761,,371.578,4.768,1853.901,370.618
Poland,2018,1,11825.458,10149.5448,1009.5112,0.0,0.0,350.1477,4.1937,1709.6256,444.9886
Poland,2018,2,12155.8873,10441.4527,1019.433,0.0,0.0,246.9386,7.752,593.892,491.9734
Poland,2018,3,12536.1713,10789.7429,1149.4152,0.0,0.0,254.6427,17.0114,1106.6999,392.1791
Poland,2018,4,10169.1702,8695.8288,860.9593,0.0,0.0,281.8643,33.6533,1273.828,448.8743
Poland,2018,5,10738.8625,9244.8301,867.7914,0.0,0.0,200.7058,42.8562,796.922,490.6527
Poland,2018,6,11073.77,9616.1807,827.9038,0.0,0.0,135.5405,38.1812,747.1006,503.7418
Poland,2018,7,12051.0822,10435.9119,973.5756,0.0,0.0,183.6353,39.4821,673.8906,514.9852
Poland,2018,8,11987.7471,10313.2665,1061.364,0.0,0.0,141.8277,41.4677,681.504,488.843
Poland,2018,9,11212.2231,9887.2326,727.5402,0.0,0.0,111.069,35.5472,984.1828,437.1345
Poland,2018,10,11643.9299,10040.3788,888.7204,0.0,0.0,132.1653,23.975,1439.1444,562.4876
Poland,2018,11,12162.9615,10451.4904,949.6489,0.0,0.0,130.7693,11.7635,1009.0576,576.0403
Poland,2018,12,12449.1548,10520.6049,1118.5919,0.0,0.0,189.8267,4.6045,1455.8324,584.5214
Poland,2019,1,13021.8132,11007.2795,1125.416,0.0,0.0,254.5161,6.3634,1547.6915,842.6384
Poland,2019,2,10777.022,9016.4594,999.9712,0.0,0.0,256.0359,23.2008,1520.2882,727.1645
Poland,2019,3,10899.8417,8970.6473,1150.2867,0.0,0.0,339.4257,40.105,1782.2064,736.1851
Poland,2019,4,10439.0952,8469.7117,1254.5146,0.0,0.0,249.8458,71.9812,1235.6984,670.8586
Poland,2019,5,10828.8891,9102.4763,1070.4122,0.0,0.0,315.7705,66.6306,1006.7031,615.3476
Poland,2019,6,10743.6556,9151.1785,914.8425,0.0,0.0,245.8565,122.3684,746.8089,634.774
Poland,2019,7,10968.171,9131.357,1085.8935,0.0,0.0,134.301,92.7894,897.2026,700.4572
Poland,2019,8,11295.6619,9378.0211,1191.4388,0.0,0.0,139.087,99.1725,590.4781,678.7917
Poland,2019,9,10445.9942,8889.5455,866.6699,0.0,0.0,140.209,76.1123,1180.7674,647.2391
Poland,2019,10,11366.0851,9429.3747,1133.6041,0.0,0.0,156.9476,61.1827,1154.4494,751.6788
Poland,2019,11,10940.2801,8904.984,1234.9833,0.0,0.0,186.0944,25.3622,1331.4461,760.9854
Poland,2019,12,11299.145,8848.9357,1522.2518,0.0,0.0,219.1965,25.4045,1767.0059,889.2732
Poland,2020,1,11620.9161,9324.8753,1347.1067,0.0,0.0,238.3441,25.1962,1885.095,912.0229
Poland,2020,2,10291.9651,8187.8658,1243.2338,0.0,0.0,305.136,46.4213,2163.6807,820.9528
Poland,2020,3,10628.7579,8377.568,1359.3153,0.0,0.0,294.149,180.9889,1490.3403,845.4016
Poland,2020,4,9094.0933,7055.7383,1269.6595,0.0,0.0,182.237,252.7628,1232.7471,739.3327
Poland,2020,5,9286.5737,7235.2011,1239.4257,0.0,0.0,203.2136,208.0325,1130.8705,779.2826
Poland,2020,6,9412.7815,7687.5058,1041.446,0.0,0.0,290.4259,227.3564,742.4285,647.8627
Poland,2020,7,10113.0187,8135.9205,1330.8942,0.0,0.0,245.5551,279.9849,868.6538,606.0492
Poland,2020,8,10471.263,8552.2665,1175.6753,0.0,0.0,165.3773,276.5848,690.4842,704.7761
Poland,2020,9,10487.524,8506.406,1237.9756,0.0,0.0,172.5844,236.0189,918.306,708.9467
Poland,2020,10,11147.1042,8953.4355,1363.7752,0.0,0.0,282.6175,114.8481,1319.329,791.2539
Poland,2020,11,11381.8305,8938.4483,1572.3737,0.0,0.0,265.3847,61.7901,1275.3745,831.5181
Poland,2020,12,11834.4141,9264.0205,1660.242,0.0,0.0,264.8604,47.931,1711.8595,867.7751
Poland,2021,1,13216.83,10792.8872,1567.0853,0.0,0.0,297.5178,31.6733,1267.5638,821.0156
Poland,2021,2,11547.8886,9571.5917,1224.1351,0.0,0.0,300.9711,111.8855,1304.1879,710.4186
Poland,2021,3,11705.0117,9708.2138,1181.298,0.0,0.0,352.9069,243.065,1433.995,774.4564
Poland,2021,4,10856.9348,8974.9241,1118.9586,0.0,0.0,334.2592,354.5231,1406.1597,717.9068
Poland,2021,5,10387.206,8487.2334,1184.8501,0.0,0.0,364.9234,466.5491,1420.1517,665.6267
Poland,2021,6,11271.0638,9310.0462,1262.1588,0.0,0.0,196.9504,631.0979,670.4374,646.7555
Poland,2021,7,12273.1613,10311.8938,1263.9051,0.0,0.0,208.5742,552.242,717.3738,656.2411
Poland,2021,8,11848.5145,9856.047,1193.7135,0.0,0.0,238.2787,458.2513,1066.1723,756.3
Poland,2021,9,12568.4701,10642.9279,1136.8502,0.0,0.0,280.4364,433.8016,1066.0064,749.5934
Poland,2021,10,12143.9414,10085.9056,1335.7718,0.0,0.0,217.8319,362.1711,2206.8522,686.7071
Poland,2021,11,12850.104,10723.0211,1445.1119,0.0,0.0,184.4115,127.4706,1739.2446,644.928
Poland,2021,12,13815.7159,11815.9033,1326.8893,0.0,0.0,216.5332,58.2745,1882.8131,633.8243
Portugal,2010,1,1674.673,425.409,892.76,180.23,0.0,2583.687,8.753,983.275,156.682
Portugal,2010,2,1487.733,377.921,793.103,160.111,0.0,1880.045,10.004,990.334,139.192
Portugal,2010,3,1085.811,275.823,578.84,116.856,0.0,2306.628,15.006,919.74,101.588
Portugal,2010,4,1180.839,299.963,629.499,127.083,0.0,1987.79,20.008,621.228,110.479
Portugal,2010,5,1931.716,490.704,1029.788,207.893,0.0,1542.516,25.009,709.975,180.731
Portugal,2010,6,2299.366,584.096,1225.78,247.459,0.0,998.293,23.759,553.659,215.128
Portugal,2010,7,2997.276,761.383,1597.832,322.569,0.0,787.2,26.26,591.982,280.425
Portugal,2010,8,3093.862,785.918,1649.322,332.964,0.0,484.854,23.759,547.608,289.461
Portugal,2010,9,3344.673,849.631,1783.028,359.956,0.0,538.726,20.008,389.276,312.927
Portugal,2010,10,2553.293,648.6,1361.147,274.787,0.0,578.306,16.256,733.17,238.886
Portugal,2010,11,2582.892,656.119,1376.926,277.973,0.0,959.812,11.254,905.621,241.655
Portugal,2010,12,2716.865,690.152,1448.347,292.391,0.0,1697.537,11.254,1153.709,254.19
Portugal,2011,1,1782.013,238.265,1152.772,226.425,0.0,2317.43,11.153,930.466,148.274
Portugal,2011,2,2726.264,624.774,1535.528,296.052,0.0,1431.06,16.729,819.336,243.21
Portugal,2011,3,2337.767,297.472,1530.948,293.966,0.0,1525.355,20.075,883.993,194.075
Portugal,2011,4,1489.593,113.87,1104.673,132.556,0.0,1233.596,23.42,709.216,124.794
Portugal,2011,5,3251.041,797.292,1805.918,320.176,0.0,1002.851,27.881,469.78,295.244
Portugal,2011,6,2750.358,959.897,1156.866,349.047,0.0,601.267,32.342,674.866,256.4
Portugal,2011,7,2613.5,1051.471,1089.41,180.833,0.0,455.942,33.458,894.096,262.922
Portugal,2011,8,2963.385,1186.539,1256.676,188.01,0.0,459.27,28.997,586.972,299.302
Portugal,2011,9,2817.734,1142.697,1283.076,64.627,0.0,566.877,25.651,464.729,294.954
Portugal,2011,10,2488.728,1055.157,948.764,207.497,0.0,651.188,25.651,794.079,249.878
Portugal,2011,11,2029.355,937.433,696.523,164.898,0.0,937.4,16.729,981.99,207.7
Portugal,2011,12,2319.261,1082.493,808.611,161.624,0.0,804.278,17.844,893.086,240.167
Portugal,2012,1,3352.94,1150.182,1727.982,124.17,0.0,499.691,23.725,661.422,322.811
Portugal,2012,2,3198.147,1142.301,1322.805,418.048,0.0,371.362,32.028,913.915,290.021
Portugal,2012,3,2278.38,1114.139,759.117,145.628,0.0,457.672,32.028,809.47,238.925
Portugal,2012,4,1459.702,774.243,373.413,145.041,0.0,428.145,24.911,1107.595,153.765
Portugal,2012,5,1650.295,951.675,317.829,187.855,0.0,674.583,36.773,788.176,177.642
Portugal,2012,6,2034.272,1142.869,522.261,125.551,0.0,478.114,41.518,734.432,224.281
Portugal,2012,7,2635.775,1250.958,1028.851,49.618,0.0,356.598,45.077,774.993,282.062
Portugal,2012,8,2817.59,1206.777,1231.404,62.86,0.0,348.648,43.891,669.534,291.453
Portugal,2012,9,3017.421,1050.662,1265.141,407.545,0.0,348.648,34.401,739.502,270.76
Portugal,2012,10,2017.802,922.749,769.456,98.429,0.0,586.002,33.215,695.899,209.159
Portugal,2012,11,1829.466,954.23,484.533,182.725,0.0,1006.197,21.352,1219.138,191.49
Portugal,2012,12,1667.211,891.079,430.906,152.98,0.0,1051.623,23.725,1042.697,177.005
Portugal,2013,1,2559.956,960.642,1135.511,163.883,0.0,1527.951,22.495,1199.901,273.478
Portugal,2013,2,1900.354,938.694,536.468,161.616,0.0,1517.845,30.368,1041.11,240.337
