country,year,month,coal,gas,oil,nuclear,hydro,solar,wind,other
Chile,2010,7,1459.547,770.437,991.32,0.0,1754.004,0.0,24.16,178.945
Chile,2010,8,1476.771,869.743,1131.87,0.0,1498.787,0.0,20.083,151.404
Chile,2010,9,953.081,942.609,1014.763,0.0,1705.578,0.0,109.861,142.98
Chile,2010,10,1385.451,786.13,603.158,0.0,1979.66,0.0,23.519,203.976
Chile,2010,11,1364.775,1124.149,170.287,0.0,2010.61,0.0,25.229,240.969
Chile,2010,12,1442.39,1224.061,487.535,0.0,1862.354,0.0,23.581,284.126
Chile,2011,1,1356.818,1267.7,335.836,0.0,1896.733,0.0,28.383,327.11
Chile,2011,2,1216.822,1216.66,529.6,0.0,1470.305,0.0,18.898,333.248
Chile,2011,3,1416.557,1362.332,1035.994,0.0,1277.178,0.0,29.798,308.921
Chile,2011,4,1528.301,1301.261,676.744,0.0,1201.971,0.0,28.51,317.025
Chile,2011,5,1762.526,1312.062,710.437,0.0,1227.938,0.0,15.68,309.646
Chile,2011,6,1632.931,1195.566,809.197,0.0,1255.332,0.0,35.85,324.495
Chile,2011,7,1683.029,1183.243,387.65,0.0,1614.138,0.0,25.181,371.208
Chile,2011,8,1633.425,1156.392,219.314,0.0,1960.977,0.0,23.802,314.076
Chile,2011,9,1647.196,766.425,201.196,0.0,2015.396,0.0,33.026,296.602
Chile,2011,10,1639.95,671.769,205.381,0.0,2349.763,0.0,39.512,423.133
Chile,2011,11,1376.619,730.978,288.539,0.0,2459.934,0.0,36.612,499.872
Chile,2011,12,1640.531,796.396,603.887,0.0,2207.336,0.0,22.749,589.399
Chile,2012,1,1791.947,1181.571,344.075,0.0,1909.02,0.0,27.048,254.425
Chile,2012,2,1811.879,1026.986,481.755,0.0,1656.485,0.0,37.028,250.64
Chile,2012,3,1975.331,1138.842,566.26,0.0,1678.313,0.0,29.422,265.788
Chile,2012,4,1706.285,1238.689,904.071,0.0,1169.701,0.0,15.325,344.603
Chile,2012,5,1962.115,1118.288,1013.844,0.0,1153.162,0.0,36.314,415.79
Chile,2012,6,1870.361,742.616,383.911,0.0,2048.801,0.0,36.709,386.719
Chile,2012,7,1774.551,703.948,199.35,0.0,2349.024,0.0,42.709,411.535
Chile,2012,8,2063.967,1060.124,278.56,0.0,1731.271,0.0,32.116,415.198
Chile,2012,9,2046.672,918.123,189.519,0.0,1522.577,0.0,36.031,418.249
Chile,2012,10,2072.005,992.903,374.706,0.0,1658.147,0.0,35.272,442.866
Chile,2012,11,2135.813,790.792,560.753,0.0,1566.059,0.0,32.724,399.174
Chile,2012,12,2204.574,961.679,381.25,0.0,1534.439,0.0,48.302,480.897
Chile,2013,1,2268.113,1116.238,271.462,0.0,1758.742,0.0,15.387,416.629
Chile,2013,2,2228.558,1025.155,187.655,0.0,1441.08,0.0,33.852,392.685
Chile,2013,3,2553.965,1125.96,331.001,0.0,1325.596,0.527,40.446,481.312
Chile,2013,4,2357.513,1043.474,324.907,0.0,1302.255,0.477,38.015,427.91
Chile,2013,5,2424.516,1007.169,745.121,0.0,1236.982,0.426,45.134,533.751
Chile,2013,6,2547.113,669.989,948.947,0.0,1325.69,0.347,34.328,514.097
Chile,2013,7,2411.114,760.804,678.424,0.0,1727.461,0.366,50.913,501.955
Chile,2013,8,2526.882,821.31,542.062,0.0,1574.875,0.791,61.281,447.948
Chile,2013,9,2259.413,622.642,107.659,0.0,1906.971,1.028,75.363,430.865
Chile,2013,10,2374.912,733.994,247.326,0.0,1983.631,1.374,54.202,411.891
Chile,2013,11,2095.688,711.032,473.928,0.0,2008.419,1.342,61.28,422.297
Chile,2013,12,2312.831,825.691,254.582,0.0,2086.299,1.322,42.799,422.514
Chile,2014,1,2094.513,891.746,483.172,0.0,1859.865,5.528,68.522,459.43
Chile,2014,2,2063.092,1099.694,308.118,0.0,1381.383,19.629,81.769,414.474
Chile,2014,3,2186.637,1202.603,545.171,0.0,1381.592,34.38,75.237,492.16
Chile,2014,4,2065.07,1212.753,324.53,0.0,1392.821,32.418,78.477,449.6
Chile,2014,5,2293.498,1043.365,230.922,0.0,1611.335,30.074,71.953,518.67
Chile,2014,6,2238.041,910.136,494.946,0.0,1640.516,31.255,94.3,445.659
Chile,2014,7,2224.196,899.172,741.385,0.0,1542.815,34.7,132.386,492.477
Chile,2014,8,2096.64,601.755,116.601,0.0,2431.505,41.646,127.068,341.815
Chile,2014,9,2057.929,475.491,100.713,0.0,2251.932,47.532,152.858,410.655
Chile,2014,10,2020.782,512.195,121.476,0.0,2532.69,53.955,159.815,445.988
Chile,2014,11,1924.713,533.414,169.385,0.0,2450.973,59.351,203.223,372.79
Chile,2014,12,2160.562,601.794,171.664,0.0,2336.573,89.531,195.393,364.409
Chile,2015,1,2246.592,988.942,358.966,0.0,1935.863,92.918,119.982,477.173
Chile,2015,2,2142.592,1045.99,421.134,0.0,1414.566,94.74,118.868,472.755
Chile,2015,3,2196.893,1368.798,318.011,0.0,1460.427,80.165,140.927,477.173
Chile,2015,4,2056.998,1367.187,309.448,0.0,1338.819,85.631,127.708,474.964
Chile,2015,5,2185.848,1318.826,510.411,0.0,1294.58,86.542,179.039,481.592
Chile,2015,6,2274.203,1130.109,301.38,0.0,1599.324,76.521,206.504,477.173
Chile,2015,7,2373.601,1070.637,271.937,0.0,1748.396,82.898,173.137,490.428
Chile,2015,8,2263.158,662.842,161.34,0.0,2288.666,87.453,192.693,410.899
Chile,2015,9,2206.096,590.023,37.409,0.0,2238.116,119.336,181.989,364.507
Chile,2015,10,2224.503,575.297,68.096,0.0,2428.747,134.823,222.467,408.69
Chile,2015,11,1904.219,228.955,139.363,0.0,2929.724,145.754,219.852,344.625
Chile,2015,12,2266.84,335.951,71.361,0.0,2725.773,151.22,228.833,402.063
Chile,2016,1,2174.95,746.925,189.226,0.0,2554.898,178.063,173.14,414.153
Chile,2016,2,2131.284,939.828,276.881,0.0,2033.899,168.95,173.358,459.216
Chile,2016,3,2645.153,1221.184,286.808,0.0,1665.817,179.936,129.776,519.775
Chile,2016,4,2391.712,981.832,192.983,0.0,1745.431,151.53,178.041,479.353
Chile,2016,5,2585.905,980.348,360.19,0.0,1794.15,140.442,136.878,496.494
Chile,2016,6,2381.348,1073.161,628.294,0.0,1607.805,143.832,194.592,530.74
Chile,2016,7,2496.844,1147.989,452.823,0.0,1544.296,183.752,166.025,543.377
Chile,2016,8,2644.405,831.522,33.633,0.0,1870.59,227.284,271.26,487.698
Chile,2016,9,2447.252,831.516,93.564,0.0,1741.189,270.104,205.033,483.05
Chile,2016,10,2284.717,948.86,35.53,0.0,1857.037,292.942,286.905,481.862
Chile,2016,11,2199.013,888.752,67.169,0.0,2182.717,316.264,253.466,317.692
Chile,2016,12,2462.251,709.963,162.331,0.0,2210.17,336.899,277.525,470.446
Chile,2017,1,2308.995,1191.934,66.093,0.0,1892.683,323.479,246.717,525.992
Chile,2017,2,2170.126,1162.855,57.158,0.0,1530.102,299.577,222.636,446.933
Chile,2017,3,2427.659,1528.246,159.437,0.0,1218.459,316.626,252.558,537.291
Chile,2017,4,2408.525,1433.367,54.323,0.0,1064.571,281.586,269.098,540.4079999999999
Chile,2017,5,2705.276,1512.786,50.042,0.0,1215.189,210.932,279.359,586.125
Chile,2017,6,2493.634,1190.547,574.216,0.0,1384.864,191.966,321.733,559.972
Chile,2017,7,2614.637,1114.349,78.842,0.0,1691.385,251.882,318.038,559.27
Chile,2017,8,2562.807,1217.197,146.824,0.0,1621.283,316.441,302.998,537.548
Chile,2017,9,2340.268,1167.824,88.752,0.0,1481.77,344.393,323.53,403.916
Chile,2017,10,1980.321,580.056,218.265,0.0,2356.724,414.058,398.707,457.05400000000003
Chile,2017,11,1767.381,399.15,189.268,0.0,2862.578,425.035,308.381,304.126
Chile,2017,12,2407.33,352.985,159.72,0.0,2569.219,466.723,272.127,440.962
Chile,2018,1,2783.8212,816.824,65.9419,0.0,2021.6669,467.9808,284.4247,588.434
Chile,2018,2,1753.1276,1014.2791,54.9158,0.0,2341.2749,418.3261,133.4648,284.86129999999997
Chile,2018,3,1368.9021,1510.6904,127.5679,0.0,2152.904,469.4259,191.9781,269.2145
Chile,2018,4,2731.2235,1230.1003,38.0222,0.0,1395.5471,375.5872,236.1783,602.3892000000001
Chile,2018,5,2964.7838,1438.2983,88.4718,0.0,1341.3605,332.1672,253.9819,649.5146
Chile,2018,6,2749.7114,1535.5354,144.6556,0.0,1450.0235,294.2758,351.6797,543.622
Chile,2018,7,2916.5155,990.5322,107.9986,0.0,1902.5399,310.2505,358.17,535.2198000000001
Chile,2018,8,2869.4744,1349.7918,251.2199,0.0,1407.206,379.2549,321.5364,561.5976
Chile,2018,9,2700.3997,913.0865,42.3318,0.0,1454.6831,452.4574,360.8891,518.4338
Chile,2018,10,2021.0605,581.1218,102.1204,0.0,2536.9034,510.9893,380.43,443.5331
Chile,2018,11,1730.9161,594.2187,123.7937,0.0,2667.6558,548.5392,356.7038,315.2762
Chile,2018,12,2163.251,621.4972,91.7241,0.0,2227.3587,562.5567,353.4212,378.6557
Chile,2019,1,2196.563,1186.143,16.0176,0.0,2233.1295,583.6517,327.3362,411.0784
Chile,2019,2,2062.6337,1392.7796,53.5086,0.0,1690.3175,504.6738,252.329,428.18559999999997
Chile,2019,3,2439.5474,1644.7324,55.088,0.0,1544.4163,551.3622,331.9439,507.6849
Chile,2019,4,2156.9693,1696.097,131.595,0.0,1348.1337,438.3641,279.4811,554.401
Chile,2019,5,2518.9043,1496.7594,175.8164,0.0,1508.1227,370.7457,346.339,561.9362
Chile,2019,6,2626.7781,1305.3044,17.7749,0.0,1746.6192,345.9346,447.1047,489.7602
Chile,2019,7,2501.7369,1642.7527,40.8328,0.0,1719.717,396.2493,474.9049,453.56469999999996
Chile,2019,8,2194.5613,1142.5378,138.2193,0.0,2099.4538,499.1525,517.9704,441.1739
Chile,2019,9,2144.998,988.3902,127.9866,0.0,1906.4958,559.3852,380.6771,405.7674
Chile,2019,10,1897.994,926.8512,136.325,0.0,2128.2323,649.4465,534.922,391.4945
Chile,2019,11,2006.9819,884.6652,124.5567,0.0,2149.296,689.0286,493.2216,345.1223
Chile,2019,12,2338.6557,967.3027,108.9862,0.0,1953.3843,712.5358,503.726,404.8574
Chile,2020,1,2114.7388,1420.8625,88.0996,0.0,2132.3776,677.4802,406.7815,456.6218
Chile,2020,2,2108.0594,1393.1305,124.5622,0.0,1702.5222,632.7076,391.4263,498.5293
Chile,2020,3,2348.9999,1623.9162,188.7198,0.0,1362.8295,610.5628,344.7219,545.538
Chile,2020,4,2373.2823,1795.7083,103.7795,0.0,1003.6624,536.0676,347.5445,536.904
Chile,2020,5,2402.6398,1560.9348,192.883,0.0,1195.479,452.7789,336.3513,502.028
Chile,2020,6,2379.1507,1597.7623,223.2355,0.0,1306.0663,377.0101,470.6746,472.4162
Chile,2020,7,1941.4987,1343.4867,141.3783,0.0,1969.0231,457.5672,427.5831,425.94
Chile,2020,8,1806.0356,1415.4947,102.253,0.0,1809.691,559.6933,600.5387,374.8525
Chile,2020,9,2022.4283,1072.5165,80.7543,0.0,1865.7282,665.6719,491.2596,417.795
Chile,2020,10,1798.0069,557.6428,68.0781,0.0,2405.4364,790.4257,650.0623,413.25469999999996
Chile,2020,11,1868.9082,320.1629,65.1452,0.0,2727.421,854.5169,544.7009,435.6705
Chile,2020,12,1995.9214,639.4034,93.8687,0.0,2454.2467,915.4784,534.17,457.475
Chile,2021,1,2199.7677,781.9711,167.4835,0.0,1922.839,935.0362,535.1559,429.0777
Chile,2021,2,2027.3281,1105.6907,310.7546,0.0,1367.795,843.6016,442.3213,414.0328
Chile,2021,3,2330.283,1385.8656,328.515,0.0,1255.013,848.0223,478.4918,522.2784
Chile,2021,4,2260.515,1726.0037,244.9634,0.0,969.0942,759.8516,467.8326,538.2458
Chile,2021,5,2453.1275,1613.7773,165.8049,0.0,1213.2362,632.7638,489.2463,558.4273
Chile,2021,6,2446.8802,1215.4236,149.6892,0.0,1762.3606,601.1452,545.4405,456.493
Chile,2021,7,2594.4964,1421.2192,449.038,0.0,1201.2969,682.4491,593.6913,501.5521
Chile,2021,8,2039.5528,1666.812,442.5682,0.0,1231.5863,835.7415,677.6416,493.9443
Chile,2021,9,1876.356,1223.6854,172.2292,0.0,1441.3792,990.5667,787.7823,431.1099
Chile,2021,10,1695.0391,1229.6496,196.671,0.0,1598.3813,1199.1671,816.0264,445.8581
Chile,2021,11,1652.0012,1069.8775,164.0155,0.0,1703.8917,1309.0635,779.5082,447.6279
Chile,2021,12,1863.0234,1195.3296,176.1271,0.0,1772.7685,1347.6227,752.7635,500.4031
Chile,2022,1,1662.8183,1300.8994,172.8651,0.0,1621.0339,1419.3285,864.2099,514.2134
Chile,2022,2,1803.4214,1330.8497,67.7838,0.0,1319.5636,1324.802,697.6294,492.0572
Chile,2022,3,2183.6829,1621.4,73.4713,0.0,1211.2024,1322.7944,758.1103,489.8052
Chile,2022,4,1909.8327,1697.5971,196.3944,0.0,1005.8184,1128.659,695.7805,517.2985
Colombia,2014,1,521.938,1031.146,139.219,0.0,3903.977,1.065,5.648,99.721
Colombia,2014,2,413.943,1095.052,152.263,0.0,3598.26,0.831,5.415,99.097
Colombia,2014,3,402.284,975.374,141.402,0.0,4205.913,0.665,6.189,100.687
Colombia,2014,4,515.133,1157.945,158.736,0.0,3615.005,0.56,6.694,98.824
Colombia,2014,5,547.723,1274.632,172.284,0.0,3632.958,0.67,6.211,97.937
Colombia,2014,6,448.719,1309.421,152.801,0.0,3513.389,0.697,8.085,110.987
Colombia,2014,7,393.836,1146.857,151.163,0.0,4105.318,0.75,8.713,110.281
Colombia,2014,8,368.25,1130.38,146.552,0.0,4058.878,0.75,5.438,110.397
Colombia,2014,9,372.765,1043.316,166.453,0.0,4165.149,0.745,4.5,107.583
Colombia,2014,10,405.291,1116.552,206.83,0.0,4072.668,0.688,3.704,110.778
Colombia,2014,11,362.355,996.312,169.834,0.0,4197.121,0.648,3.711,105.396
Colombia,2014,12,399.853,1088.414,160.654,0.0,4180.456,0.878,5.174,112.405
Colombia,2015,1,554.069,1442.368,151.043,0.0,3931.459,1.065,5.562,102.525
Colombia,2015,2,382.665,1210.677,152.007,0.0,4082.267,0.831,4.848,102.804
Colombia,2015,3,577.082,1324.754,154.803,0.0,4317.805,0.665,6.381,105.937
Colombia,2015,4,445.587,1116.761,149.943,0.0,4352.938,0.56,6.174,106.82
Colombia,2015,5,536.501,1437.843,165.397,0.0,4206.67,0.67,6.296,100.754
Colombia,2015,6,493.966,1283.199,206.062,0.0,4136.213,0.697,7.014,108.211
Colombia,2015,7,493.686,1327.603,171.671,0.0,4401.239,0.75,7.075,110.106
Colombia,2015,8,536.274,1200.526,155.678,0.0,4572.769,0.75,5.856,107.426
Colombia,2015,9,566.541,1536.959,273.822,0.0,4027.145,0.745,3.889,106.575
Colombia,2015,10,696.799,1680.035,591.24,0.0,3383.799,0.688,3.605,115.856
Colombia,2015,11,613.187,1565.547,621.377,0.0,3246.676,0.648,4.217,105.531
Colombia,2015,12,757.253,1723.593,524.377,0.0,3279.061,0.878,6.58,114.069
Colombia,2016,1,732.186,1903.902,520.481,0.0,2913.965,1.065,4.899,115.804
Colombia,2016,2,660.377,1640.094,709.804,0.0,2937.529,0.831,5.978,120.802
Colombia,2016,3,755.762,1717.924,801.001,0.0,2592.859,0.665,5.579,126.056
Colombia,2016,4,606.024,1390.962,431.193,0.0,3430.949,0.56,4.103,124.413
Colombia,2016,5,370.827,1133.33,168.265,0.0,4456.328,0.67,4.032,99.563
Colombia,2016,6,413.337,1147.522,171.988,0.0,4255.49,0.697,5.915,102.169
Colombia,2016,7,419.365,949.527,167.389,0.0,4579.753,0.75,7.022,108.489
Colombia,2016,8,463.501,1025.366,168.976,0.0,4708.546,0.75,5.683,120.672
Colombia,2016,9,287.448,1073.401,165.204,0.0,4654.819,0.745,3.333,117.509
Colombia,2016,10,508.56,1060.533,175.131,0.0,4458.058,0.688,1.444,120.931
Colombia,2016,11,343.193,957.416,187.052,0.0,4593.596,0.648,1.075,107.654
Colombia,2016,12,267.193,917.621,158.637,0.0,4877.303,0.878,1.559,107.952
Colombia,2017,1,238.004,823.179,170.582,0.0,4968.19,1.696,0.0,116.063
Colombia,2017,2,388.654,906.204,174.644,0.0,4443.333,1.323,0.0,114.417
Colombia,2017,3,330.775,912.553,179.389,0.0,4844.229,1.059,0.0,116.265
Colombia,2017,4,172.233,883.585,169.756,0.0,4962.182,0.892,0.442,110.131
Colombia,2017,5,149.243,831.293,175.382,0.0,5333.332,1.067,0.657,89.496
Colombia,2017,6,113.038,833.222,171.416,0.0,5178.952,1.11,0.216,102.455
Colombia,2017,7,107.484,821.685,170.129,0.0,5358.936,1.195,0.0,116.194
Colombia,2017,8,212.155,834.101,173.749,0.0,5337.995,1.195,0.079,119.751
Colombia,2017,9,356.617,815.587,172.801,0.0,5039.534,1.186,0.137,116.588
Colombia,2017,10,372.693,874.321,173.198,0.0,5076.825,1.095,0.328,118.393
Colombia,2017,11,275.477,924.535,175.663,0.0,4952.862,1.031,0.335,105.311
Colombia,2017,12,269.91,867.064,170.874,0.0,5140.818,1.398,0.855,114.973
Colombia,2018,1,514.0412,838.4618,184.6436,0.0,4715.0971,2.1864,1.5292,121.4988
Colombia,2018,2,611.5489,1091.1491,207.4984,0.0,3955.6798,2.0841,2.3778,121.5073
Colombia,2018,3,687.535,1039.3968,181.1491,0.0,4556.6176,2.2988,3.1058,121.5168
Colombia,2018,4,254.9523,898.1396,194.7749,0.0,4986.9909,1.864,2.7655,121.476
Colombia,2018,5,279.4226,942.2326,196.9803,0.0,5129.9322,1.8042,2.9359,121.3715
Colombia,2018,6,191.5888,981.9853,197.1985,0.0,5046.3719,1.7419,3.7931,121.4741
Colombia,2018,7,199.9185,958.088,193.6195,0.0,5296.3229,1.5023,5.8031,121.5389
Colombia,2018,8,256.2661,996.1836,204.3535,0.0,5275.3811,0.6302,5.6996,121.5401
Colombia,2018,9,327.1106,988.0447,194.4592,0.0,5018.7601,0.54,3.7412,121.5114
Colombia,2018,10,329.4918,973.6797,194.4166,0.0,5216.6669,0.8541,1.8859,121.537
Colombia,2018,11,201.387,958.1382,202.0039,0.0,5257.7379,0.7431,3.7123,121.4204
Colombia,2018,12,692.2092,956.4628,189.9195,0.0,4699.5749,4.5727,5.7659,121.5547
Colombia,2019,1,1004.3204,1123.6032,221.4926,0.0,3920.3703,4.1238,6.3637,127.3731
Colombia,2019,2,878.8899,1150.4418,226.6142,0.0,3617.0881,6.2293,6.693,127.3613
Colombia,2019,3,890.6693,1071.745,219.4757,0.0,4172.0932,11.9851,6.3316,127.3644
Colombia,2019,4,541.0683,995.0502,217.1827,0.0,4478.6759,12.6934,6.8334,127.3469
Colombia,2019,5,544.4685,922.1234,225.6449,0.0,4810.2852,10.4222,6.1812,127.3296
Colombia,2019,6,278.5827,915.006,219.4401,0.0,4901.9759,11.9723,6.4304,127.356
Colombia,2019,7,319.9333,937.2416,219.0228,0.0,5101.3135,12.702,6.3567,127.3689
Colombia,2019,8,370.9908,1057.618,221.155,0.0,4993.6641,13.1855,3.786,127.3678
Colombia,2019,9,662.7171,1081.0618,218.9451,0.0,4487.7466,12.4992,2.4165,127.3655
Colombia,2019,10,794.9219,1196.8994,226.459,0.0,4343.7145,12.2493,2.2724,127.3719
Colombia,2019,11,772.7246,1090.4441,219.1195,0.0,4326.4463,13.1792,3.3739,127.3394
Colombia,2019,12,884.222,1270.7784,217.003,0.0,3824.1722,12.0707,4.587,127.3587
Colombia,2020,1,958.9764,1320.9422,210.7432,0.0,3915.6535,15.8897,0.5106,173.5345
Colombia,2020,2,1044.1325,1545.4309,215.5894,0.0,3457.1588,15.6375,0.0,173.5324
Colombia,2020,3,1010.6208,1433.2827,209.6264,0.0,3683.9373,16.2717,0.0,173.5182
Colombia,2020,4,881.0355,1049.5042,217.7174,0.0,3367.4401,15.0305,0.0,173.4872
Colombia,2020,5,1001.0102,1361.3797,214.7257,0.0,3297.2032,15.3574,0.0,173.4725
Colombia,2020,6,887.8452,1343.8468,210.5842,0.0,3344.6338,14.0437,0.0,173.5064
Colombia,2020,7,473.5599,987.9944,208.291,0.0,4545.1062,14.5371,0.0055,173.5191
Colombia,2020,8,470.8056,1083.7382,208.2937,0.0,4570.8261,14.5604,1.9411,173.5195
Colombia,2020,9,563.7958,1202.5692,213.7905,0.0,4350.0562,16.7742,1.3946,173.5096
Colombia,2020,10,708.0161,1136.3659,211.396,0.0,4531.5008,17.1772,1.3892,173.5148
Colombia,2020,11,527.8526,1120.6124,212.7222,0.0,4705.1707,15.9235,1.2717,173.468
Colombia,2020,12,558.8341,1137.463,212.9462,0.0,4675.7803,23.434,3.2944,173.5353
Colombia,2021,1,569.6276,1139.6614,213.37,0.0,4462.4888,25.642,4.24,173.5278
Colombia,2021,2,856.9754,1143.9133,208.87,0.0,3895.0038,24.924,5.5087,173.5291
Colombia,2021,3,488.4445,1109.3962,209.1434,0.0,4706.1248,25.9235,6.0279,173.5326
Colombia,2021,4,424.9588,1023.523,211.0948,0.0,4645.1235,24.2465,6.146,173.5271
Colombia,2021,5,306.1665,1001.939,208.2893,0.0,5010.4326,22.4202,6.7785,173.4317
Colombia,2021,6,225.956,1083.9748,211.8174,0.0,4967.3,22.6818,5.823,173.5169
Colombia,2021,7,279.4475,1125.6298,210.9787,0.0,5200.9966,25.8817,5.9324,173.5279
Colombia,2021,8,260.0677,1122.7575,208.4727,0.0,5219.6202,26.327,4.3024,173.5415
Colombia,2021,9,261.0282,1095.4633,214.5637,0.0,5363.2227,28.6356,3.7376,173.5338
Colombia,2021,10,265.4777,1137.5578,217.395,0.0,5443.0803,31.833,2.5601,173.5278
Colombia,2021,11,233.1506,1115.2401,208.485,0.0,5197.2463,34.4509,3.0736,173.5012
Colombia,2021,12,541.4129,1052.6323,218.0385,0.0,4074.6034,30.7351,3.8763,173.5374
Colombia,2022,1,736.3256,1069.3145,209.883,0.0,4641.3163,38.6324,4.0097,173.3761
Colombia,2022,2,730.8626,1102.8491,210.5057,0.0,4241.9364,32.4153,4.0944,173.3757
Colombia,2022,3,261.9646,1160.7501,212.7748,0.0,5230.4659,35.6482,5.2544,173.3748
Colombia,2022,4,230.4037,1085.9512,215.3415,0.0,5128.5814,33.384,3.7301,173.3739
Costa Rica,2022,1,0.0,0.0,2.6375,0.0,650.3557,52.6702,207.0351,223.983
Costa Rica,2022,2,0.0,0.0,21.9274,0.0,531.4699,48.3399,189.653,240.7749
Costa Rica,2022,3,0.0,0.0,57.5869,0.0,584.4905,55.6073,202.8801,258.1817
Costa Rica,2022,4,0.0,0.0,5.4345,0.0,685.4028,50.1525,136.775,156.2105
Croatia,2015,1,196.517,101.832,18.801,0.0,773.729,2.461,61.86,22.629
Croatia,2015,2,185.532,96.139,17.75,0.0,802.831,3.303,70.296,21.364
Croatia,2015,3,196.517,101.832,18.801,0.0,830.93,4.725,74.982,22.629
Croatia,2015,4,192.855,99.934,18.451,0.0,641.261,5.223,93.728,22.208
Croatia,2015,5,131.825,68.309,12.612,0.0,598.109,6.669,69.359,15.18
Croatia,2015,6,40.89,21.189,3.912,0.0,368.299,6.894,63.735,4.709
Croatia,2015,7,169.054,87.601,16.174,0.0,416.469,7.588,45.927,19.467
Croatia,2015,8,153.186,79.378,14.655,0.0,354.249,7.153,45.927,17.64
Croatia,2015,9,151.965,78.746,14.539,0.0,308.086,4.922,85.292,17.499
Croatia,2015,10,216.657,112.268,20.728,0.0,540.908,3.744,91.853,24.948
Croatia,2015,11,238.628,123.653,22.83,0.0,445.571,2.25,49.676,27.478
Croatia,2015,12,215.437,111.635,20.611,0.0,441.557,2.068,39.366,24.808
Croatia,2016,1,199.223,121.714,5.295,0.0,609.312,2.849,100.108,33.076
Croatia,2016,2,202.445,123.682,5.381,0.0,739.592,3.825,113.984,33.611
Croatia,2016,3,205.667,125.65,5.467,0.0,838.806,5.471,102.09,34.146
Croatia,2016,4,180.966,110.559,4.81,0.0,523.126,6.048,86.232,30.045
Croatia,2016,5,97.195,59.38,2.583,0.0,631.359,7.722,82.267,16.137
Croatia,2016,6,164.319,100.389,4.367,0.0,569.226,7.983,51.541,27.281
Croatia,2016,7,177.744,108.591,4.724,0.0,451.973,8.786,53.523,29.51
Croatia,2016,8,177.207,108.263,4.71,0.0,456.984,8.282,85.24,29.421
Croatia,2016,9,189.021,115.48,5.024,0.0,352.759,5.699,65.417,31.382
Croatia,2016,10,264.736,161.738,7.037,0.0,472.016,4.335,93.17,43.953
Croatia,2016,11,234.665,143.366,6.237,0.0,743.601,2.605,104.073,38.96
Croatia,2016,12,258.292,157.801,6.865,0.0,578.245,2.395,72.355,42.883
Croatia,2017,1,193.604,316.998,29.382,0.0,522.612,2.327,107.466,40.169
Croatia,2017,2,196.718,283.218,22.474,0.0,492.125,3.685,95.522,36.547
Croatia,2017,3,180.374,162.11,12.461,0.0,564.137,7.351,104.751,41.639
Croatia,2017,4,170.408,139.403,8.156,0.0,369.4,7.665,102.203,37.524
Croatia,2017,5,131.907,142.639,8.417,0.0,324.651,9.835,74.713,37.841
Croatia,2017,6,0.0,163.567,6.611,0.0,280.26,10.237,57.001,37.797
Croatia,2017,7,0.0,289.511,8.9,0.0,363.152,10.949,81.987,35.134
Croatia,2017,8,0.0,299.6,8.494,0.0,432.647,10.126,102.417,41.108
