datetime,ccgt,oil,coal,nuclear,wind,ps,npshyd,ocgt,other,intfr,intirl,intned,intew,biomass,intnem,intelec,intifa2,intnsl,solar
2018/10/19 14:00,16712.5,0,1314.5,5144,3428,200,457.5,0,51,248,0,791,0,2890,0,0,0,0,7700
2018/10/19 15:00,17874,0,1902,5156.5,3220,215,505,0,60,405,0,0,0,2845.5,0,0,0,0,5280
2018/10/19 16:00,18734.5,0,3068,5156.5,2664,172,693,0,58,1778,0,0,0,2856.5,0,0,0,0,2094
2018/10/19 17:00,19867.5,0,3735,5127.5,2065.5,523,895,0,62,1998,0,360,0,2907.5,0,0,0,0,78.58
2018/10/19 18:00,20580.5,0,4011.5,5053,1572.5,1456,898,0,69.5,1998,0,1047,0,2938,0,0,0,0,0
2018/10/19 19:00,20640,0,3355,5068,1086.5,1480,911,0,69.5,1998,0,1058,0,2930,0,0,0,0,0
2018/10/19 20:00,19971,0,3337,5068.5,949,555,767,0,67,1998,0,1058,0,2921,0,0,0,0,0
2018/10/19 21:00,18247.5,0,2408,5003,1053,213,526.5,0,66.5,1998,0,1001,0,2938.5,0,0,0,0,0
2018/10/19 22:00,15233.5,0,1758.5,5143.5,1059.5,129,504.5,0,66.5,1998,0,1000,0,3011,0,0,0,0,0
2018/10/19 23:00,12396,0,1233.5,5287.5,1130.5,8,504,0,67,1998,37,1000,115,2559,0,0,0,0,0
2018/10/20 0:00,11181.5,0,647,5390.5,1231,0,461.5,0,58.5,1802,263,904,17,1951,0,0,0,0,0
2018/10/20 1:00,11541.5,0,535,5396,1478.5,0,440,0,27,1802,298,904,0,1787,0,0,0,0,0
2018/10/20 2:00,11325,0,292,5370,1953.5,0,440,0,27,1802,298,904,23,1777,0,0,0,0,0
2018/10/20 3:00,10621.5,0,0,5135.5,2259,0,440,0,27,1802,298,904,91,1770.5,0,0,0,0,0
2018/10/20 4:00,10326,0,0,4943.5,2436,0,260.5,0,27,1351,223,677,60,1764,0,0,0,0,0
2018/10/20 5:00,10516,0,0,5031.5,2708.5,0,396.5,0,27,1802,298,904,64,1765,0,0,0,0,0
2018/10/20 6:00,11477.5,0,0,5128,2889,0,533,0,27,1799,298,904,60,1764,0,0,0,0,0.0124
2018/10/20 7:00,13268.5,0,0,5287.5,3204.5,154,540,0,27,1998,294,999,45,1763,0,0,0,0,453.6
2018/10/20 8:00,14861.5,0,0,5297,3555.5,197,757,0,26.5,1998,290,1057,272,1765.5,0,0,0,0,2640
2018/10/20 9:00,15356.5,0,0,5188,3775,271,806.5,0,26.5,1998,297,1058,145,1767.5,0,0,0,0,6180
2018/10/20 10:00,14768.5,0,0,5151,3861,149,721,0,26.5,1998,254,1059,8,1766,0,0,0,0,8710
2018/10/20 11:00,13426.5,0,0,5259,4075.5,135,637,0,26.5,1998,96,1058,0,1771,0,0,0,0,10190
2018/10/20 12:00,11879,0,0,5385,4394.5,128,523.5,0,26.5,1998,0,1000,0,1772,0,0,0,0,11690
2018/10/20 13:00,11228.5,0,0,5354,4198,0,456,0,29.5,1998,0,1000,0,1762,0,0,0,0,11410
2018/10/20 14:00,10705.5,0,0,5171,4314.5,26,465.5,0,50,1998,0,1000,0,1736,0,0,0,0,8090
2018/10/20 15:00,11574.5,0,0,5153,4240,24,501.5,0,63,1998,0,1000,0,1735,0,0,0,0,4720
2018/10/20 16:00,14543.5,0,167,4984.5,3864.5,232,517.5,0,67,1998,0,641,0,1733,0,0,0,0,1810
2018/10/20 17:00,15969.5,0,934.5,5129,3708.5,600,804.5,0,67,1998,0,1051,4,1743,0,0,0,0,88.14
2018/10/20 18:00,16886.5,0,1608.5,5316,3476.5,1715,803.5,0,66.5,1998,0,1058,0,1742,0,0,0,0,0
2018/10/20 19:00,16342,0,1488.5,5376.5,3647,1440,804,0,65,1998,0,1058,0,1762.5,0,0,0,0,0
2018/10/20 20:00,15509.5,0,1039,5379.5,3728,530,665,0,65.5,1998,0,1058,0,1767,0,0,0,0,0
2018/10/20 21:00,14350.5,0,479,5382,3838.5,252,565,0,65.5,1998,0,1001,26,1766,0,0,0,0,0
2018/10/20 22:00,13188,0,0,5383,3686.5,192,536.5,0,65,1746,0,951,4,1767,0,0,0,0,0
2018/10/20 23:00,10718.5,0,0,5314.5,3659.5,0,544,0,65.5,1703,0,854,0,1768,0,0,0,0,0
2018/10/21 0:00,9218.5,0,0,4988,3568,0,542,0,65,1654,0,830,0,1773.5,0,0,0,0,0
2018/10/21 1:00,9148.5,0,0,4927,3679.5,0,524,0,60.5,1554,33,785,0,1777.5,0,0,0,0,0
2018/10/21 2:00,8783.5,0,0,5098,3870.5,0,522.5,0,54.5,1555,72,784,0,1772.5,0,0,0,0,0
2018/10/21 3:00,7615.5,0,0,5236.5,4222.5,0,523.5,0,64,1424,120,766,0,1764,0,0,0,0,0
2018/10/21 4:00,6738,0,0,5383,4390.5,0,528,0,64,1456,201,736,0,1760.5,0,0,0,0,0
2018/10/21 5:00,6814.5,0,0,5376.5,4583.5,0,554.5,0,64,1456,242,735,0,1763.5,0,0,0,0,0
2018/10/21 6:00,7743,0,0,5372,4763,0,565,0,64,1456,242,736,85,1763.5,0,0,0,0,0.0104
2018/10/21 7:00,8744,0,0,5376,4866,0,533,0,63.5,1503,207,758,7,1769,0,0,0,0,388.5
2018/10/21 8:00,9948,0,0,5261,5293,133,849.5,0,64,1702,157,853,3,1780,0,0,0,0,3030
2018/10/21 9:00,10238.5,0,0,5148,5579.5,162,809.5,0,61.5,1998,242,999,108,1778,0,0,0,0,6200
2018/10/21 10:00,10383.5,0,0,5137,5415,169,793,0,55,1998,240,1044,41,1769,0,0,0,0,8830
2018/10/21 11:00,9603.5,0,0,5144.5,5829.5,150,775,0,59.5,1998,139,1044,0,1777.5,0,0,0,0,10510
2018/10/21 12:00,9265,0,0,5140.5,6163,144,512,0,63,1998,44,1000,0,1775,0,0,0,0,10940
2018/10/21 13:00,8585.5,0,0,5146.5,6427.5,6,483.5,0,62.5,1998,72,1000,0,1775,0,0,0,0,9680
2018/10/21 14:00,8358.5,0,0,5315.5,6268,69,477.5,0,63,1998,239,1000,81,1768,0,0,0,0,7490
2018/10/21 15:00,9869,0,0,5218.5,6334.5,96,475,0,62,1998,242,1000,296,1771.5,0,0,0,0,4360
2018/10/21 16:00,12329.5,0,0,5146,6718.5,13,495,0,62,1998,242,1000,312,1771,0,0,0,0,1249
2018/10/21 17:00,14262,0,0,5134.5,6988.5,231,547,0,62,1998,225,1057,213,1773,0,0,0,0,28.385
2018/10/21 18:00,15220,0,0,5279.5,7072,1082,694.5,0,62.5,1998,77,1058,25,1793.5,0,0,0,0,0
2018/10/21 19:00,14473.5,0,0,5338.5,7269.5,758,778.5,0,62,1998,0,1058,0,1796,0,0,0,0,0
2018/10/21 20:00,13438,0,0,5342.5,7571.5,48,640,0,63,1998,0,1057,0,1679.5,0,0,0,0,0
2018/10/21 21:00,10752.5,0,0,5279.5,7960.5,152,574.5,0,63,1899,0,951,0,1680.5,0,0,0,0,0
2018/10/21 22:00,7896.5,0,0,5148.5,8438.5,115,481,0,63,1898,0,829,0,1677,0,0,0,0,0
2018/10/21 23:00,5615,0,0,5168.5,8672,0,470,0,63.5,1345,0,683,0,1678.5,0,0,0,0,0
2018/10/22 0:00,4110,0,0,5178.5,8983.5,0,450.5,0,64,1344,0,682,0,1680.5,0,0,0,0,0
2018/10/22 1:00,4238.5,0,0,5250,8868,0,427,0,64,1344,0,682,0,1676.5,0,0,0,0,0
2018/10/22 2:00,4190,0,0,5392,8670,0,407,0,63,1346,0,682,0,1497,0,0,0,0,0
2018/10/22 3:00,4194.5,0,9.5,5414.5,8486.5,0,407.5,0,63.5,1346,0,682,0,1368.5,0,0,0,0,0
2018/10/22 4:00,4245,0,74.5,5423.5,8307.5,0,413.5,0,64,1345,0,682,0,1329,0,0,0,0,0
2018/10/22 5:00,5441,0,187.5,5439.5,7946.5,0,581.5,0,64,1066,6,681,0,1579.5,0,0,0,0,0
2018/10/22 6:00,10027,0,416.5,5451.5,7366,67,642.5,0,64,1066,24,578,0,2168,0,0,0,0,0
2018/10/22 7:00,15336.5,0,528.5,5454.5,6899,319,805.5,0,64,1756,0,314,0,2704.5,0,0,0,0,573.5
2018/10/22 8:00,16676.5,0,596.5,5404.5,6787,257,834.5,0,64,1998,0,1045,0,2933,0,0,0,0,4260
2018/10/22 9:00,16690,0,596,5236,6021,257,806.5,0,70,1998,0,999,0,2938.5,0,0,0,0,8270
2018/10/22 10:00,15201.5,0,560.5,5227.5,6098,176,447.5,0,65,1849,0,1057,0,2968.5,0,0,0,0,11370
2018/10/22 11:00,14046,0,525,5233.5,6183,169,482,0,66,1357,0,1058,0,2969.5,0,0,0,0,12890
2018/10/22 12:00,13160.5,0,494.5,5264,6415.5,179,420,0,66,1294,0,1001,0,2960,0,0,0,0,13060
2018/10/22 13:00,11935,0,300,5444.5,6187,211,432,0,66,1998,0,1000,0,2943.5,0,0,0,0,12080
2018/10/22 14:00,11939.5,0,300.5,5470,6240,174,430.5,0,53,1998,0,1000,0,2901.5,0,0,0,0,9590
2018/10/22 15:00,12588.5,0,299,5479,6471.5,208,480.5,0,75,1999,0,1000,0,2892,0,0,0,0,6160
2018/10/22 16:00,14910,0,304.5,5485.5,6608,223,608.5,0,81,1998,0,1000,0,2891.5,0,0,0,0,2178
2018/10/22 17:00,16923.5,0,525.5,5495.5,7283.5,282,724.5,0,81.5,1998,0,1058,0,2888.5,0,0,0,0,55.803
2018/10/22 18:00,17748.5,0,599,5491.5,8030.5,1015,741.5,0,87,1998,0,1058,0,2915,0,0,0,0,0
2018/10/22 19:00,16389.5,0,584.5,5537.5,8762.5,705,788.5,0,82,1998,0,1058,0,2979.5,0,0,0,0,0
2018/10/22 20:00,13920.5,0,588.5,5590.5,9198,218,532,0,82,1888,0,1058,6,3045.5,0,0,0,0,0
2018/10/22 21:00,10851,0,594.5,5590.5,9111,172,467,0,82.5,1802,0,1001,0,3088,0,0,0,0,0
2018/10/22 22:00,8746.5,0,163.5,5625,8767.5,150,427,0,82.5,717,0,951,0,2885.5,0,0,0,0,0
2018/10/22 23:00,5631,0,0,5679,8676.5,15,390.5,0,82,1249,0,681,134,1892,0,0,0,0,0
2018/10/23 0:00,4516.5,0,0,5682,8250,0,378,0,81.5,978,65,682,175,1609,0,0,0,0,0
2018/10/23 1:00,4821,0,0,5683.5,8396,0,377.5,0,82,399,133,682,338,1597,0,0,0,0,0
2018/10/23 2:00,4461.5,0,0,5680.5,8312.5,0,373.5,0,82,879,148,649,151,1613,0,0,0,0,0
2018/10/23 3:00,4636.5,0,0,5679.5,8446.5,0,371.5,0,82,592,145,0,128,1619,0,0,0,0,0
2018/10/23 4:00,4560,0,0,5683.5,8595.5,0,371,0,82,0,148,376,355,1614.5,0,0,0,0,0
2018/10/23 5:00,4565.5,0,0,5688,8608,0,399,0,78,764,148,679,500,1666,0,0,0,0,0
2018/10/23 6:00,6728.5,0,289.5,5699,9281,89,458,0,78,1267,149,805,503,1711,0,0,0,0,0
2018/10/23 7:00,12498,0,595,5697.5,9411.5,308,447,0,78.5,21,149,983,365,2093.5,0,0,0,0,136.88
2018/10/23 8:00,14075.5,0,624,5696,9539.5,237,455,0,81,348,98,877,124,2423,0,0,0,0,1602
2018/10/23 9:00,12751.5,0,567,5694.5,10016.5,480,443.5,0,82,977,61,1009,0,2442,0,0,0,0,4340
2018/10/23 10:00,12479,0,573.5,5705,10181.5,387,340,0,81.5,43,0,877,0,2445,0,0,0,0,7420
2018/10/23 11:00,11195,0,539.5,5698.5,10155,416,313.5,0,66,0,0,1057,0,2410.5,0,0,0,0,9500
2018/10/23 12:00,10229,0,520.5,5697,10255.5,423,357.5,0,55.5,300,0,1001,19,2371.5,0,0,0,0,10090
2018/10/23 13:00,10042,0,456,5700.5,10475.5,198,379.5,0,52.5,130,0,1000,0,2380,0,0,0,0,8560
2018/10/23 14:00,9719,0,309.5,5702.5,10562.5,205,401.5,0,49,898,0,1000,0,2392,0,0,0,0,6660
2018/10/23 15:00,10934,0,378,5708.5,10495.5,164,437,0,54,1003,0,798,0,2405,0,0,0,0,3810
2018/10/23 16:00,12853.5,0,611,5713,10507,207,515.5,0,55.5,1499,0,378,0,2403.5,0,0,0,0,866
2018/10/23 17:00,13980.5,0,621.5,5703,10804,317,571.5,0,56,1998,0,1048,0,2382.5,0,0,0,0,18.739
2018/10/23 18:00,15212.5,0,627.5,5712.5,10790.5,698,623.5,0,58,1998,0,1060,0,2378,0,0,0,0,0
2018/10/23 19:00,14411.5,0,570,5705.5,10862,726,574,0,56,1998,0,1060,0,2368,0,0,0,0,0
2018/10/23 20:00,12396.5,0,578.5,5698.5,11012,316,521,0,67,1393,0,1059,0,2407.5,0,0,0,0,0
2018/10/23 21:00,9883.5,0,602.5,5704,10150.5,258,476.5,0,76,1082,0,1001,0,2429.5,0,0,0,0,0
2018/10/23 22:00,7421.5,0,565.5,5698.5,9748,158,450.5,0,76,867,0,855,0,2106,0,0,0,0,0
2018/10/23 23:00,4978,0,69.5,5690.5,9480,0,455,0,76,1385,0,711,15,1706,0,0,0,0,0
2018/10/24 0:00,4456,0,0,5682,9047,0,445,0,76.5,933,0,663,0,1708.5,0,0,0,0,0
2018/10/24 1:00,4412,0,0,5691.5,8823.5,0,445.5,0,76.5,1174,0,662,0,1694,0,0,0,0,0
2018/10/24 2:00,4642,0,0,5706,8768.5,0,443.5,0,77,1219,0,661,0,1704.5,0,0,0,0,0
2018/10/24 3:00,4739,0,0,5696,8746.5,0,440.5,0,76.5,550,0,614,0,1694,0,0,0,0,0
2018/10/24 4:00,4611,0,0,5703,8821,0,434.5,0,77,527,0,614,0,1704.5,0,0,0,0,0
2018/10/24 5:00,5592,0,9,5707,8398.5,0,437,0,77,1257,0,662,35,1599.5,0,0,0,0,0
2018/10/24 6:00,10090,0,144.5,5706.5,7982,56,590.5,0,77,275,66,826,132,1697.5,0,0,0,0,0
2018/10/24 7:00,15563,0,661.5,5706.5,7852,639,726,0,76.5,0,0,999,0,1698.5,0,0,0,0,193.68
2018/10/24 8:00,17726.5,0,797.5,5708.5,7479,698,724.5,0,76,85,0,1059,0,1698,0,0,0,0,1966
2018/10/24 9:00,17614.5,0,904.5,5707.5,7262,378,637,0,77.5,448,0,1059,0,1668,0,0,0,0,4950
2018/10/24 10:00,16726.5,0,669.5,5714.5,7222.5,330,398,0,80.5,0,0,1060,0,1674.5,0,0,0,0,8060
2018/10/24 11:00,16462,0,400,5706,6784.5,246,394,0,73.5,0,0,1059,0,1666,0,0,0,0,10140
2018/10/24 12:00,16089,0,305.5,5703,6613.5,186,395,0,63.5,28,0,1001,0,1660.5,0,0,0,0,10450
2018/10/24 13:00,16537,0,534,5698.5,6533.5,242,395,0,57,0,0,1000,0,1655.5,0,0,0,0,8670
2018/10/24 14:00,16813.5,0,720.5,5719,6090.5,211,395,0,55,0,0,887,0,1654,0,0,0,0,6400
2018/10/24 15:00,17085.5,0,886.5,5763,5872,27,386,0,55.5,237,0,757,0,1648.5,0,0,0,0,4430
2018/10/24 16:00,18556.5,0,1149,5766.5,5899.5,312,449,0,57.5,240,0,877,0,1720.5,0,0,0,0,1614
2018/10/24 17:00,18836.5,0,1207,5734,6286,606,623,0,54.5,1649,0,1057,0,1937.5,0,0,0,0,32.418
2018/10/24 18:00,19631,0,1378.5,5689,6685,1073,732,0,62,1998,0,1059,0,2118,0,0,0,0,0
2018/10/24 19:00,18992,0,1234,5687.5,7146,381,708.5,0,55.5,1998,0,1059,0,2057,0,0,0,0,0
2018/10/24 20:00,17586,0,879.5,5680,7395.5,256,527.5,0,55.5,1492,0,1058,0,2041.5,0,0,0,0,0
2018/10/24 21:00,15717.5,0,832.5,5684.5,7469,217,541,0,56,453,0,1001,0,1837,0,0,0,0,0
2018/10/24 22:00,11042.5,0,438,5689,7998.5,186,433,0,55.5,1268,0,937,0,1733.5,0,0,0,0,0
2018/10/24 23:00,8688.5,0,44,5687.5,7659.5,0,433,0,56,1655,0,903,0,1730.5,0,0,0,0,0
2018/10/25 0:00,7724,0,0,5689,7351.5,0,427,0,56,1553,0,707,0,1736,0,0,0,0,0
2018/10/25 1:00,7770.5,0,0,5693.5,6924,0,423,0,56,1584,0,706,0,1740,0,0,0,0,0
2018/10/25 2:00,7666.5,0,0,5736.5,6897.5,0,394,0,56,1585,0,706,0,1726.5,0,0,0,0,0
2018/10/25 3:00,7289,0,0,5735.5,6801,0,402.5,0,56,1585,0,705,0,1735.5,0,0,0,0,0
2018/10/25 4:00,7176.5,0,21.5,5761.5,6721,0,418.5,0,55.5,1580,0,705,0,1655.5,0,0,0,0,0
2018/10/25 5:00,9904,0,258,5782,6120.5,0,441.5,0,55.5,0,0,949,0,1758.5,0,0,0,0,0
2018/10/25 6:00,13823.5,0,699,5809.5,5662,66,498.5,0,55,0,26,1000,0,2170,0,0,0,0,0
2018/10/25 7:00,18958,0,1292,5808.5,5423,644,725,0,55,0,0,1000,0,2647,0,0,0,0,241.8
2018/10/25 8:00,19755.5,0,1338,5812.5,5232.5,347,759.5,0,54.5,0,0,1058,0,3000,0,0,0,0,2406
2018/10/25 9:00,19662,0,1341.5,5830.5,4637.5,306,732.5,0,50,333,0,1060,0,3008,0,0,0,0,5330
2018/10/25 10:00,19586.5,0,1484.5,5850,3856,360,608,0,54.5,0,0,1060,0,2992.5,0,0,0,0,7400
2018/10/25 11:00,19347,0,1633.5,5682,3651.5,316,416.5,0,55,0,0,1058,0,2985.5,0,0,0,0,8240
2018/10/25 12:00,19268.5,0,1679,5594,3701.5,179,413.5,0,54,0,0,1001,0,3001,0,0,0,0,8120
2018/10/25 13:00,19391,0,1629,5590,3699,286,563.5,0,38.5,0,0,1000,0,2946.5,0,0,0,0,6330
2018/10/25 14:00,19561,0,1691,5593,3783,241,588.5,0,31.5,0,0,1000,0,2938,0,0,0,0,4420
2018/10/25 15:00,19872.5,0,1743.5,5634.5,4069,416,550.5,0,49,0,0,885,0,2977.5,0,0,0,0,2203
2018/10/25 16:00,19717.5,0,1679.5,5712.5,4535,168,635,0,47.5,681,0,945,0,3009.5,0,0,0,0,344.8
2018/10/25 17:00,19809.5,0,1619,5753,5181.5,621,799,0,48,1837,0,1059,0,2996,0,0,0,0,1.8198
2018/10/25 18:00,20412,0,1703.5,5837,5440,1074,803,0,45.5,1986,0,1058,0,2992.5,0,0,0,0,0
2018/10/25 19:00,19984.5,0,1628.5,5886,6041,337,765.5,0,54.5,1120,0,1058,0,2995.5,0,0,0,0,0
2018/10/25 20:00,18522,0,1129.5,5913,6500.5,413,482.5,0,55,69,0,1058,0,3009.5,0,0,0,0,0
2018/10/25 21:00,14642.5,0,795,5907.5,7071.5,134,454.5,0,55,201,108,1001,73,3013.5,0,0,0,0,0
2018/10/25 22:00,11708.5,0,464.5,5904,7360,147,395,0,55,0,88,1001,0,2825,0,0,0,0,0
2018/10/25 23:00,8254,0,291.5,5808,7426,0,375,0,55,470,175,715,146,2056.5,0,0,0,0,0
2018/10/26 0:00,6203.5,0,274,5686,7560,0,376.5,0,55,227,176,712,328,2030.5,0,0,0,0,0
2018/10/26 1:00,6391,0,40.5,5690,7388.5,0,358,0,55,899,176,712,490,1912,0,0,0,0,0
2018/10/26 2:00,6163,0,0,5799.5,7440,0,337.5,0,55,1270,176,712,504,1728,0,0,0,0,0
2018/10/26 3:00,5635.5,0,0,5932.5,7574.5,0,337,0,55,810,176,712,504,1730,0,0,0,0,0
2018/10/26 4:00,5827.5,0,0,5939,7536.5,0,350.5,0,55,303,176,712,504,1693,0,0,0,0,0
2018/10/26 5:00,7207,0,0,5947.5,7321.5,0,386.5,0,55.5,429,176,797,504,1728,0,0,0,0,0
2018/10/26 6:00,11175.5,0,81,5947.5,7521.5,78,703.5,0,53.5,0,135,901,442,1690.5,0,0,0,0,0
2018/10/26 7:00,15276.5,0,726,5929,7506.5,294,786,0,53,352,0,993,160,1736.5,0,0,0,0,61.883
2018/10/26 8:00,16868,0,797.5,5918.5,7868.5,475,720.5,0,53.5,801,0,1058,0,1735.5,0,0,0,0,1451
2018/10/26 9:00,16853.5,0,798.5,5913.5,8184.5,506,627.5,0,55,449,0,1058,0,1736.5,0,0,0,0,4880
2018/10/26 10:00,16629,0,638.5,5873.5,8111.5,269,538,0,55,0,0,1060,0,1737.5,0,0,0,0,7350
2018/10/26 11:00,16552.5,0,483,5859,8280,203,455,0,55,0,0,1060,0,1725.5,0,0,0,0,8380
2018/10/26 12:00,15525,0,32,5721,8706,152,463,0,54,0,32,836,0,1734,0,0,0,0,8930
2018/10/26 13:00,14040.5,0,0,5633.5,9427,120,479.5,0,54.5,0,87,1000,64,1727,0,0,0,0,8310
2018/10/26 14:00,13779,0,0,5614,9401,153,465,8,54.5,0,72,1001,183,1732.5,0,0,0,0,6700
2018/10/26 15:00,13976.5,0,22,5746.5,9376,187,457,0,54.5,0,82,1000,313,1735.5,0,0,0,0,4680
2018/10/26 16:00,14200,0,235,5790.5,9790.5,146,475.5,0,55,314,118,709,167,1712.5,0,0,0,0,1422
2018/10/26 17:00,15584,0,251.5,5786.5,9901,251,743,0,54.5,1397,8,1054,17,1711,0,0,0,0,12.54
2018/10/26 18:00,17622.5,0,254.5,5785,9746.5,366,858,0,54.5,1548,0,1059,0,1729,0,0,0,0,0
2018/10/26 19:00,16187,0,252.5,5782.5,9600,340,744,0,53,1884,0,1060,0,1738.5,0,0,0,0,0
2018/10/26 20:00,15692,0,191,5776,9395,411,667,0,52.5,329,0,1060,0,1736,0,0,0,0,0
2018/10/26 21:00,13080,0,0,5772.5,9570,239,491.5,0,53,237,12,1001,0,1735.5,0,0,0,0,0
2018/10/26 22:00,10547,0,0,5760.5,9478.5,245,445.5,0,54.5,0,162,904,0,1735.5,0,0,0,0,0
2018/10/26 23:00,6642.5,0,0,5752.5,9554.5,56,391,0,55,749,153,713,0,1731.5,0,0,0,0,0
2018/10/27 0:00,4808.5,0,0,5548.5,9550,0,386,0,55,582,210,663,31,1731.5,0,0,0,0,0
2018/10/27 1:00,4475.5,0,0,5538.5,9693.5,0,364.5,0,55,585,210,662,21,1729,0,0,0,0,0
2018/10/27 2:00,4829.5,0,0,5539.5,9841.5,0,334,0,55,519,210,662,0,1731.5,0,0,0,0,0
2018/10/27 3:00,4418.5,0,0,5544.5,9907.5,0,332.5,0,54.5,520,200,662,0,1726,0,0,0,0,0
2018/10/27 4:00,4159.5,0,0,5554,9790,0,349.5,0,55,476,211,518,23,1726.5,0,0,0,0,0
2018/10/27 5:00,4613,0,0,5553.5,9561.5,0,351,0,55,519,212,332,190,1799,0,0,0,0,0
2018/10/27 6:00,6266.5,0,0,5557.5,9497.5,18,424.5,0,53.5,370,212,235,386,2244,0,0,0,0,0
2018/10/27 7:00,9085,0,0,5557,9266.5,156,399,0,53.5,186,212,887,206,2789.5,0,0,0,0,227.66
2018/10/27 8:00,12216.5,0,0,5555,8914.5,379,511.5,0,54,0,208,940,42,2975.5,0,0,0,0,2730
2018/10/27 9:00,12997.5,0,0,5556,8284,329,704,0,55,279,137,1000,0,2969.5,0,0,0,0,5910
2018/10/27 10:00,12731.5,0,0,5556.5,8135,169,721.5,0,55,127,131,1000,0,2983,0,0,0,0,7530
2018/10/27 11:00,12195.5,0,0,5559.5,7901,273,537,0,55.5,164,133,1001,45,2998.5,0,0,0,0,8150
2018/10/27 12:00,12406,0,0,5563.5,7870.5,173,360.5,0,55.5,100,166,1000,176,2982,0,0,0,0,7340
2018/10/27 13:00,12248.5,0,0,5562,8095,33,346,0,55.5,0,209,1000,246,3006.5,0,0,0,0,5380
2018/10/27 14:00,12496,0,0,5561.5,7839,207,419,0,58,0,198,1000,303,3017,0,0,0,0,4460
2018/10/27 15:00,12137,0,0,5561.5,8029.5,33,361.5,0,55.5,702,196,999,437,3017.5,0,0,0,0,2800
2018/10/27 16:00,13153.5,0,163,5579.5,7930.5,106,411.5,0,55.5,1817,120,637,339,3020.5,0,0,0,0,760
2018/10/27 17:00,15283,0,403.5,5499.5,8225,358,475,0,56,1999,66,1053,115,3009.5,0,0,0,0,7.990319
2018/10/27 18:00,16200.5,0,464,5390.5,8170.5,999,791.5,0,56,1998,0,1059,0,3007,0,0,0,0,0
2018/10/27 19:00,15234,0,293.5,5391.5,8434.5,575,677,0,55.5,1998,0,1059,0,3000.5,0,0,0,0,0
2018/10/27 20:00,14068.5,0,226,5407.5,8788.5,232,423.5,0,54,1156,0,1060,0,3000,0,0,0,0,0
2018/10/27 21:00,12427,0,226,5579.5,8124.5,264,367.5,0,54.5,819,0,1001,0,3000.5,0,0,0,0,0
2018/10/27 22:00,11041.5,0,108.5,5618.5,7623.5,21,364.5,0,56,536,59,1000,0,2845.5,0,0,0,0,0
2018/10/27 23:00,8498.5,0,0,5626,7231.5,0,368.5,0,55,1420,0,951,0,2673.5,0,0,0,0,0
2018/10/28 0:00,6946,0,0,5629,6818.5,0,375,0,55,1604,0,808,0,2671,0,0,0,0,0
2018/10/28 1:00,6612,0,0,5620,6937.5,0,307,0,55,1604,0,806,0,2672.5,0,0,0,0,0
2018/10/28 2:00,6535,0,0,5615.5,6828,0,294.5,0,55,1604,0,806,0,2657.5,0,0,0,0,0
2018/10/28 3:00,6275,0,0,5604,6831,0,295,0,55,1604,0,806,0,2675,0,0,0,0,0
2018/10/28 4:00,6215.5,0,0,5611.5,6851.5,0,296,0,55,1604,0,806,0,2667,0,0,0,0,0
2018/10/28 5:00,5795,0,0,5615.5,7002.5,0,311,0,54.5,1604,0,805,0,2672.5,0,0,0,0,0
2018/10/28 6:00,6435.5,0,0,5619.5,6741.5,0,317.5,0,55,1604,0,805,0,2663,0,0,0,0,0
2018/10/28 7:00,7644,0,0,5617,6614,0,354,0,53.5,1652,0,828,19,2666,0,0,0,0,83.6923
2018/10/28 8:00,9573,0,0,5477,6430.5,1,389.5,0,54.5,1947,0,750,0,2896,0,0,0,0,1541
2018/10/28 9:00,12816.5,0,0,5409.5,5656.5,118,407,0,56.5,1998,0,1054,0,2918,0,0,0,0,4750
2018/10/28 10:00,14530,0,0,5409.5,4745.5,175,382.5,0,58,1998,0,1058,0,2934.5,0,0,0,0,8370
2018/10/28 11:00,14703,0,0,5414.5,4177,163,364.5,0,57.5,1998,0,1058,0,2934,0,0,0,0,10490
2018/10/28 12:00,14620,0,70.5,5567,3858,214,331,0,55.5,1998,0,1058,0,2934,0,0,0,0,10540
2018/10/28 13:00,15495,0,245,5621.5,3574,115,298,0,55.5,1998,0,1001,0,2924,0,0,0,0,8900
2018/10/28 14:00,16039,0,412.5,5624,3428,93,298,0,55.5,1998,0,1000,0,2929,0,0,0,0,6630
2018/10/28 15:00,15643.5,0,1207,5623.5,3865,67,301.5,0,55,1998,0,1000,0,2936.5,0,0,0,0,4900
2018/10/28 16:00,16784.5,0,2132.5,5629.5,3540.5,201,337,0,56,1998,0,1000,0,2970,0,0,0,0,1518
2018/10/28 17:00,19126.5,0,3410.5,5630,3290.5,278,508,0,56,1998,0,1000,0,2969.5,0,0,0,0,17.8211
2018/10/28 18:00,20795,0,3890.5,5616.5,3569,1130,814,0,59,1998,0,1058,0,3025.5,0,0,0,0,0
2018/10/28 19:00,20638,0,2875,5434.5,4092.5,955,830,0,56,1999,0,1058,0,3026.5,0,0,0,0,0
2018/10/28 20:00,20219,0,2112,5414.5,4171.5,539,542.5,0,55.5,1998,0,1059,0,3028.5,0,0,0,0,0
2018/10/28 21:00,18861,0,1159,5415.5,4741.5,141,377.5,0,55,1998,0,1058,0,3028.5,0,0,0,0,0
2018/10/28 22:00,17095,0,235,5551.5,4697,161,335,0,53.5,1993,0,1001,0,2682,0,0,0,0,0
2018/10/28 23:00,14872.5,0,230,5623.5,4834.5,118,331.5,0,54.5,901,0,1000,0,2325.5,0,0,0,0,0
